file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-13428_nperz-5_nz-100_nd-100_nmuestras-50.json,13428,5,100,100,50,54,0.305974852,"[1.0, 0.5031132326088313, 0.37438379146964074]","[0.48175367410171543, -0.7247762321713133, -0.492557418753441]"
oertel_seed-13455_nperz-5_nz-100_nd-100_nmuestras-50.json,13455,5,100,100,50,54,0.309160191,"[1.0, 0.49132171170110667, 0.5926473438011712]","[0.5358267949789969, 0.6333397233171835, -0.5583640753585869]"
oertel_seed-13413_nperz-5_nz-100_nd-100_nmuestras-50.json,13413,5,100,100,50,54,0.389055305,"[1.0, 0.4764370304237772, 0.5135473611300483]","[-0.48175367410171543, -0.42216396275100765, 0.7679133974894982]"
oertel_seed-13415_nperz-5_nz-100_nd-100_nmuestras-50.json,13415,5,100,100,50,54,0.399825099,"[1.0, 0.4599820843881872, 0.5659880563311948]","[-0.18738131458572474, 0.9803489312215544, -0.06167832680027547]"
oertel_seed-13432_nperz-5_nz-100_nd-100_nmuestras-50.json,13432,5,100,100,50,54,0.401298181,"[1.0, 0.5417256360699684, 0.4452098362693332]","[-0.9995065603657316, 0.005885789328195163, -0.03085438817815584]"
oertel_seed-13392_nperz-5_nz-100_nd-100_nmuestras-50.json,13392,5,100,100,50,54,0.405306228,"[1.0, 0.4537832442587366, 0.47151942726979273]","[0.03141075907812828, -0.6842093232550996, -0.7286089254085036]"
oertel_seed-13332_nperz-5_nz-100_nd-100_nmuestras-50.json,13332,5,100,100,50,54,0.413593886,"[1.0, 0.47496285959334017, 0.352680236700349]","[0.4257792915650727, 0.8304092128446915, -0.359350155276166]"
oertel_seed-13305_nperz-5_nz-100_nd-100_nmuestras-50.json,13305,5,100,100,50,54,0.41882999,"[1.0, 0.642802247911453, 0.5948755239436463]","[0.24868988716485474, -0.6405355370070541, 0.7265449510202494]"
oertel_seed-13446_nperz-5_nz-100_nd-100_nmuestras-50.json,13446,5,100,100,50,54,0.433184926,"[1.0, 0.4118442201387437, 0.5277891433922335]","[-0.031410759078128396, 0.3969519221248754, -0.9173017691771355]"
oertel_seed-13405_nperz-5_nz-100_nd-100_nmuestras-50.json,13405,5,100,100,50,54,0.434470422,"[1.0, 0.6002236848654604, 0.37773257550563716]","[-0.1873813145857246, 6.014774687240711e-17, 0.9822872507286887]"
oertel_seed-13490_nperz-5_nz-100_nd-100_nmuestras-50.json,13490,5,100,100,50,54,0.460782549,"[1.0, 0.4685631275517165, 0.46445584308900945]","[0.1564344650402308, 0.18507433966170983, -0.9701936646599786]"
oertel_seed-13320_nperz-5_nz-100_nd-100_nmuestras-50.json,13320,5,100,100,50,54,0.26061943748626193,"[1.0, 0.5662034611297823, 0.3916451771282473]","[0.12533323356430415, 0.6791492475341313, -0.7232204920618185]"
oertel_seed-13456_nperz-5_nz-100_nd-100_nmuestras-50.json,13456,5,100,100,50,54,0.27067071288093025,"[1.0, 0.48034950663357007, 0.39562940283984444]","[0.9759167619387474, -0.11104394443687102, 0.1877650557768706]"
oertel_seed-13376_nperz-5_nz-100_nd-100_nmuestras-50.json,13376,5,100,100,50,54,0.28512318433806283,"[1.0, 0.5285714287969184, 0.5509345394297795]","[0.24868988716485485, 0.46661849654677184, -0.8487758942750212]"
oertel_seed-13279_nperz-5_nz-100_nd-100_nmuestras-50.json,13279,5,100,100,50,54,0.28611594768084586,"[1.0, 0.48587040549430455, 0.6047057886616436]","[0.5090414157503713, 0.054046439056291924, -0.8590435492314649]"
oertel_seed-13291_nperz-5_nz-100_nd-100_nmuestras-50.json,13291,5,100,100,50,54,0.3023498201070428,"[1.0, 0.5121339249211447, 0.5346684147257528]","[0.4257792915650727, 0.4848305795331599, -0.763970748146737]"
oertel_seed-13287_nperz-5_nz-100_nd-100_nmuestras-50.json,13287,5,100,100,50,54,0.3040344266132728,"[1.0, 0.5050956437235273, 0.5440193472010565]","[0.24868988716485474, -0.2408768370508577, 0.9381533400219317]"
oertel_seed-13311_nperz-5_nz-100_nd-100_nmuestras-50.json,13311,5,100,100,50,54,0.3046093957023195,"[1.0, 0.5908813369716284, 0.32410973451320085]","[-0.9980267284282716, 0.04577231883636089, -0.042983068423550284]"
oertel_seed-13343_nperz-5_nz-100_nd-100_nmuestras-50.json,13343,5,100,100,50,54,0.30766449230038495,"[1.0, 0.4931528152172726, 0.628611873828339]","[-0.031410759078128396, -0.8905668662549416, -0.45376648283339394]"
oertel_seed-13361_nperz-5_nz-100_nd-100_nmuestras-50.json,13361,5,100,100,50,54,0.3098042964514728,"[1.0, 0.5230242657434274, 0.5646483132424297]","[-0.9995065603657316, 0.029553779154865265, -0.010640015203451082]"
oertel_seed-13285_nperz-5_nz-100_nd-100_nmuestras-50.json,13285,5,100,100,50,54,0.3158680336405042,"[1.0, 0.4839782686145458, 0.3910050020483377]","[-0.24868988716485474, 0.9452565422770496, -0.21128987033070945]"
oertel_seed-13294_nperz-5_nz-100_nd-100_nmuestras-50.json,13294,5,100,100,50,54,0.31617878535098615,"[1.0, 0.513659465758032, 0.39065244960763695]","[-0.9995065603657316, -0.02703656043864067, -0.015989377270924254]"
oertel_seed-13395_nperz-5_nz-100_nd-100_nmuestras-50.json,13395,5,100,100,50,54,0.31723417891213396,"[1.0, 0.5936213577471966, 0.531617362925312]","[-0.9685831611286311, -0.18654503726750754, -0.16446157316811863]"
oertel_seed-13302_nperz-5_nz-100_nd-100_nmuestras-50.json,13302,5,100,100,50,54,0.32062933196544163,"[1.0, 0.45012424934492556, 0.45958330370346606]","[-0.15643446504023092, 0.865517890664958, -0.47582248694913387]"
oertel_seed-13286_nperz-5_nz-100_nd-100_nmuestras-50.json,13286,5,100,100,50,54,0.32679389750647186,"[1.0, 0.49361223364343537, 0.49103270319898806]","[-0.9822872507286887, 0.13659509969797534, -0.128271336604771]"
oertel_seed-13458_nperz-5_nz-100_nd-100_nmuestras-50.json,13458,5,100,100,50,54,0.33252364253623157,"[1.0, 0.5279800729799085, 0.5353716221729857]","[-0.587785252292473, -0.5720614028176843, 0.5720614028176844]"
oertel_seed-13387_nperz-5_nz-100_nd-100_nmuestras-50.json,13387,5,100,100,50,54,0.3361812385984667,"[1.0, 0.4330009896464189, 0.5319835601685458]","[0.7501110696304596, -0.5225388851290009, -0.4053227069212734]"
oertel_seed-13478_nperz-5_nz-100_nd-100_nmuestras-50.json,13478,5,100,100,50,54,0.33733249285832323,"[1.0, 0.46715685305427046, 0.5931271912915579]","[0.9995065603657316, -0.03016355360504631, 0.008763322416738783]"
oertel_seed-13271_nperz-5_nz-100_nd-100_nmuestras-50.json,13271,5,100,100,50,54,0.33866785213545403,"[1.0, 0.48343909711344635, 0.4644164260375683]","[0.24868988716485485, 0.9566582951435305, -0.15151978865813326]"
oertel_seed-13403_nperz-5_nz-100_nd-100_nmuestras-50.json,13403,5,100,100,50,54,0.3387257792911528,"[1.0, 0.5511414024444785, 0.5002405080364593]","[0.99556196460308, -0.07436015547484602, 0.05767964904030176]"
oertel_seed-13348_nperz-5_nz-100_nd-100_nmuestras-50.json,13348,5,100,100,50,54,0.3396393262322684,"[1.0, 0.4981266188754272, 0.5007913615315643]","[-0.3971478906347807, 0.8634976779248416, 0.3108782931996876]"
oertel_seed-13370_nperz-5_nz-100_nd-100_nmuestras-50.json,13370,5,100,100,50,54,0.3424296703071674,"[1.0, 0.46116683448533935, 0.5010688891424017]","[0.9510565162951535, 0.1402907797042951, 0.27533615807315825]"
oertel_seed-13323_nperz-5_nz-100_nd-100_nmuestras-50.json,13323,5,100,100,50,54,0.3472075121874103,"[1.0, 0.45074697809948955, 0.4416759872653168]","[0.21814324139654234, -0.9452565422770497, -0.24270062940883755]"
oertel_seed-13331_nperz-5_nz-100_nd-100_nmuestras-50.json,13331,5,100,100,50,54,0.34989887644327766,"[1.0, 0.5794230279348749, 0.3500207948995727]","[-0.9995065603657316, 0.02652098105087964, -0.016830726364690917]"
oertel_seed-13444_nperz-5_nz-100_nd-100_nmuestras-50.json,13444,5,100,100,50,54,0.3508193341037415,"[1.0, 0.4999999528887361, 0.49688851644028503]","[-0.9995065603657316, -0.025411837900422948, -0.01846278094943573]"
oertel_seed-13409_nperz-5_nz-100_nd-100_nmuestras-50.json,13409,5,100,100,50,54,0.35127710095444575,"[1.0, 0.48843390370573747, 0.4047980472395902]","[0.1873813145857246, -0.7568653348962767, -0.6261334584387522]"
oertel_seed-13486_nperz-5_nz-100_nd-100_nmuestras-50.json,13486,5,100,100,50,54,0.35259015314268316,"[1.0, 0.5210934691832035, 0.5809324214943297]","[0.48175367410171543, 0.055023751706962, -0.8745774889840172]"
