file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-10714_nperz-5_nz-100_nd-100_nmuestras-50.json,10714,5,100,100,50,54,0.260333449,"[1.0, 0.4619943437809665, 0.45029234965666676]","[0.36812455268467775, -0.9183293944713457, -0.14544908717691438]"
oertel_seed-10641_nperz-5_nz-100_nd-100_nmuestras-50.json,10641,5,100,100,50,54,0.329485813,"[1.0, 0.6730420589821458, 0.4887124151577132]","[0.9995065603657316, -0.012474716711115939, 0.028827369440197342]"
oertel_seed-10630_nperz-5_nz-100_nd-100_nmuestras-50.json,10630,5,100,100,50,54,0.379426393,"[1.0, 0.49584920061296023, 0.4906470028740611]","[-0.5090414157503713, 0.43815334002193174, 0.7408768370508576]"
oertel_seed-10717_nperz-5_nz-100_nd-100_nmuestras-50.json,10717,5,100,100,50,54,0.383759475,"[1.0, 0.6018026190080433, 0.43200824619773914]","[-0.031410759078128396, 0.7497409350986005, -0.6609855478386891]"
oertel_seed-10680_nperz-5_nz-100_nd-100_nmuestras-50.json,10680,5,100,100,50,54,0.398502506,"[1.0, 0.45691809521097987, 0.46199712186739633]","[-0.09410831331851438, 0.5334487766962616, 0.8405807682820291]"
oertel_seed-10696_nperz-5_nz-100_nd-100_nmuestras-50.json,10696,5,100,100,50,54,0.414776855,"[1.0, 0.5414247533171836, 0.5216669781358274]","[0.5090414157503713, -0.2140578375736591, -0.8337002334317453]"
oertel_seed-10677_nperz-5_nz-100_nd-100_nmuestras-50.json,10677,5,100,100,50,54,0.418651096,"[1.0, 0.3666724232239574, 0.48963326528079354]","[0.9876883405951377, -0.09194987150091025, -0.12655814072350044]"
oertel_seed-10695_nperz-5_nz-100_nd-100_nmuestras-50.json,10695,5,100,100,50,54,0.42547772,"[1.0, 0.5429320242774398, 0.6831610450868537]","[-0.9995065603657316, -0.022210760746361424, -0.02221076074636142]"
oertel_seed-10704_nperz-5_nz-100_nd-100_nmuestras-50.json,10704,5,100,100,50,54,0.444548735,"[1.0, 0.4980964825377338, 0.4157586850049506]","[0.9995065603657316, 0.008763322416738781, 0.03016355360504631]"
oertel_seed-10547_nperz-5_nz-100_nd-100_nmuestras-50.json,10547,5,100,100,50,54,0.452152856,"[1.0, 0.499809233332953, 0.6339405228598699]","[-0.1564344650402308, 0.8339328476572204, 0.5292298779792163]"
