file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-401_nperz-10_nz-100_nd-100_nmuestras-50.json,401,10,100,100,50,54,0.46027093591881824,"[1.0, 0.47265298182939375, 0.4528710334770883]","[-0.30901699437494745, -0.29389262614623657, -0.9045084971874736]",26
oertel_seed-402_nperz-10_nz-100_nd-100_nmuestras-50.json,402,10,100,100,50,54,0.4036261516324399,"[1.0, 0.5100500676804658, 0.5052822660956543]","[-0.48175367410171543, -0.08246774360867504, 0.8724175999792714]",7
oertel_seed-403_nperz-10_nz-100_nd-100_nmuestras-50.json,403,10,100,100,50,54,0.37748752085449205,"[1.0, 0.44736217299099534, 0.4967389767656757]","[-0.9995065603657316, -1.923354278190924e-18, -0.03141075907812829]",12
oertel_seed-404_nperz-10_nz-100_nd-100_nmuestras-50.json,404,10,100,100,50,54,0.4693608371349223,"[1.0, 0.4840964359414423, 0.4683946008950456]","[-0.4539904997395467, -0.32800137815597247, 0.828436914963366]",15
oertel_seed-405_nperz-10_nz-100_nd-100_nmuestras-50.json,405,10,100,100,50,54,0.4502773415599435,"[1.0, 0.5281699565566258, 0.49152952716152987]","[0.30901699437494745, -0.9505872273155843, 0.02987340710303101]",35
oertel_seed-406_nperz-10_nz-100_nd-100_nmuestras-50.json,406,10,100,100,50,54,0.4097131187354648,"[1.0, 0.5656702600578439, 0.5562916203274383]","[-0.48175367410171543, 0.5370945453621059, 0.6924181156149591]",22
oertel_seed-407_nperz-10_nz-100_nd-100_nmuestras-50.json,407,10,100,100,50,54,0.39748564919532814,"[1.0, 0.5905027415839321, 0.5768535212579241]","[0.9995065603657316, 0.031024040510710192, 0.004913725292894575]",24
oertel_seed-408_nperz-10_nz-100_nd-100_nmuestras-50.json,408,10,100,100,50,54,0.41952130679377536,"[1.0, 0.5344069411842763, 0.5396560310931736]","[-0.9995065603657316, 0.013374050747806641, -0.028421304552383085]",1
oertel_seed-409_nperz-10_nz-100_nd-100_nmuestras-50.json,409,10,100,100,50,54,0.4565204014545679,"[1.0, 0.5109753603584837, 0.48212596497064947]","[0.3090169943749471, -0.7514820734031781, -0.5829092472599267]",1
oertel_seed-410_nperz-10_nz-100_nd-100_nmuestras-50.json,410,10,100,100,50,54,0.3750038100111425,"[1.0, 0.4402099433069263, 0.5185079243485563]","[0.9995065603657316, -0.02002197137261541, 0.02420240583533769]",8
oertel_seed-411_nperz-10_nz-100_nd-100_nmuestras-50.json,411,10,100,100,50,54,0.3803812703045067,"[1.0, 0.5401701179123708, 0.5112109324116381]","[-0.9995065603657316, -0.02798719126832131, -0.014260186211077969]",4
oertel_seed-412_nperz-10_nz-100_nd-100_nmuestras-50.json,412,10,100,100,50,54,0.45841947324701104,"[1.0, 0.6122681553692936, 0.46549458131744664]","[-0.09410831331851428, -0.9950707148713748, -0.031271357017495435]",34
oertel_seed-413_nperz-10_nz-100_nd-100_nmuestras-50.json,413,10,100,100,50,54,0.4326750648140103,"[1.0, 0.4655686557934021, 0.4583481750845988]","[0.27899110603922916, 0.9301242936848374, -0.23881532833612193]",24
oertel_seed-414_nperz-10_nz-100_nd-100_nmuestras-50.json,414,10,100,100,50,54,0.45484913676375893,"[1.0, 0.5053235999484783, 0.46968679736004315]","[-0.1564344650402308, 0.7610269461637978, 0.6295762426904153]",30
oertel_seed-415_nperz-10_nz-100_nd-100_nmuestras-50.json,415,10,100,100,50,54,0.4152054537959913,"[1.0, 0.4919158818896126, 0.48040042705630254]","[0.99556196460308, 0.0117948992134921, 0.09336624115920712]",16
oertel_seed-416_nperz-10_nz-100_nd-100_nmuestras-50.json,416,10,100,100,50,54,0.41868543772370387,"[1.0, 0.443414731442092, 0.5008875225773397]","[-0.7705132427757891, -0.5679489335402619, 0.2893844356519835]",7
oertel_seed-417_nperz-10_nz-100_nd-100_nmuestras-50.json,417,10,100,100,50,54,0.40255274486978415,"[1.0, 0.5479829937394856, 0.577582614870639]","[0.18738131458572474, 0.7568653348962766, 0.6261334584387521]",1
oertel_seed-418_nperz-10_nz-100_nd-100_nmuestras-50.json,418,10,100,100,50,54,0.42900054393993736,"[1.0, 0.5467828471384725, 0.4443620143601511]","[0.09410831331851428, -0.3372345893649637, 0.9367051067973253]",16
