file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-19251_nperz-10_nz-100_nd-100_nmuestras-50.json,19251,10,100,100,50,54,0.4411530965677964,"[1.0, 0.5347226358801735, 0.4733967465668394]","[0.18738131458572474, 0.3901133096243365, 0.9014986681066546]",41
oertel_seed-19252_nperz-10_nz-100_nd-100_nmuestras-50.json,19252,10,100,100,50,54,0.40597405556024824,"[1.0, 0.5028138816841652, 0.5365375177143072]","[-0.9980267284282716, 0.030249563482002233, -0.05502375170696198]",1
oertel_seed-19253_nperz-10_nz-100_nd-100_nmuestras-50.json,19253,10,100,100,50,54,0.4534075069208482,"[1.0, 0.45384666330833257, 0.4900040042949356]","[-0.09410831331851428, 0.5595888319252026, -0.8234099614098263]",28
oertel_seed-19254_nperz-10_nz-100_nd-100_nmuestras-50.json,19254,10,100,100,50,54,0.4428474058036013,"[1.0, 0.47469082628335857, 0.4734515083625135]","[-0.9408807689542255, -0.14422759170826624, -0.3064992339340166]",22
oertel_seed-19255_nperz-10_nz-100_nd-100_nmuestras-50.json,19255,10,100,100,50,54,0.4653224010617956,"[1.0, 0.47966615376712707, 0.5063741092703063]","[0.27899110603922916, 0.29674706846512916, -0.9132935673201468]",7
oertel_seed-19256_nperz-10_nz-100_nd-100_nmuestras-50.json,19256,10,100,100,50,54,0.44126661737518036,"[1.0, 0.49226449050038024, 0.5223281823846823]","[-0.99556196460308, 0.05998689654400715, -0.07251170166720845]",1
oertel_seed-19257_nperz-10_nz-100_nd-100_nmuestras-50.json,19257,10,100,100,50,54,0.45054510408286336,"[1.0, 0.41396027212885556, 0.4497307826114548]","[-0.3090169943749471, 0.6289449588193622, 0.7133980207171762]",31
oertel_seed-19258_nperz-10_nz-100_nd-100_nmuestras-50.json,19258,10,100,100,50,54,0.3938948626458254,"[1.0, 0.4642133377862099, 0.4807419198691206]","[0.8607420270039438, -0.39222315195699714, -0.324475210174923]",17
oertel_seed-19259_nperz-10_nz-100_nd-100_nmuestras-50.json,19259,10,100,100,50,54,0.3885406624936717,"[1.0, 0.490384189136975, 0.5322609716979447]","[0.4539904997395467, -0.8800367553350505, -0.13938412895876287]",14
oertel_seed-19260_nperz-10_nz-100_nd-100_nmuestras-50.json,19260,10,100,100,50,54,0.434597871704135,"[1.0, 0.5308015282755157, 0.4746765881063497]","[0.6613118653236517, 0.546807436842123, -0.5134863618406044]",18
oertel_seed-19261_nperz-10_nz-100_nd-100_nmuestras-50.json,19261,10,100,100,50,54,0.4482406057147097,"[1.0, 0.5061716101125677, 0.49883120422135785]","[0.0627905195293134, 0.6600069174197618, -0.7486308967811192]",32
oertel_seed-19262_nperz-10_nz-100_nd-100_nmuestras-50.json,19262,10,100,100,50,54,0.4042677524025887,"[1.0, 0.4094487653637954, 0.4874088374555652]","[-0.4539904997395468, -0.379372126648781, -0.806206807009354]",13
oertel_seed-19263_nperz-10_nz-100_nd-100_nmuestras-50.json,19263,10,100,100,50,54,0.44374076121724565,"[1.0, 0.5329920491298789, 0.4882540812776218]","[-0.24868988716485485, -0.5189928108981797, 0.817801811111921]",3
