file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-19251_nperz-5_nz-100_nd-100_nmuestras-50.json,19251,5,100,100,50,54,0.407224079939089,"[1.0, 0.4602989271889911, 0.48880684015940407]","[0.06279051952931353, -0.9935974504804346, 0.09392261205917962]"
oertel_seed-19252_nperz-5_nz-100_nd-100_nmuestras-50.json,19252,5,100,100,50,54,0.4196203017540612,"[1.0, 0.5448875923351013, 0.5267195424007104]","[-0.4539904997395467, 0.6683538569066546, 0.5892331865265531]"
oertel_seed-19253_nperz-5_nz-100_nd-100_nmuestras-50.json,19253,5,100,100,50,54,0.42431240072409104,"[1.0, 0.528996460794485, 0.4265714088306605]","[-0.27899110603922916, -0.7000239699693694, 0.6573662633717454]"
oertel_seed-19254_nperz-5_nz-100_nd-100_nmuestras-50.json,19254,5,100,100,50,54,0.3950666913183267,"[1.0, 0.41393916729049784, 0.4695714896596592]","[0.21814324139654234, 0.30157486453444254, -0.9281519958035119]"
oertel_seed-19255_nperz-5_nz-100_nd-100_nmuestras-50.json,19255,5,100,100,50,54,0.33272298924800553,"[1.0, 0.5741935921329976, 0.5550158580748328]","[0.3090169943749471, 0.2938926261462363, -0.9045084971874738]"
oertel_seed-19256_nperz-5_nz-100_nd-100_nmuestras-50.json,19256,5,100,100,50,54,0.37046523002665155,"[1.0, 0.5454628860709437, 0.47247387307485916]","[-0.09410831331851438, 0.9911436253643443, 0.0936906572928623]"
oertel_seed-19257_nperz-5_nz-100_nd-100_nmuestras-50.json,19257,5,100,100,50,54,0.3925994972049081,"[1.0, 0.3582096841429475, 0.4959897946591086]","[-0.09410831331851438, -0.5595888319252026, 0.8234099614098263]"
oertel_seed-19258_nperz-5_nz-100_nd-100_nmuestras-50.json,19258,5,100,100,50,54,0.42125874538186814,"[1.0, 0.5134519579062177, 0.45671682126644525]","[-0.48175367410171543, 5.365830853935806e-17, 0.8763066800438635]"
oertel_seed-19259_nperz-5_nz-100_nd-100_nmuestras-50.json,19259,5,100,100,50,54,0.41291671070421876,"[1.0, 0.5403723867573587, 0.5492475621421514]","[0.12533323356430415, -0.9877116611522395, -0.09336624115920712]"
oertel_seed-19260_nperz-5_nz-100_nd-100_nmuestras-50.json,19260,5,100,100,50,54,0.4178059051421384,"[1.0, 0.5261530722871419, 0.4383102261349904]","[6.123233995736766e-17, -0.12533323356430415, 0.9921147013144779]"
oertel_seed-19261_nperz-5_nz-100_nd-100_nmuestras-50.json,19261,5,100,100,50,54,0.3789920504326974,"[1.0, 0.5153626323028818, 0.5294354823423131]","[-0.9980267284282716, -0.048380926818107774, -0.04002418347676794]"
oertel_seed-19262_nperz-5_nz-100_nd-100_nmuestras-50.json,19262,5,100,100,50,54,0.3582934631918871,"[1.0, 0.453371612198717, 0.5148547155627397]","[-0.9995065603657316, 0.031271357017495435, -0.0029560135568968663]"
oertel_seed-19263_nperz-5_nz-100_nd-100_nmuestras-50.json,19263,5,100,100,50,54,0.4238958075089183,"[1.0, 0.5133451801326997, 0.452500311127]","[-0.48175367410171543, 0.05502375170696211, 0.8745774889840172]"
oertel_seed-19264_nperz-5_nz-100_nd-100_nmuestras-50.json,19264,5,100,100,50,54,0.37274953220488727,"[1.0, 0.41255185838472797, 0.5155137982766953]","[0.9995065603657316, -0.031271357017495435, 0.0029560135568968663]"
oertel_seed-19265_nperz-5_nz-100_nd-100_nmuestras-50.json,19265,5,100,100,50,54,0.4154812722249378,"[1.0, 0.5197233811157023, 0.47606074051407027]","[0.031410759078128396, 0.8758742755961558, 0.4815159577449591]"
oertel_seed-19266_nperz-5_nz-100_nd-100_nmuestras-50.json,19266,5,100,100,50,54,0.43874088669728734,"[1.0, 0.4812625373408315, 0.45036663277368333]","[0.15643446504023092, 0.8168978399437156, 0.5551631987468807]"
oertel_seed-19267_nperz-5_nz-100_nd-100_nmuestras-50.json,19267,5,100,100,50,54,0.40919704721016653,"[1.0, 0.43877807929130463, 0.5476250107621851]","[-0.4539904997395467, 0.5461041835258721, 0.7040332711468807]"
oertel_seed-19268_nperz-5_nz-100_nd-100_nmuestras-50.json,19268,5,100,100,50,54,0.41191956447042827,"[1.0, 0.47929724788430317, 0.5269486475341624]","[0.7071067811865475, 0.1324985982112156, -0.6945819760633463]"
oertel_seed-19269_nperz-5_nz-100_nd-100_nmuestras-50.json,19269,5,100,100,50,54,0.345314058379459,"[1.0, 0.471400962540399, 0.5357153180088778]","[-0.2789911060392295, -0.8556279390750501, -0.43596421025720655]"
oertel_seed-19270_nperz-5_nz-100_nd-100_nmuestras-50.json,19270,5,100,100,50,54,0.3240602018481858,"[1.0, 0.5243822102704049, 0.4366014209914679]","[-0.3681245526846781, -0.4981991544803359, -0.7850362515105809]"
oertel_seed-19271_nperz-5_nz-100_nd-100_nmuestras-50.json,19271,5,100,100,50,54,0.4232863388262038,"[1.0, 0.46306208345753136, 0.4252200496745508]","[-0.03141075907812828, -0.4815159577449592, 0.8758742755961557]"
oertel_seed-19272_nperz-5_nz-100_nd-100_nmuestras-50.json,19272,5,100,100,50,54,0.4150178830000126,"[1.0, 0.4633785144414767, 0.5020121783903732]","[0.9759167619387474, -0.1911603796422113, 0.10509130802324175]"
oertel_seed-19273_nperz-5_nz-100_nd-100_nmuestras-50.json,19273,5,100,100,50,54,0.3975257390717238,"[1.0, 0.352070067321317, 0.38747618767074327]","[0.6613118653236517, -0.5134863618406043, -0.5468074368421231]"
oertel_seed-19274_nperz-5_nz-100_nd-100_nmuestras-50.json,19274,5,100,100,50,54,0.34077704170172296,"[1.0, 0.37424117223036046, 0.4613680998816499]","[-0.9921147013144779, -0.08288435447545499, -0.09401384588916448]"
oertel_seed-19275_nperz-5_nz-100_nd-100_nmuestras-50.json,19275,5,100,100,50,54,0.39991862100799186,"[1.0, 0.5958495461219584, 0.43155931586659924]","[0.27899110603922916, -0.564446466310491, -0.7768939113036009]"
oertel_seed-19276_nperz-5_nz-100_nd-100_nmuestras-50.json,19276,5,100,100,50,54,0.402248299409728,"[1.0, 0.5319659703026353, 0.47200809007997735]","[0.9995065603657316, -0.031271357017495435, 0.0029560135568968663]"
oertel_seed-19277_nperz-5_nz-100_nd-100_nmuestras-50.json,19277,5,100,100,50,54,0.33223256272085777,"[1.0, 0.6416259158470278, 0.5638436615981596]","[-0.4539904997395467, 0.500819956804084, 0.7369341877080965]"
oertel_seed-19278_nperz-5_nz-100_nd-100_nmuestras-50.json,19278,5,100,100,50,54,0.4355028990406685,"[1.0, 0.5365544451703956, 0.5357508417353136]","[0.1564344650402308, 0.906455543315323, -0.39225834107192614]"
oertel_seed-19279_nperz-5_nz-100_nd-100_nmuestras-50.json,19279,5,100,100,50,54,0.3988628284914327,"[1.0, 0.47985287215484307, 0.4761506370557561]","[-0.9995065603657316, -0.01337405074780664, -0.02842130455238309]"
oertel_seed-19280_nperz-5_nz-100_nd-100_nmuestras-50.json,19280,5,100,100,50,54,0.3644356124332771,"[1.0, 0.6166384588523468, 0.48474223905454217]","[0.3971478906347807, 0.5624982836043593, -0.7251684176151731]"
oertel_seed-19281_nperz-5_nz-100_nd-100_nmuestras-50.json,19281,5,100,100,50,54,0.3797325232233573,"[1.0, 0.5613766071122003, 0.5514315852574133]","[0.30901699437494745, -0.1191989884896739, 0.9435571515973541]"
oertel_seed-19282_nperz-5_nz-100_nd-100_nmuestras-50.json,19282,5,100,100,50,54,0.40371405144228933,"[1.0, 0.4143016334202924, 0.62497084016619]","[-0.03141075907812828, -0.660985547838689, 0.7497409350986006]"
oertel_seed-19283_nperz-5_nz-100_nd-100_nmuestras-50.json,19283,5,100,100,50,54,0.36517234033580465,"[1.0, 0.4991073295100112, 0.4941030245149569]","[0.21814324139654234, 0.7711255211073547, -0.5981462671704308]"
oertel_seed-19284_nperz-5_nz-100_nd-100_nmuestras-50.json,19284,5,100,100,50,54,0.4034998901825251,"[1.0, 0.545008965559628, 0.5841926432431612]","[-0.06279051952931353, -0.36739814297001017, -0.9279417843805865]"
oertel_seed-19285_nperz-5_nz-100_nd-100_nmuestras-50.json,19285,5,100,100,50,54,0.3575865451098934,"[1.0, 0.579863278361565, 0.5230519967180521]","[0.9995065603657316, -0.031163075860858272, 0.003936812003971152]"
oertel_seed-19286_nperz-5_nz-100_nd-100_nmuestras-50.json,19286,5,100,100,50,54,0.43852293286682403,"[1.0, 0.471532648856279, 0.5011883433549873]","[-0.15643446504023092, -0.6984011233337104, -0.6984011233337103]"
oertel_seed-19287_nperz-5_nz-100_nd-100_nmuestras-50.json,19287,5,100,100,50,54,0.41572369026496164,"[1.0, 0.5953916178803735, 0.39664891188674833]","[0.18738131458572474, 0.5000248927844715, 0.8454959192923425]"
oertel_seed-19288_nperz-5_nz-100_nd-100_nmuestras-50.json,19288,5,100,100,50,54,0.4009736078319931,"[1.0, 0.5242941063412223, 0.388228401216061]","[6.123233995736766e-17, -0.21814324139654234, 0.9759167619387474]"
oertel_seed-19289_nperz-5_nz-100_nd-100_nmuestras-50.json,19289,5,100,100,50,54,0.4248744469538775,"[1.0, 0.5922246330872103, 0.5496652945121479]","[-0.36812455268467775, -0.6364758025753489, 0.677777888726662]"
oertel_seed-19290_nperz-5_nz-100_nd-100_nmuestras-50.json,19290,5,100,100,50,54,0.36210418324390475,"[1.0, 0.4880487205994428, 0.42024546792613315]","[-0.27899110603922916, 0.8556279390750501, 0.4359642102572066]"
oertel_seed-19291_nperz-5_nz-100_nd-100_nmuestras-50.json,19291,5,100,100,50,54,0.42107291279569525,"[1.0, 0.505332540267396, 0.49439484696420544]","[0.6613118653236517, 0.7320459661681684, -0.16363166013661626]"
oertel_seed-19292_nperz-5_nz-100_nd-100_nmuestras-50.json,19292,5,100,100,50,54,0.415079830964573,"[1.0, 0.47729137028636104, 0.4099185062984468]","[-0.0627905195293134, 0.3084072199247664, 0.9491798235084412]"
oertel_seed-19293_nperz-5_nz-100_nd-100_nmuestras-50.json,19293,5,100,100,50,54,0.40266144805092374,"[1.0, 0.5174991133442647, 0.5314285159072887]","[-0.9995065603657316, 0.012474716711115939, -0.028827369440197342]"
oertel_seed-19294_nperz-5_nz-100_nd-100_nmuestras-50.json,19294,5,100,100,50,54,0.41234019528858107,"[1.0, 0.4621156353074919, 0.6225788448478398]","[-0.27899110603922916, 0.7942402530219217, 0.5397651185753684]"
oertel_seed-19295_nperz-5_nz-100_nd-100_nmuestras-50.json,19295,5,100,100,50,54,0.4063236405512306,"[1.0, 0.572849284814652, 0.5423039374695575]","[-0.3971478906347807, -0.390760914354294, 0.8304092128446917]"
oertel_seed-19296_nperz-5_nz-100_nd-100_nmuestras-50.json,19296,5,100,100,50,54,0.401071352235888,"[1.0, 0.5762310967966261, 0.5972182341005058]","[-0.9980267284282716, 0.02311473191456701, -0.05838114859506261]"
oertel_seed-19297_nperz-5_nz-100_nd-100_nmuestras-50.json,19297,5,100,100,50,54,0.3928334612731827,"[1.0, 0.6051469459022929, 0.5108643893432366]","[-0.9921147013144779, 0.07989040978666322, -0.09657091622120746]"
oertel_seed-19298_nperz-5_nz-100_nd-100_nmuestras-50.json,19298,5,100,100,50,54,0.41903515273719644,"[1.0, 0.48226022124171897, 0.5162652430761985]","[0.5358267949789969, -0.2609116778054672, -0.8030035754386603]"
oertel_seed-19299_nperz-5_nz-100_nd-100_nmuestras-50.json,19299,5,100,100,50,54,0.3457087919620344,"[1.0, 0.5022104930275363, 0.4472460982584327]","[-0.09410831331851438, -0.6583769398569421, 0.7467820501518182]"
oertel_seed-19300_nperz-5_nz-100_nd-100_nmuestras-50.json,19300,5,100,100,50,54,0.36983857718477586,"[1.0, 0.5930212775615546, 0.5646265733215736]","[0.33873792024529137, -0.4789472786807568, -0.8098556202386892]"
oertel_seed-19301_nperz-5_nz-100_nd-100_nmuestras-50.json,19301,5,100,100,50,54,0.4265271374399496,"[1.0, 0.5011590356798266, 0.47526079887930245]","[0.36812455268467775, -0.20282445640595, -0.9073844574348497]"
oertel_seed-19302_nperz-5_nz-100_nd-100_nmuestras-50.json,19302,5,100,100,50,54,0.4402701535051518,"[1.0, 0.5821467323531457, 0.5167830946788766]","[0.9822872507286887, -0.10040392923341997, 0.15821127662200532]"
oertel_seed-19303_nperz-5_nz-100_nd-100_nmuestras-50.json,19303,5,100,100,50,54,0.3744841131610328,"[1.0, 0.5523567244771556, 0.4561212849053343]","[0.99556196460308, 0.0924413963603575, -0.017634139463068473]"
oertel_seed-19304_nperz-5_nz-100_nd-100_nmuestras-50.json,19304,5,100,100,50,54,0.38650921041583064,"[1.0, 0.5611349864603294, 0.608055946606328]","[0.48175367410171543, -0.02752545800541234, -0.8758742755961557]"
oertel_seed-19305_nperz-5_nz-100_nd-100_nmuestras-50.json,19305,5,100,100,50,54,0.4066146473301943,"[1.0, 0.5062676824508262, 0.6005531727858889]","[-0.9980267284282716, 0.013697327459097313, -0.06127832049949919]"
oertel_seed-19306_nperz-5_nz-100_nd-100_nmuestras-50.json,19306,5,100,100,50,54,0.4692443053962546,"[1.0, 0.4801134768757745, 0.5738713744540669]","[-0.09410831331851438, -0.7257334388496709, 0.6815090616417182]"
oertel_seed-19307_nperz-5_nz-100_nd-100_nmuestras-50.json,19307,5,100,100,50,54,0.40093698748984896,"[1.0, 0.43353326973007367, 0.4590154243058683]","[-0.03141075907812828, 0.7897651185753684, 0.6126046210205814]"
oertel_seed-19308_nperz-5_nz-100_nd-100_nmuestras-50.json,19308,5,100,100,50,54,0.42665196963542956,"[1.0, 0.5030700526871955, 0.5509546053051109]","[0.9995065603657316, -0.01156307163512216, 0.029204985194744616]"
oertel_seed-19309_nperz-5_nz-100_nd-100_nmuestras-50.json,19309,5,100,100,50,54,0.3843915004152403,"[1.0, 0.5180391065205618, 0.5174646708879561]","[-0.9995065603657316, 0.02597922865673825, -0.017655465563533833]"
oertel_seed-19310_nperz-5_nz-100_nd-100_nmuestras-50.json,19310,5,100,100,50,54,0.3605025507370718,"[1.0, 0.5229854223030815, 0.4647282417627095]","[0.9995065603657316, -0.015132248592212117, 0.02752545800541225]"
oertel_seed-19311_nperz-5_nz-100_nd-100_nmuestras-50.json,19311,5,100,100,50,54,0.45301822262990055,"[1.0, 0.5537423505263822, 0.41222532439172443]","[0.1564344650402308, -0.6984011233337104, -0.6984011233337103]"
oertel_seed-19312_nperz-5_nz-100_nd-100_nmuestras-50.json,19312,5,100,100,50,54,0.34150866420954207,"[1.0, 0.5481641996147381, 0.4332388960160192]","[0.2789911060392295, -0.9221639627510073, 0.26791339748949855]"
oertel_seed-19313_nperz-5_nz-100_nd-100_nmuestras-50.json,19313,5,100,100,50,54,0.43824171141860946,"[1.0, 0.5739042721565606, 0.5241698974391773]","[0.9995065603657316, 0.01765546556353383, 0.02597922865673825]"
oertel_seed-19314_nperz-5_nz-100_nd-100_nmuestras-50.json,19314,5,100,100,50,54,0.3925861729898978,"[1.0, 0.5017846237861665, 0.4055818883472204]","[-0.2789911060392295, 0.9432842443957239, -0.17994109321051616]"
oertel_seed-19315_nperz-5_nz-100_nd-100_nmuestras-50.json,19315,5,100,100,50,54,0.39739496750382247,"[1.0, 0.5002707080454836, 0.5361526438071467]","[-0.2789911060392295, -0.9371667042360675, -0.2094815772862009]"
oertel_seed-19316_nperz-5_nz-100_nd-100_nmuestras-50.json,19316,5,100,100,50,54,0.4144640737348889,"[1.0, 0.46814000151227564, 0.5744475519827958]","[-0.06279051952931353, -0.4249391133931966, -0.9030415829660575]"
oertel_seed-19317_nperz-5_nz-100_nd-100_nmuestras-50.json,19317,5,100,100,50,54,0.3594022340334241,"[1.0, 0.3561169529402564, 0.5224714594891505]","[-0.48175367410171543, -0.5998732017300041, 0.6388000777517892]"
oertel_seed-19318_nperz-5_nz-100_nd-100_nmuestras-50.json,19318,5,100,100,50,54,0.39723048776979,"[1.0, 0.5338184029206069, 0.5276959058546858]","[0.9995065603657316, -0.02481936872810829, 0.019251875799579092]"
oertel_seed-19319_nperz-5_nz-100_nd-100_nmuestras-50.json,19319,5,100,100,50,54,0.42282521120340966,"[1.0, 0.4994047475041674, 0.49662713579602474]","[-0.1873813145857246, 0.7761591947560098, 0.6020507846850032]"
oertel_seed-19320_nperz-5_nz-100_nd-100_nmuestras-50.json,19320,5,100,100,50,54,0.3946309200960395,"[1.0, 0.48483927442665886, 0.5929997226873214]","[-0.12533323356430448, 0.5050274721438786, -0.8539548190298357]"
oertel_seed-19321_nperz-5_nz-100_nd-100_nmuestras-50.json,19321,5,100,100,50,54,0.3757230024156679,"[1.0, 0.46690066986217366, 0.5341735563459442]","[0.9980267284282716, -0.03690734136311292, 0.050798597384846544]"
oertel_seed-19322_nperz-5_nz-100_nd-100_nmuestras-50.json,19322,5,100,100,50,54,0.36406747212472507,"[1.0, 0.4629780587507929, 0.3871797279612757]","[0.9995065603657316, 0.0009866357858642223, 0.03139525976465669]"
oertel_seed-19323_nperz-5_nz-100_nd-100_nmuestras-50.json,19323,5,100,100,50,54,0.39294946702607636,"[1.0, 0.5782471325082902, 0.6121508749595457]","[0.9995065603657316, 0.022897457931447825, 0.021502144221956006]"
oertel_seed-19324_nperz-5_nz-100_nd-100_nmuestras-50.json,19324,5,100,100,50,54,0.3856032396485455,"[1.0, 0.5911901533461167, 0.6520151924853983]","[-0.06279051952931353, -0.12508591705751923, -0.9901569895784801]"
oertel_seed-19325_nperz-5_nz-100_nd-100_nmuestras-50.json,19325,5,100,100,50,54,0.4223200394826574,"[1.0, 0.5394694270721117, 0.5172192944052938]","[-0.06279051952931353, -0.9803489312215545, -0.1870115603645795]"
oertel_seed-19326_nperz-5_nz-100_nd-100_nmuestras-50.json,19326,5,100,100,50,54,0.37883145728115375,"[1.0, 0.505086809449971, 0.47919834554647883]","[-0.18738131458572474, 0.3616040547823604, -0.9133075881153518]"
oertel_seed-19327_nperz-5_nz-100_nd-100_nmuestras-50.json,19327,5,100,100,50,54,0.4350669586142057,"[1.0, 0.42255583637205557, 0.46916300091101937]","[-0.1873813145857246, 0.9014986681066547, 0.3901133096243366]"
oertel_seed-19328_nperz-5_nz-100_nd-100_nmuestras-50.json,19328,5,100,100,50,54,0.44809537522171783,"[1.0, 0.6767898002797816, 0.5143333824089591]","[0.21814324139654234, 0.9281519958035118, -0.3015748645344429]"
