file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-9501_nperz-10_nz-100_nd-100_nmuestras-50.json,9501,10,100,100,50,54,0.4138347269873248,"[1.0, 0.5210443552320433, 0.4795585999361801]","[-0.4539904997395467, -0.8905668662549416, 0.027987191268321263]",9
oertel_seed-9502_nperz-10_nz-100_nd-100_nmuestras-50.json,9502,10,100,100,50,54,0.4527395481821894,"[1.0, 0.4749103806734982, 0.5472141985380854]","[0.3681245526846781, -0.36925877013233793, 0.8533066707761395]",32
oertel_seed-9503_nperz-10_nz-100_nd-100_nmuestras-50.json,9503,10,100,100,50,54,0.467955217143572,"[1.0, 0.48790389235914977, 0.54946104238296]","[-0.24868988716485474, 0.4397275533600971, -0.8630139157846035]",36
oertel_seed-9504_nperz-10_nz-100_nd-100_nmuestras-50.json,9504,10,100,100,50,54,0.46529197563701524,"[1.0, 0.555762114215261, 0.46320553415219967]","[-0.09410831331851428, -0.9911436253643443, -0.0936906572928623]",31
oertel_seed-9505_nperz-10_nz-100_nd-100_nmuestras-50.json,9505,10,100,100,50,54,0.4525022567741987,"[1.0, 0.5213986874200941, 0.5128821915544135]","[0.3387379202452915, 0.31871199487434493, 0.8852566213878946]",15
oertel_seed-9506_nperz-10_nz-100_nd-100_nmuestras-50.json,9506,10,100,100,50,54,0.4544053645494028,"[1.0, 0.5563480738713927, 0.4454749775759407]","[0.3090169943749471, 0.9435571515973541, -0.11919898848967429]",23
oertel_seed-9507_nperz-10_nz-100_nd-100_nmuestras-50.json,9507,10,100,100,50,54,0.4321755879010339,"[1.0, 0.48839992197678983, 0.5212189745900753]","[-0.15643446504023092, 0.33456749434371996, -0.9292969653862762]",13
oertel_seed-9508_nperz-10_nz-100_nd-100_nmuestras-50.json,9508,10,100,100,50,54,0.4175737552762928,"[1.0, 0.38207522928063875, 0.5772925542656996]","[0.9995065603657316, -0.03085438817815584, 0.005885789328195162]",22
oertel_seed-9509_nperz-10_nz-100_nd-100_nmuestras-50.json,9509,10,100,100,50,54,0.42013132900204725,"[1.0, 0.4343439498151685, 0.48581940547219243]","[-0.12533323356430415, -0.9609455936013646, 0.24672889312449156]",7
oertel_seed-9510_nperz-10_nz-100_nd-100_nmuestras-50.json,9510,10,100,100,50,54,0.4352384257374985,"[1.0, 0.5123769546637025, 0.48605982293030514]","[0.9995065603657316, 0.0049137252928945765, 0.031024040510710192]",23
oertel_seed-9511_nperz-10_nz-100_nd-100_nmuestras-50.json,9511,10,100,100,50,54,0.4674814867120911,"[1.0, 0.4493753443182541, 0.4852235771475052]","[-0.9980267284282716, -0.024937122382928802, -0.057626289747127704]",31
oertel_seed-9512_nperz-10_nz-100_nd-100_nmuestras-50.json,9512,10,100,100,50,54,0.4672509634263635,"[1.0, 0.44877685948797696, 0.5043919322708215]","[0.4539904997395467, 0.1669579738068736, -0.8752243490263167]",31
oertel_seed-9513_nperz-10_nz-100_nd-100_nmuestras-50.json,9513,10,100,100,50,54,0.4457454662645511,"[1.0, 0.5215183633044927, 0.5104726629281233]","[-0.21814324139654234, 0.09184188040532155, 0.9715856088048157]",21
oertel_seed-9514_nperz-10_nz-100_nd-100_nmuestras-50.json,9514,10,100,100,50,54,0.4285158395307339,"[1.0, 0.5491039034493161, 0.5423041762322915]","[0.99556196460308, 0.062234944223129376, 0.07059168756446918]",25
oertel_seed-9515_nperz-10_nz-100_nd-100_nmuestras-50.json,9515,10,100,100,50,54,0.47928830760557933,"[1.0, 0.5133306967144327, 0.5175228531219485]","[-0.09410831331851438, -0.9950707148713748, 0.03127135701749538]",29
oertel_seed-9516_nperz-10_nz-100_nd-100_nmuestras-50.json,9516,10,100,100,50,54,0.4156837096868263,"[1.0, 0.5778927429862377, 0.5211736052459965]","[-0.3681245526846781, 0.49819915448033625, -0.7850362515105808]",23
oertel_seed-9517_nperz-10_nz-100_nd-100_nmuestras-50.json,9517,10,100,100,50,54,0.4508980432043704,"[1.0, 0.5421542348896117, 0.527477783922507]","[-0.1564344650402308, 0.6053611507615634, 0.7804268929862762]",24
oertel_seed-9518_nperz-10_nz-100_nd-100_nmuestras-50.json,9518,10,100,100,50,54,0.4534299417780749,"[1.0, 0.5339400490547206, 0.45431117383737324]","[0.3681245526846781, 0.3692587701323378, 0.8533066707761395]",32
oertel_seed-9519_nperz-10_nz-100_nd-100_nmuestras-50.json,9519,10,100,100,50,54,0.3689956787776759,"[1.0, 0.5506408871542443, 0.4661333874855939]","[-0.9995065603657316, 0.02597922865673825, -0.017655465563533833]",13
oertel_seed-9520_nperz-10_nz-100_nd-100_nmuestras-50.json,9520,10,100,100,50,54,0.4381394259224286,"[1.0, 0.4954436834028488, 0.4989373387287257]","[0.2789911060392295, -0.6573662633717452, 0.7000239699693694]",49
oertel_seed-9521_nperz-10_nz-100_nd-100_nmuestras-50.json,9521,10,100,100,50,54,0.442629720709544,"[1.0, 0.47813668069881676, 0.5100694679995106]","[0.2181432413965427, -0.8830358871572186, 0.4155251475247597]",26
oertel_seed-9522_nperz-10_nz-100_nd-100_nmuestras-50.json,9522,10,100,100,50,54,0.42458534955742,"[1.0, 0.5603132547847304, 0.5217456184312431]","[0.24868988716485474, 0.24087683705085758, 0.9381533400219317]",14
oertel_seed-9523_nperz-10_nz-100_nd-100_nmuestras-50.json,9523,10,100,100,50,54,0.4582009757679986,"[1.0, 0.49771521310192257, 0.48217334631607717]","[0.9995065603657316, 0.023561558089999483, 0.02077230767718885]",7
oertel_seed-9524_nperz-10_nz-100_nd-100_nmuestras-50.json,9524,10,100,100,50,54,0.45654697914331704,"[1.0, 0.5449359003977206, 0.47949002413615216]","[-0.9995065603657316, 0.005885789328195163, -0.03085438817815584]",22
oertel_seed-9525_nperz-10_nz-100_nd-100_nmuestras-50.json,9525,10,100,100,50,54,0.45181501478347774,"[1.0, 0.5161482618990408, 0.45973809768230633]","[0.5358267949789969, 0.7267485300526392, -0.4297978825551195]",5
oertel_seed-9526_nperz-10_nz-100_nd-100_nmuestras-50.json,9526,10,100,100,50,54,0.4681740240055732,"[1.0, 0.5440889897928505, 0.5895181598957104]","[-0.12533323356430448, 0.33606687056804463, -0.9334616430635575]",20
oertel_seed-9527_nperz-10_nz-100_nd-100_nmuestras-50.json,9527,10,100,100,50,54,0.4390855491526095,"[1.0, 0.47139304779302854, 0.54891417141178]","[0.9995065603657316, -0.018462780949435726, 0.025411837900422948]",23
oertel_seed-9528_nperz-10_nz-100_nd-100_nmuestras-50.json,9528,10,100,100,50,54,0.36127502576669135,"[1.0, 0.5018923430128643, 0.5407730015579013]","[-0.18738131458572474, 0.24428490554719307, -0.9514268904471455]",13
oertel_seed-9529_nperz-10_nz-100_nd-100_nmuestras-50.json,9529,10,100,100,50,54,0.4710726885625319,"[1.0, 0.48534882854955275, 0.5021947954343191]","[0.4257792915650727, -0.9043805749361745, -0.028421304552383085]",25
oertel_seed-9530_nperz-10_nz-100_nd-100_nmuestras-50.json,9530,10,100,100,50,54,0.4361503608550622,"[1.0, 0.5294329055972798, 0.552593535150755]","[0.9980267284282716, 0.05971733275991158, 0.019403337620189854]",26
oertel_seed-9531_nperz-10_nz-100_nd-100_nmuestras-50.json,9531,10,100,100,50,54,0.4331925210009564,"[1.0, 0.4622366901945596, 0.5304545569522164]","[-0.2181432413965427, 0.9739910131360403, -0.06127832049949939]",18
oertel_seed-9532_nperz-10_nz-100_nd-100_nmuestras-50.json,9532,10,100,100,50,54,0.45027802590821303,"[1.0, 0.5151062236865123, 0.4943842240942285]","[0.1564344650402308, -0.7804268929862761, -0.6053611507615634]",3
oertel_seed-9533_nperz-10_nz-100_nd-100_nmuestras-50.json,9533,10,100,100,50,54,0.4656219324263218,"[1.0, 0.4726395459246504, 0.49425090795377735]","[-0.30901699437494745, -0.02987340710303116, -0.9505872273155843]",17
oertel_seed-9534_nperz-10_nz-100_nd-100_nmuestras-50.json,9534,10,100,100,50,54,0.4793704916643204,"[1.0, 0.49292580717497625, 0.5293193540611398]","[0.2789911060392295, -0.8813139720451332, 0.3813786116564974]",30
oertel_seed-9535_nperz-10_nz-100_nd-100_nmuestras-50.json,9535,10,100,100,50,54,0.42253215471449235,"[1.0, 0.5563106191672352, 0.5258536820960846]","[0.2181432413965427, -0.8830358871572186, 0.4155251475247597]",10
oertel_seed-9536_nperz-10_nz-100_nd-100_nmuestras-50.json,9536,10,100,100,50,54,0.4350930365215036,"[1.0, 0.5032521621574715, 0.46152469751040487]","[0.5358267949789969, -0.6505658478447126, -0.5381948749297287]",24
oertel_seed-9537_nperz-10_nz-100_nd-100_nmuestras-50.json,9537,10,100,100,50,54,0.42647450984145796,"[1.0, 0.5016165999868549, 0.3775873052938579]","[-0.5358267949789965, -0.7639707481467373, -0.3594973459688554]",17
oertel_seed-9538_nperz-10_nz-100_nd-100_nmuestras-50.json,9538,10,100,100,50,54,0.45270103185187494,"[1.0, 0.5114815993580488, 0.47811066747012465]","[-0.587785252292473, 0.5350125376286309, 0.6068526029998113]",27
oertel_seed-9539_nperz-10_nz-100_nd-100_nmuestras-50.json,9539,10,100,100,50,54,0.43103941592792877,"[1.0, 0.5049482198123925, 0.4484047653042984]","[-0.2789911060392295, 0.7399190017680557, -0.6121142324546713]",27
oertel_seed-9540_nperz-10_nz-100_nd-100_nmuestras-50.json,9540,10,100,100,50,54,0.4784810162314624,"[1.0, 0.4819602704958842, 0.497957207716042]","[-0.3090169943749471, 0.43177062311338926, 0.8473975608908426]",25
oertel_seed-9541_nperz-10_nz-100_nd-100_nmuestras-50.json,9541,10,100,100,50,54,0.4533466604633451,"[1.0, 0.48803535175126955, 0.4834071584383711]","[-0.48175367410171543, 0.34802334952858793, 0.8042345091280282]",29
oertel_seed-9542_nperz-10_nz-100_nd-100_nmuestras-50.json,9542,10,100,100,50,54,0.46164449227108806,"[1.0, 0.4998146239946081, 0.5134283780168568]","[-0.1873813145857246, -0.9648882429441258, 0.18406227634233893]",23
oertel_seed-9543_nperz-10_nz-100_nd-100_nmuestras-50.json,9543,10,100,100,50,54,0.45769719482605875,"[1.0, 0.495022919095667, 0.4068931493577004]","[-0.9995065603657316, -0.027525458005412253, -0.015132248592212114]",19
oertel_seed-9544_nperz-10_nz-100_nd-100_nmuestras-50.json,9544,10,100,100,50,54,0.4422366266066577,"[1.0, 0.44627534782829065, 0.463052754603917]","[0.33873792024529137, -0.7057650799949834, -0.6222156163642707]",41
oertel_seed-9545_nperz-10_nz-100_nd-100_nmuestras-50.json,9545,10,100,100,50,54,0.46763144626515946,"[1.0, 0.5265735266191799, 0.516569797739113]","[0.3090169943749471, 0.6932903632838673, -0.6510429858044683]",28
oertel_seed-9546_nperz-10_nz-100_nd-100_nmuestras-50.json,9546,10,100,100,50,54,0.4025611923229393,"[1.0, 0.4912164052717852, 0.5085044680530832]","[0.5620833778521307, 0.46488824294412573, -0.6840622763423388]",4
oertel_seed-9547_nperz-10_nz-100_nd-100_nmuestras-50.json,9547,10,100,100,50,54,0.4440130278551723,"[1.0, 0.5306096234295626, 0.5245875639794788]","[-0.3387379202452915, -0.8245001029593948, -0.4532727673353452]",17
