file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-4760_nperz-5_nz-100_nd-100_nmuestras-50.json,4760,5,100,100,50,54,0.301905412,"[1.0, 0.5866773921469711, 0.476845846705535]","[-0.6374239897486897, -0.7164050951984344, 0.28364484283445823]"
oertel_seed-4639_nperz-5_nz-100_nd-100_nmuestras-50.json,4639,5,100,100,50,54,0.333545007,"[1.0, 0.458377293367142, 0.6314780067735782]","[-0.3387379202452915, -0.8245001029593948, -0.4532727673353452]"
oertel_seed-4689_nperz-5_nz-100_nd-100_nmuestras-50.json,4689,5,100,100,50,54,0.337228797,"[1.0, 0.48649599962977125, 0.5376937931767792]","[0.9995065603657316, -0.027036560438640674, 0.015989377270924247]"
oertel_seed-4653_nperz-5_nz-100_nd-100_nmuestras-50.json,4653,5,100,100,50,54,0.342821007,"[1.0, 0.29315673813717125, 0.5814386814892966]","[0.1873813145857246, -0.7946870791973542, -0.5773739594932421]"
oertel_seed-4774_nperz-5_nz-100_nd-100_nmuestras-50.json,4774,5,100,100,50,54,0.380492121,"[1.0, 0.47123572932999447, 0.5384447943748176]","[-0.24868988716485474, -0.2112898703307094, -0.9452565422770496]"
oertel_seed-4674_nperz-5_nz-100_nd-100_nmuestras-50.json,4674,5,100,100,50,54,0.439663013,"[1.0, 0.42870238202547206, 0.5479697246148159]","[-0.4257792915650727, -0.598372865861605, 0.6787207881558619]"
oertel_seed-4658_nperz-5_nz-100_nd-100_nmuestras-50.json,4658,5,100,100,50,54,0.440367255,"[1.0, 0.5881634100063902, 0.5749897795266686]","[-0.4539904997395467, 0.5679489335402619, 0.6865323262867641]"
oertel_seed-4609_nperz-5_nz-100_nd-100_nmuestras-50.json,4609,5,100,100,50,54,0.446414233,"[1.0, 0.5303189841595748, 0.36883593085345695]","[0.3971478906347807, 0.6282462729646363, -0.6690143297945029]"
oertel_seed-4761_nperz-5_nz-100_nd-100_nmuestras-50.json,4761,5,100,100,50,54,0.450620873,"[1.0, 0.4358382752547837, 0.4884471285536051]","[-0.06279051952931353, 0.859043549231465, -0.5080369387958384]"
oertel_seed-4602_nperz-5_nz-100_nd-100_nmuestras-50.json,4602,5,100,100,50,54,0.26811893731580233,"[1.0, 0.4137425295182325, 0.5413969788865542]","[0.33873792024529137, 0.9404165010917025, -0.029553779154865213]"
oertel_seed-4739_nperz-5_nz-100_nd-100_nmuestras-50.json,4739,5,100,100,50,54,0.28188381433730103,"[1.0, 0.45256630323643965, 0.4691173884141223]","[0.9995065603657316, 0.015132248592212108, 0.027525458005412257]"
oertel_seed-4660_nperz-5_nz-100_nd-100_nmuestras-50.json,4660,5,100,100,50,54,0.2976221110704164,"[1.0, 0.4663728363784738, 0.6053251872562017]","[-0.5620833778521307, -0.6372765353211545, 0.5272009994977287]"
oertel_seed-4661_nperz-5_nz-100_nd-100_nmuestras-50.json,4661,5,100,100,50,54,0.3020805124642549,"[1.0, 0.48103508021914204, 0.5246875560643355]","[-0.587785252292473, 0.7424790888445594, 0.32129939280370057]"
