file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-1401_nperz-5_nz-100_nd-100_nmuestras-50.json,1401,5,100,100,50,54,0.4282402296594016,"[1.0, 0.5442049486290333, 0.4773009755941724]","[-0.09410831331851438, -0.9779278251400115, 0.18654970967887172]"
oertel_seed-1402_nperz-5_nz-100_nd-100_nmuestras-50.json,1402,5,100,100,50,54,0.4531468209387838,"[1.0, 0.6293285076928087, 0.4933382896537314]","[-0.1873813145857246, 0.9648882429441258, 0.18406227634233896]"
oertel_seed-1403_nperz-5_nz-100_nd-100_nmuestras-50.json,1403,5,100,100,50,54,0.3225302755730526,"[1.0, 0.6295089869718373, 0.5370578628758834]","[-0.3090169943749471, 0.6289449588193622, 0.7133980207171762]"
oertel_seed-1404_nperz-5_nz-100_nd-100_nmuestras-50.json,1404,5,100,100,50,54,0.44276449516263383,"[1.0, 0.4880623254634407, 0.5242377043684662]","[0.21814324139654234, 0.8956521225518179, -0.3875832834390993]"
oertel_seed-1405_nperz-5_nz-100_nd-100_nmuestras-50.json,1405,5,100,100,50,54,0.40343835918458043,"[1.0, 0.4660556055817232, 0.5409445265403408]","[-0.8607420270039438, -0.2727580303130924, 0.4297978825551195]"
oertel_seed-1406_nperz-5_nz-100_nd-100_nmuestras-50.json,1406,5,100,100,50,54,0.406197977672562,"[1.0, 0.5866794507876152, 0.4834315383363881]","[0.24868988716485485, 0.5189928108981797, -0.817801811111921]"
oertel_seed-1407_nperz-5_nz-100_nd-100_nmuestras-50.json,1407,5,100,100,50,54,0.3924492485750187,"[1.0, 0.5092939927993575, 0.4778702959950422]","[-0.12533323356430415, 0.5316016406568811, 0.8376701476209044]"
oertel_seed-1408_nperz-5_nz-100_nd-100_nmuestras-50.json,1408,5,100,100,50,54,0.28601560242208846,"[1.0, 0.4342026404707773, 0.48467466658045144]","[0.3090169943749471, 0.8842699856020304, -0.3501072546390017]"
oertel_seed-1409_nperz-5_nz-100_nd-100_nmuestras-50.json,1409,5,100,100,50,54,0.45850644328245976,"[1.0, 0.46086563545447257, 0.3975627214407287]","[0.09410831331851428, -0.15574020334708402, 0.9833049447784513]"
oertel_seed-1410_nperz-5_nz-100_nd-100_nmuestras-50.json,1410,5,100,100,50,54,0.4140379035185399,"[1.0, 0.6938886296845601, 0.43764758934240044]","[-0.4539904997395467, 0.19436705129191761, 0.8695482019522102]"
oertel_seed-1411_nperz-5_nz-100_nd-100_nmuestras-50.json,1411,5,100,100,50,54,0.44482362464246106,"[1.0, 0.5138478127855223, 0.5550572650508695]","[0.15643446504023092, -0.36359232857345675, 0.9183293944713457]"
oertel_seed-1412_nperz-5_nz-100_nd-100_nmuestras-50.json,1412,5,100,100,50,54,0.3882276133624904,"[1.0, 0.5472384987056989, 0.5336836423934613]","[-0.2789911060392295, -0.8688997051127986, -0.40887316518194133]"
oertel_seed-1413_nperz-5_nz-100_nd-100_nmuestras-50.json,1413,5,100,100,50,54,0.4457729745806468,"[1.0, 0.39056114662424973, 0.3300485913381462]","[6.123233995736766e-17, -0.0627905195293134, 0.9980267284282716]"
oertel_seed-1414_nperz-5_nz-100_nd-100_nmuestras-50.json,1414,5,100,100,50,54,0.44617487337220946,"[1.0, 0.5712242651636543, 0.4727467762644365]","[-0.12533323356430415, 0.7839244040952456, 0.6080740984684594]"
oertel_seed-1415_nperz-5_nz-100_nd-100_nmuestras-50.json,1415,5,100,100,50,54,0.3497800724783535,"[1.0, 0.5804097347210828, 0.49878737238519644]","[0.7901550123756904, 0.1893986955510472, -0.5829092472599265]"
oertel_seed-1416_nperz-5_nz-100_nd-100_nmuestras-50.json,1416,5,100,100,50,54,0.3966582804507948,"[1.0, 0.45756258881448864, 0.4697847912844978]","[-0.30901699437494745, 0.9045084971874736, -0.2938926261462366]"
oertel_seed-1417_nperz-5_nz-100_nd-100_nmuestras-50.json,1417,5,100,100,50,54,0.3813057665826065,"[1.0, 0.5165784180063562, 0.4563494237651753]","[0.9510565162951535, 0.057904010635307125, -0.30354345383300985]"
oertel_seed-1418_nperz-5_nz-100_nd-100_nmuestras-50.json,1418,5,100,100,50,54,0.36974379281513303,"[1.0, 0.46756196041816395, 0.5857959143994464]","[-0.15643446504023092, -0.5027742712166837, -0.8501448643320204]"
oertel_seed-1419_nperz-5_nz-100_nd-100_nmuestras-50.json,1419,5,100,100,50,54,0.3266252942389208,"[1.0, 0.5205052728706234, 0.5701235199419299]","[-0.6845471059286887, 0.546807436842123, 0.48207560276247574]"
oertel_seed-1420_nperz-5_nz-100_nd-100_nmuestras-50.json,1420,5,100,100,50,54,0.3346758057522165,"[1.0, 0.5187500109070763, 0.5279464294207283]","[-0.06279051952931353, -0.748630896781119, -0.6600069174197619]"
oertel_seed-1421_nperz-5_nz-100_nd-100_nmuestras-50.json,1421,5,100,100,50,54,0.4293042586692009,"[1.0, 0.5570008225479137, 0.5164774859511763]","[-0.9995065603657316, 0.00393681200397114, -0.031163075860858275]"
oertel_seed-1422_nperz-5_nz-100_nd-100_nmuestras-50.json,1422,5,100,100,50,54,0.41975007259855535,"[1.0, 0.4775135462916027, 0.517404646832047]","[-0.06279051952931353, -0.4808030432720345, -0.8745774889840174]"
oertel_seed-1423_nperz-5_nz-100_nd-100_nmuestras-50.json,1423,5,100,100,50,54,0.43590783435374925,"[1.0, 0.4253626837503535, 0.5311499374602031]","[0.2181432413965427, 0.24270062940883746, 0.9452565422770496]"
oertel_seed-1424_nperz-5_nz-100_nd-100_nmuestras-50.json,1424,5,100,100,50,54,0.4094978096256525,"[1.0, 0.47676637753660606, 0.48145456760774064]","[-0.12533323356430448, -0.9921147013144778, -0.0]"
oertel_seed-1425_nperz-5_nz-100_nd-100_nmuestras-50.json,1425,5,100,100,50,54,0.34624301156881704,"[1.0, 0.5158978444180294, 0.513776081729337]","[-0.1873813145857246, -0.5000248927844717, 0.8454959192923426]"
oertel_seed-1426_nperz-5_nz-100_nd-100_nmuestras-50.json,1426,5,100,100,50,54,0.3245472117625039,"[1.0, 0.7200906658986134, 0.6541231110613557]","[-0.9980267284282716, 0.03196297495690302, -0.0540464390562919]"
oertel_seed-1427_nperz-5_nz-100_nd-100_nmuestras-50.json,1427,5,100,100,50,54,0.3946911824749138,"[1.0, 0.5944302487938046, 0.4819990297742929]","[-0.9995065603657316, 0.02481936872810829, -0.019251875799579092]"
oertel_seed-1428_nperz-5_nz-100_nd-100_nmuestras-50.json,1428,5,100,100,50,54,0.3219132601112761,"[1.0, 0.5057534163450047, 0.4232503956021844]","[-0.9995065603657316, -0.002956013556896864, -0.031271357017495435]"
oertel_seed-1429_nperz-5_nz-100_nd-100_nmuestras-50.json,1429,5,100,100,50,54,0.3088758100410486,"[1.0, 0.5065781097561434, 0.5070302579995047]","[0.3971478906347807, 0.6884179039301132, -0.6069220234204834]"
oertel_seed-1430_nperz-5_nz-100_nd-100_nmuestras-50.json,1430,5,100,100,50,54,0.39834839288719714,"[1.0, 0.3094151530665966, 0.44710314046432975]","[0.9995065603657316, 1.923354278190924e-18, 0.03141075907812829]"
oertel_seed-1431_nperz-5_nz-100_nd-100_nmuestras-50.json,1431,5,100,100,50,54,0.4337102912347388,"[1.0, 0.553577734109786, 0.5407978439594552]","[0.24868988716485485, 0.2408768370508577, -0.9381533400219317]"
oertel_seed-1435_nperz-5_nz-100_nd-100_nmuestras-50.json,1435,5,100,100,50,54,0.43973328068554224,"[1.0, 0.4950426374897547, 0.4542461314769254]","[-0.30901699437494745, -0.02987340710303116, -0.9505872273155843]"
oertel_seed-1436_nperz-5_nz-100_nd-100_nmuestras-50.json,1436,5,100,100,50,54,0.40454564299150203,"[1.0, 0.6176028682746164, 0.49621042249371405]","[0.48175367410171543, 0.619642395858086, -0.6196423958580861]"
oertel_seed-1437_nperz-5_nz-100_nd-100_nmuestras-50.json,1437,5,100,100,50,54,0.4253505548031544,"[1.0, 0.4335510840210297, 0.38246535214603844]","[-0.3971478906347807, -0.6069220234204833, 0.6884179039301133]"
oertel_seed-1438_nperz-5_nz-100_nd-100_nmuestras-50.json,1438,5,100,100,50,54,0.3930201202866916,"[1.0, 0.517200959272409, 0.48272299388780293]","[0.15643446504023092, -0.7990566526874576, 0.5805486404630473]"
oertel_seed-1439_nperz-5_nz-100_nd-100_nmuestras-50.json,1439,5,100,100,50,54,0.380131258242825,"[1.0, 0.4127437131710774, 0.616872330966709]","[0.2181432413965427, 0.9281519958035117, 0.30157486453444277]"
oertel_seed-1440_nperz-5_nz-100_nd-100_nmuestras-50.json,1440,5,100,100,50,54,0.38063627790408355,"[1.0, 0.4658146741726221, 0.4242252916379303]","[-0.21814324139654234, 0.4430569384567723, 0.8695482019522102]"
oertel_seed-1441_nperz-5_nz-100_nd-100_nmuestras-50.json,1441,5,100,100,50,54,0.426615445032338,"[1.0, 0.5211964063291108, 0.4954157182993817]","[0.9995065603657316, 0.01598937727092425, 0.02703656043864067]"
oertel_seed-1442_nperz-5_nz-100_nd-100_nmuestras-50.json,1442,5,100,100,50,54,0.4034812329933809,"[1.0, 0.3978674787675705, 0.7054996234397958]","[-0.1564344650402308, 0.031024040510710296, 0.9872009760215833]"
oertel_seed-1443_nperz-5_nz-100_nd-100_nmuestras-50.json,1443,5,100,100,50,54,0.34218949428365075,"[1.0, 0.5273948645057371, 0.4689779211201548]","[0.24868988716485474, 0.9666718835119211, 0.06081783989461139]"
oertel_seed-1444_nperz-5_nz-100_nd-100_nmuestras-50.json,1444,5,100,100,50,54,0.44994808158162103,"[1.0, 0.42800016205181146, 0.5006220344241716]","[0.9995065603657316, -0.014260186211077967, 0.02798719126832131]"
oertel_seed-1445_nperz-5_nz-100_nd-100_nmuestras-50.json,1445,5,100,100,50,54,0.34135735926610694,"[1.0, 0.5769651611039235, 0.5442375429638099]","[-0.9995065603657316, 0.002956013556896867, -0.031271357017495435]"
oertel_seed-1446_nperz-5_nz-100_nd-100_nmuestras-50.json,1446,5,100,100,50,54,0.42006256217409427,"[1.0, 0.6228886370125238, 0.4948512476937572]","[-0.33873792024529137, 0.9408807689542255, 0.0]"
