file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-3218_nperz-5_nz-100_nd-100_nmuestras-50.json,3218,5,100,100,50,54,0.329225952,"[1.0, 0.4073026124804193, 0.5240333604595404]","[-0.36812455268467775, 0.8412869171784803, 0.39587957347536246]"
oertel_seed-3372_nperz-5_nz-100_nd-100_nmuestras-50.json,3372,5,100,100,50,54,0.341350086,"[1.0, 0.5855427086635133, 0.5112557721660861]","[-0.0627905195293134, -0.7885958219525108, 0.6116976215878911]"
oertel_seed-3289_nperz-5_nz-100_nd-100_nmuestras-50.json,3289,5,100,100,50,54,0.359243301,"[1.0, 0.4837245233102503, 0.4978994116654375]","[-0.9876883405951378, 0.129383907181808, -0.08792921252230404]"
oertel_seed-3362_nperz-5_nz-100_nd-100_nmuestras-50.json,3362,5,100,100,50,54,0.369666252,"[1.0, 0.47751893018956576, 0.4483157394852751]","[-0.4257792915650727, 0.8888000777517893, 0.16954768256380914]"
oertel_seed-3295_nperz-5_nz-100_nd-100_nmuestras-50.json,3295,5,100,100,50,54,0.371430899,"[1.0, 0.4679318670284398, 0.49390714161946353]","[-0.12533323356430415, -0.2767911778375057, 0.9527214831395595]"
oertel_seed-3334_nperz-5_nz-100_nd-100_nmuestras-50.json,3334,5,100,100,50,54,0.378636987,"[1.0, 0.5189536145074597, 0.46747240118418204]","[0.2789911060392295, 0.9035218614016094, 0.3252878859108932]"
oertel_seed-3385_nperz-5_nz-100_nd-100_nmuestras-50.json,3385,5,100,100,50,54,0.39033041,"[1.0, 0.45414901465548874, 0.5608846152345998]","[0.4539904997395467, -0.47742517016122893, -0.7523016901767257]"
oertel_seed-3393_nperz-5_nz-100_nd-100_nmuestras-50.json,3393,5,100,100,50,54,0.397510756,"[1.0, 0.428881249999801, 0.5717169358040574]","[-0.5090414157503713, 0.8098556202386892, 0.29156596409503227]"
oertel_seed-3355_nperz-5_nz-100_nd-100_nmuestras-50.json,3355,5,100,100,50,54,0.405518951,"[1.0, 0.5156060249267308, 0.4654490482713089]","[0.21814324139654234, 0.9586305930248564, -0.1828685657783261]"
oertel_seed-3213_nperz-5_nz-100_nd-100_nmuestras-50.json,3213,5,100,100,50,54,0.412983941,"[1.0, 0.46477578668910136, 0.37079263696924997]","[-0.12533323356430415, -0.7644375157153518, 0.6323977112002043]"
oertel_seed-3336_nperz-5_nz-100_nd-100_nmuestras-50.json,3336,5,100,100,50,54,0.428912517,"[1.0, 0.5256657496712676, 0.41956840089206743]","[0.06279051952931353, -0.5080369387958387, 0.8590435492314649]"
oertel_seed-3272_nperz-5_nz-100_nd-100_nmuestras-50.json,3272,5,100,100,50,54,0.43129829,"[1.0, 0.5107861545958485, 0.601483978821597]","[0.12533323356430415, 0.7839244040952457, -0.6080740984684593]"
oertel_seed-3319_nperz-5_nz-100_nd-100_nmuestras-50.json,3319,5,100,100,50,54,0.447653317,"[1.0, 0.47829430819600494, 0.6020234410743996]","[0.1873813145857246, -0.7946870791973542, -0.5773739594932421]"
oertel_seed-3378_nperz-5_nz-100_nd-100_nmuestras-50.json,3378,5,100,100,50,54,0.448986476,"[1.0, 0.4651037092544462, 0.5635201100790672]","[-0.18738131458572474, -0.27404940652903076, -0.9432842443957238]"
oertel_seed-3324_nperz-5_nz-100_nd-100_nmuestras-50.json,3324,5,100,100,50,54,0.460965123,"[1.0, 0.5462351938342659, 0.5228072781311853]","[-0.09410831331851438, 0.7039686162622395, 0.7039686162622394]"
oertel_seed-3279_nperz-5_nz-100_nd-100_nmuestras-50.json,3279,5,100,100,50,54,0.2619776888238911,"[1.0, 0.36929430934798574, 0.4519733468783904]","[-0.4539904997395467, 0.30181769692855376, 0.8383309036215832]"
oertel_seed-3242_nperz-5_nz-100_nd-100_nmuestras-50.json,3242,5,100,100,50,54,0.27930176829699643,"[1.0, 0.4431901606201738, 0.48094471144283835]","[0.9980267284282716, 0.011765770092923362, 0.06167832680027527]"
oertel_seed-3214_nperz-5_nz-100_nd-100_nmuestras-50.json,3214,5,100,100,50,54,0.2807275610963653,"[1.0, 0.5587974676045817, 0.5567970080166427]","[-0.3090169943749471, -0.6062262390933466, 0.7328016404336241]"
oertel_seed-3394_nperz-5_nz-100_nd-100_nmuestras-50.json,3394,5,100,100,50,54,0.2850112005056238,"[1.0, 0.4336510559403016, 0.46284372179711636]","[0.9980267284282716, 0.0019722978813257784, 0.06275953619832131]"
oertel_seed-3379_nperz-5_nz-100_nd-100_nmuestras-50.json,3379,5,100,100,50,54,0.2890818889904601,"[1.0, 0.5318663792436749, 0.42856322892929]","[-0.33873792024529137, 0.6653031720155461, 0.665303172015546]"
oertel_seed-3246_nperz-5_nz-100_nd-100_nmuestras-50.json,3246,5,100,100,50,54,0.3006867796859417,"[1.0, 0.3719607513642045, 0.6154906652832641]","[0.27899110603922916, 0.6790301770727893, -0.6790301770727895]"
oertel_seed-3373_nperz-5_nz-100_nd-100_nmuestras-50.json,3373,5,100,100,50,54,0.3198286638609645,"[1.0, 0.47056880089452424, 0.427294415080934]","[0.9685831611286311, -0.1332547051832325, 0.20997581652323202]"
oertel_seed-3302_nperz-5_nz-100_nd-100_nmuestras-50.json,3302,5,100,100,50,54,0.32358534734414635,"[1.0, 0.40435309758228083, 0.52949839658161]","[0.2789911060392295, -0.4359642102572065, 0.8556279390750501]"
oertel_seed-3287_nperz-5_nz-100_nd-100_nmuestras-50.json,3287,5,100,100,50,54,0.32639779227836935,"[1.0, 0.49494778932206246, 0.4683078803660229]","[0.09410831331851428, -0.7866482764617133, 0.6101869504538425]"
oertel_seed-3387_nperz-5_nz-100_nd-100_nmuestras-50.json,3387,5,100,100,50,54,0.3281187215515614,"[1.0, 0.5049968197815216, 0.49283077708907364]","[-0.9876883405951378, -0.09971508084014588, -0.12053482694004412]"
oertel_seed-3365_nperz-5_nz-100_nd-100_nmuestras-50.json,3365,5,100,100,50,54,0.3301926973652943,"[1.0, 0.44075653106125257, 0.49370572872707785]","[0.9995065603657316, 0.025979228656738254, 0.017655465563533826]"
oertel_seed-3292_nperz-5_nz-100_nd-100_nmuestras-50.json,3292,5,100,100,50,54,0.33139875122726137,"[1.0, 0.452181948928693, 0.5691573166707137]","[-0.27899110603922916, 0.09037161904947663, 0.95603186830847]"
oertel_seed-3326_nperz-5_nz-100_nd-100_nmuestras-50.json,3326,5,100,100,50,54,0.3322432849258145,"[1.0, 0.5763412738422726, 0.5837255535254037]","[-0.0627905195293134, 0.9279417843805866, 0.36739814297001]"
oertel_seed-3210_nperz-5_nz-100_nd-100_nmuestras-50.json,3210,5,100,100,50,54,0.33606698184667266,"[1.0, 0.4928739970234132, 0.45118360762184034]","[-0.36812455268467775, 0.11653189346843047, 0.9224449205862474]"
oertel_seed-3209_nperz-5_nz-100_nd-100_nmuestras-50.json,3209,5,100,100,50,54,0.3390818142015498,"[1.0, 0.49005329552686006, 0.514436297801579]","[0.9995065603657316, -0.00970645836135879, 0.029873407103031064]"
oertel_seed-3207_nperz-5_nz-100_nd-100_nmuestras-50.json,3207,5,100,100,50,54,0.33933832493793087,"[1.0, 0.46964287399692484, 0.5869495660480999]","[0.5090414157503713, 0.8539548190298357, -0.1078795815090982]"
oertel_seed-3397_nperz-5_nz-100_nd-100_nmuestras-50.json,3397,5,100,100,50,54,0.3429905755932861,"[1.0, 0.45842489732326347, 0.5452399077594657]","[0.9995065603657316, -0.02002197137261541, 0.02420240583533769]"
oertel_seed-3301_nperz-5_nz-100_nd-100_nmuestras-50.json,3301,5,100,100,50,54,0.3430655191584197,"[1.0, 0.5535391995618041, 0.5187924260651664]","[-0.33873792024529137, 0.5530358401568957, 0.7611885317645367]"
oertel_seed-3223_nperz-5_nz-100_nd-100_nmuestras-50.json,3223,5,100,100,50,54,0.3451745206919409,"[1.0, 0.4898929325602806, 0.47904969735486586]","[-0.5358267949789969, 0.840580768282029, 0.07945827695671484]"
oertel_seed-3305_nperz-5_nz-100_nd-100_nmuestras-50.json,3305,5,100,100,50,54,0.34896613590836284,"[1.0, 0.6157041948126772, 0.5774292972520212]","[-0.3090169943749471, 0.7328016404336241, 0.6062262390933465]"
oertel_seed-3370_nperz-5_nz-100_nd-100_nmuestras-50.json,3370,5,100,100,50,54,0.34909835382990495,"[1.0, 0.46844756540170124, 0.46013429042091886]","[-0.9995065603657316, -1.923354278190924e-18, -0.03141075907812829]"
oertel_seed-3384_nperz-5_nz-100_nd-100_nmuestras-50.json,3384,5,100,100,50,54,0.35117212456502594,"[1.0, 0.4403963106757563, 0.508710737286867]","[-0.9921147013144779, -0.08862397936135695, -0.08862397936135694]"
oertel_seed-3239_nperz-5_nz-100_nd-100_nmuestras-50.json,3239,5,100,100,50,54,0.35283794416787456,"[1.0, 0.45958660302344384, 0.5177514782275741]","[0.27899110603922916, 0.20948157728620076, -0.9371667042360676]"
oertel_seed-3333_nperz-5_nz-100_nd-100_nmuestras-50.json,3333,5,100,100,50,54,0.3536999326186347,"[1.0, 0.5593851282612976, 0.5692415477999238]","[-0.09410831331851438, -0.8724175999792715, 0.47961563424345555]"
oertel_seed-3281_nperz-5_nz-100_nd-100_nmuestras-50.json,3281,5,100,100,50,54,0.3538027017650655,"[1.0, 0.4605327423230143, 0.35176821137855907]","[0.2181432413965427, 0.9182213134082464, 0.3305800142716504]"
oertel_seed-3237_nperz-5_nz-100_nd-100_nmuestras-50.json,3237,5,100,100,50,54,0.3548280969016847,"[1.0, 0.542621805848293, 0.5742698074000385]","[0.21814324139654234, -0.6220727560576186, -0.7519567889206722]"
oertel_seed-3338_nperz-5_nz-100_nd-100_nmuestras-50.json,3338,5,100,100,50,54,0.3550722515838898,"[1.0, 0.41993469151507207, 0.4318877444978805]","[0.99556196460308, 0.0929496838177707, 0.01472178364982022]"
oertel_seed-3381_nperz-5_nz-100_nd-100_nmuestras-50.json,3381,5,100,100,50,54,0.3560658637583864,"[1.0, 0.41977596690473395, 0.4979885816681567]","[0.9685831611286311, -0.10588700397644975, 0.22502133758148252]"
oertel_seed-3350_nperz-5_nz-100_nd-100_nmuestras-50.json,3350,5,100,100,50,54,0.35617202326054864,"[1.0, 0.49711632508961684, 0.5413285628748701]","[-0.99556196460308, 0.014721783649820215, -0.0929496838177707]"
oertel_seed-3261_nperz-5_nz-100_nd-100_nmuestras-50.json,3261,5,100,100,50,54,0.3566357317321108,"[1.0, 0.6041112190558534, 0.4406926522544255]","[-0.031410759078128396, -0.9872009760215833, -0.15635727407501446]"
oertel_seed-3232_nperz-5_nz-100_nd-100_nmuestras-50.json,3232,5,100,100,50,54,0.35684214471231773,"[1.0, 0.4040418641843728, 0.4999220233699724]","[-0.1873813145857246, 0.8607848795354714, 0.47322049206181865]"
oertel_seed-3290_nperz-5_nz-100_nd-100_nmuestras-50.json,3290,5,100,100,50,54,0.3588612710511977,"[1.0, 0.5997688001786129, 0.4779509348108845]","[0.5620833778521307, 0.3521537809818564, -0.7483648781727543]"
oertel_seed-3249_nperz-5_nz-100_nd-100_nmuestras-50.json,3249,5,100,100,50,54,0.3608943017039642,"[1.0, 0.5108967888313865, 0.4999186579943433]","[-0.3090169943749471, -0.8186143136311999, 0.4841271555135009]"
oertel_seed-3208_nperz-5_nz-100_nd-100_nmuestras-50.json,3208,5,100,100,50,54,0.36150673903323854,"[1.0, 0.4624728957438432, 0.47003780949475876]","[-0.031410759078128396, -0.8603173027729394, -0.508790234540356]"
