file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-18559_nperz-5_nz-100_nd-100_nmuestras-50.json,18559,5,100,100,50,54,0.244583532,"[1.0, 0.5606396445368269, 0.4279210717639278]","[0.9995065603657316, 0.015132248592212108, 0.027525458005412257]"
oertel_seed-18600_nperz-5_nz-100_nd-100_nmuestras-50.json,18600,5,100,100,50,54,0.245696225,"[0.0, 0.6592303726754439, 0.5609737847057651]","[-0.9995065603657316, -0.03134877712019301, -0.001972297881325772]"
oertel_seed-18744_nperz-5_nz-100_nd-100_nmuestras-50.json,18744,5,100,100,50,54,0.258219171,"[2.0, 0.4900998874582053, 0.4567388604777211]","[0.3971478906347807, 0.7424790888445593, -0.5394426342002432]"
oertel_seed-18719_nperz-5_nz-100_nd-100_nmuestras-50.json,18719,5,100,100,50,54,0.279184325,"[1.0, 0.5969384524690233, 0.47998406280113537]","[-0.3971478906347807, 0.6884179039301132, 0.6069220234204834]"
oertel_seed-18512_nperz-5_nz-100_nd-100_nmuestras-50.json,18512,5,100,100,50,54,0.292226681,"[1.0, 0.5072321030722681, 0.5502594918222695]","[-0.9995065603657316, -0.0049137252928945765, -0.031024040510710192]"
oertel_seed-18538_nperz-5_nz-100_nd-100_nmuestras-50.json,18538,5,100,100,50,54,0.298423174,"[1.0, 0.5287223058146628, 0.49299429092573227]","[0.3971478906347807, -0.25604537809219297, -0.8813139720451334]"
oertel_seed-18636_nperz-5_nz-100_nd-100_nmuestras-50.json,18636,5,100,100,50,54,0.304578175,"[1.0, 0.4195062962926106, 0.5353329369391091]","[0.33873792024529137, -0.8245001029593948, -0.4532727673353452]"
oertel_seed-18685_nperz-5_nz-100_nd-100_nmuestras-50.json,18685,5,100,100,50,54,0.306273147,"[1.0, 0.4870797334371059, 0.346244557418339]","[-0.5620833778521307, -0.28016355360504624, 0.778184206710552]"
oertel_seed-18514_nperz-5_nz-100_nd-100_nmuestras-50.json,18514,5,100,100,50,54,0.31215708,"[1.0, 0.5415222641016432, 0.6024343120335898]","[0.2789911060392295, -0.8688997051127983, 0.40887316518194156]"
oertel_seed-18507_nperz-5_nz-100_nd-100_nmuestras-50.json,18507,5,100,100,50,54,0.315577465,"[1.0, 0.4752593142820891, 0.5364816060535889]","[0.4539904997395467, 0.8752243490263167, -0.16695797380687358]"
oertel_seed-18552_nperz-5_nz-100_nd-100_nmuestras-50.json,18552,5,100,100,50,54,0.319757633,"[1.0, 0.4847130463079829, 0.4424112901398331]","[-0.587785252292473, -0.29781901916858, 0.7522049780538139]"
oertel_seed-18508_nperz-5_nz-100_nd-100_nmuestras-50.json,18508,5,100,100,50,54,0.321955462,"[1.0, 0.5581387443353911, 0.5689656667047704]","[0.1873813145857246, -0.418237569728664, -0.8888000777517894]"
oertel_seed-18515_nperz-5_nz-100_nd-100_nmuestras-50.json,18515,5,100,100,50,54,0.325356751,"[1.0, 0.6082107948886016, 0.5176272219202401]","[0.9980267284282716, 0.030249563482002216, 0.05502375170696199]"
oertel_seed-18563_nperz-5_nz-100_nd-100_nmuestras-50.json,18563,5,100,100,50,54,0.328705784,"[1.0, 0.5991644618971219, 0.551307857960318]","[-0.9995065603657316, 0.015132248592212117, -0.02752545800541225]"
oertel_seed-18541_nperz-5_nz-100_nd-100_nmuestras-50.json,18541,5,100,100,50,54,0.329864619,"[1.0, 0.4915812824433912, 0.4064986310697592]","[-0.09410831331851438, 0.7039686162622395, 0.7039686162622394]"
oertel_seed-18573_nperz-5_nz-100_nd-100_nmuestras-50.json,18573,5,100,100,50,54,0.329917616,"[1.0, 0.6638763596226599, 0.41465534173331736]","[-0.9995065603657316, 0.022897457931447818, -0.021502144221956013]"
oertel_seed-18550_nperz-5_nz-100_nd-100_nmuestras-50.json,18550,5,100,100,50,54,0.334105158,"[1.0, 0.5332077358932101, 0.504607152884835]","[0.9759167619387474, -0.11688699388383902, 0.18418443047062805]"
oertel_seed-18730_nperz-5_nz-100_nd-100_nmuestras-50.json,18730,5,100,100,50,54,0.335334224,"[1.0, 0.38267585937064486, 0.49626727751740357]","[0.4539904997395467, 0.8284369149633659, -0.3280013781559728]"
oertel_seed-18634_nperz-5_nz-100_nd-100_nmuestras-50.json,18634,5,100,100,50,54,0.335884773,"[1.0, 0.7124291025197991, 0.44461687293076674]","[0.9995065603657316, -0.02987340710303106, 0.009706458361358802]"
oertel_seed-18535_nperz-5_nz-100_nd-100_nmuestras-50.json,18535,5,100,100,50,54,0.336314208,"[1.0, 0.40471026010863287, 0.59587327827105]","[0.9995065603657316, 0.02798719126832131, 0.014260186211077969]"
oertel_seed-18674_nperz-5_nz-100_nd-100_nmuestras-50.json,18674,5,100,100,50,54,0.337046883,"[1.0, 0.5815785649775282, 0.48689435065782816]","[6.123233995736766e-17, 0.6845471059286886, 0.7289686274214116]"
oertel_seed-18539_nperz-5_nz-100_nd-100_nmuestras-50.json,18539,5,100,100,50,54,0.340764978,"[1.0, 0.4603853164124692, 0.5095954152981418]","[-0.4539904997395467, 0.8910065241883679, 0.0]"
oertel_seed-18715_nperz-5_nz-100_nd-100_nmuestras-50.json,18715,5,100,100,50,54,0.343407893,"[1.0, 0.4311849444876857, 0.4651190656586188]","[0.9995065603657316, -0.012474716711115939, 0.028827369440197342]"
oertel_seed-18584_nperz-5_nz-100_nd-100_nmuestras-50.json,18584,5,100,100,50,54,0.343591671,"[1.0, 0.5831972843891087, 0.4899644312172658]","[-0.12533323356430448, -0.8026376537326375, -0.583150390015202]"
oertel_seed-18533_nperz-5_nz-100_nd-100_nmuestras-50.json,18533,5,100,100,50,54,0.344805181,"[1.0, 0.5685351464970702, 0.47164182316418524]","[0.4257792915650727, -0.9030415829660574, -0.056814560708518654]"
oertel_seed-18631_nperz-5_nz-100_nd-100_nmuestras-50.json,18631,5,100,100,50,54,0.347703649,"[1.0, 0.5034808104280614, 0.4970737424861281]","[-0.48175367410171543, 0.8552023776537012, 0.19116037964221128]"
oertel_seed-18742_nperz-5_nz-100_nd-100_nmuestras-50.json,18742,5,100,100,50,54,0.348053469,"[1.0, 0.38075421436703194, 0.4563899227539237]","[-0.21814324139654234, 0.6220727560576186, 0.7519567889206722]"
oertel_seed-18502_nperz-5_nz-100_nd-100_nmuestras-50.json,18502,5,100,100,50,54,0.348597517,"[1.0, 0.5234339979637527, 0.4499803517623266]","[-0.1873813145857246, 0.6020507846850032, 0.7761591947560099]"
oertel_seed-18505_nperz-5_nz-100_nd-100_nmuestras-50.json,18505,5,100,100,50,54,0.350379181,"[1.0, 0.6096123404802561, 0.5354365596288948]","[0.24868988716485485, 0.5444244949378755, -0.8010963171389386]"
oertel_seed-18556_nperz-5_nz-100_nd-100_nmuestras-50.json,18556,5,100,100,50,54,0.350862184,"[1.0, 0.5528531819619658, 0.4014372071839324]","[-0.36812455268467775, 0.14544908717691443, 0.9183293944713457]"
oertel_seed-18661_nperz-5_nz-100_nd-100_nmuestras-50.json,18661,5,100,100,50,54,0.351150602,"[1.0, 0.4594648863582444, 0.47231210192012435]","[0.4257792915650727, 0.8764002467522387, -0.22502133758148293]"
oertel_seed-18525_nperz-5_nz-100_nd-100_nmuestras-50.json,18525,5,100,100,50,54,0.351753439,"[1.0, 0.4809267439864774, 0.5500801935705321]","[0.9995065603657316, -0.001972297881325773, 0.03134877712019301]"
oertel_seed-18660_nperz-5_nz-100_nd-100_nmuestras-50.json,18660,5,100,100,50,54,0.353144475,"[1.0, 0.48698290443965064, 0.5154614122760526]","[-0.48175367410171543, -0.537094545362106, 0.692418115614959]"
oertel_seed-18733_nperz-5_nz-100_nd-100_nmuestras-50.json,18733,5,100,100,50,54,0.356986497,"[1.0, 0.5053181743688177, 0.5600678482691269]","[-0.9995065603657316, -0.031271357017495435, -0.002956013556896865]"
oertel_seed-18594_nperz-5_nz-100_nd-100_nmuestras-50.json,18594,5,100,100,50,54,0.35829458,"[1.0, 0.4957218450593833, 0.5473830535011748]","[0.1873813145857246, 0.7368245403284601, -0.6495982140630308]"
oertel_seed-18513_nperz-5_nz-100_nd-100_nmuestras-50.json,18513,5,100,100,50,54,0.361117405,"[1.0, 0.42956349444633257, 0.41493996028990643]","[-0.6845471059286887, 0.677777888726662, 0.2683512498906707]"
oertel_seed-18529_nperz-5_nz-100_nd-100_nmuestras-50.json,18529,5,100,100,50,54,0.361301973,"[1.0, 0.5205525874063972, 0.5120057570331051]","[-0.4539904997395468, -0.2215843119635546, -0.8630139157846034]"
oertel_seed-18687_nperz-5_nz-100_nd-100_nmuestras-50.json,18687,5,100,100,50,54,0.365937668,"[1.0, 0.5116984517226334, 0.4047018029365567]","[-0.9995065603657316, 0.02481936872810829, -0.019251875799579092]"
oertel_seed-18604_nperz-5_nz-100_nd-100_nmuestras-50.json,18604,5,100,100,50,54,0.366427298,"[1.0, 0.46774961190329956, 0.5204956746049045]","[6.123233995736766e-17, -0.3971478906347807, 0.9177546256839811]"
oertel_seed-18637_nperz-5_nz-100_nd-100_nmuestras-50.json,18637,5,100,100,50,54,0.36913403,"[1.0, 0.49458583321127847, 0.43867623540644984]","[0.21814324139654234, 0.9371667042360675, -0.2722720968155146]"
oertel_seed-18670_nperz-5_nz-100_nd-100_nmuestras-50.json,18670,5,100,100,50,54,0.370767445,"[1.0, 0.341858003030144, 0.4539967401415156]","[0.27899110603922916, -0.6790301770727895, -0.6790301770727893]"
oertel_seed-18549_nperz-5_nz-100_nd-100_nmuestras-50.json,18549,5,100,100,50,54,0.37099134,"[1.0, 0.5699310317969968, 0.43288027269925816]","[0.03141075907812828, 0.9293176973191033, -0.3679429054400362]"
oertel_seed-18721_nperz-5_nz-100_nd-100_nmuestras-50.json,18721,5,100,100,50,54,0.372059156,"[1.0, 0.4169953868108722, 0.5019686296694028]","[0.5358267949789969, -0.6830756405564747, -0.49628350270878235]"
oertel_seed-18504_nperz-5_nz-100_nd-100_nmuestras-50.json,18504,5,100,100,50,54,0.372583476,"[1.0, 0.43200297169057145, 0.5271016246592664]","[-0.48175367410171543, 0.7679133974894982, 0.42216396275100754]"
oertel_seed-18536_nperz-5_nz-100_nd-100_nmuestras-50.json,18536,5,100,100,50,54,0.373987257,"[1.0, 0.6178251045012243, 0.5358205034574652]","[0.12533323356430448, -0.8976922208985841, 0.4224218946769722]"
oertel_seed-18741_nperz-5_nz-100_nd-100_nmuestras-50.json,18741,5,100,100,50,54,0.375763899,"[1.0, 0.5319540321758514, 0.5767407904348935]","[-0.5090414157503713, -0.8400125718582825, 0.1877650557768708]"
oertel_seed-18746_nperz-5_nz-100_nd-100_nmuestras-50.json,18746,5,100,100,50,54,0.377862086,"[1.0, 0.4788717936039325, 0.41452234582087205]","[0.9980267284282716, -0.033644842834458094, 0.05301578909537892]"
oertel_seed-18620_nperz-5_nz-100_nd-100_nmuestras-50.json,18620,5,100,100,50,54,0.378025518,"[1.0, 0.4080391781723587, 0.5979630820436583]","[0.9995065603657316, 0.026520981050879647, 0.016830726364690907]"
oertel_seed-18571_nperz-5_nz-100_nd-100_nmuestras-50.json,18571,5,100,100,50,54,0.378143565,"[1.0, 0.4389772618672092, 0.5336280238025477]","[-0.3971478906347807, 0.8728365171167697, 0.28360177600256875]"
oertel_seed-18720_nperz-5_nz-100_nd-100_nmuestras-50.json,18720,5,100,100,50,54,0.378800676,"[1.0, 0.5063019710282313, 0.42520596907864006]","[-0.9980267284282716, 0.04002418347676795, -0.048380926818107774]"
oertel_seed-18596_nperz-5_nz-100_nd-100_nmuestras-50.json,18596,5,100,100,50,54,0.378923646,"[1.0, 0.5155395435004484, 0.506249539775658]","[0.24868988716485474, -0.8010963171389386, 0.5444244949378756]"
oertel_seed-18693_nperz-5_nz-100_nd-100_nmuestras-50.json,18693,5,100,100,50,54,0.380217469,"[1.0, 0.28250690997998557, 0.5601744160478128]","[0.4539904997395467, -0.5892331865265532, -0.6683538569066545]"
oertel_seed-18531_nperz-5_nz-100_nd-100_nmuestras-50.json,18531,5,100,100,50,54,0.380614346,"[1.0, 0.4962410677400943, 0.4888069145000039]","[-0.9995065603657316, 0.013374050747806641, -0.028421304552383085]"
oertel_seed-18712_nperz-5_nz-100_nd-100_nmuestras-50.json,18712,5,100,100,50,54,0.380840568,"[1.0, 0.5407539493165514, 0.4121921866149919]","[-0.9995065603657316, 0.029553779154865265, -0.010640015203451082]"
oertel_seed-18739_nperz-5_nz-100_nd-100_nmuestras-50.json,18739,5,100,100,50,54,0.381336164,"[1.0, 0.381656594664306, 0.46595397754110324]","[0.9995065603657316, -0.002956013556896867, 0.031271357017495435]"
oertel_seed-18610_nperz-5_nz-100_nd-100_nmuestras-50.json,18610,5,100,100,50,54,0.381731094,"[1.0, 0.43145638156262683, 0.5663124256219191]","[0.4257792915650727, -0.5983728658616052, -0.6787207881558618]"
oertel_seed-18681_nperz-5_nz-100_nd-100_nmuestras-50.json,18681,5,100,100,50,54,0.383030449,"[1.0, 0.4666623525895207, 0.6087414454197203]","[0.24868988716485474, -0.7265449510202493, 0.6405355370070542]"
oertel_seed-18578_nperz-5_nz-100_nd-100_nmuestras-50.json,18578,5,100,100,50,54,0.383137798,"[1.0, 0.4936859458531191, 0.5256201947970844]","[-0.9995065603657316, 0.029553779154865265, -0.010640015203451082]"
oertel_seed-18714_nperz-5_nz-100_nd-100_nmuestras-50.json,18714,5,100,100,50,54,0.383480907,"[1.0, 0.5337634408009639, 0.4672655952771197]","[0.18738131458572474, 0.5773739594932421, 0.7946870791973539]"
oertel_seed-18511_nperz-5_nz-100_nd-100_nmuestras-50.json,18511,5,100,100,50,54,0.384448906,"[1.0, 0.5076877242653554, 0.543560970980909]","[-0.3971478906347807, 0.6069220234204835, 0.688417903930113]"
oertel_seed-18672_nperz-5_nz-100_nd-100_nmuestras-50.json,18672,5,100,100,50,54,0.384506515,"[1.0, 0.38571975804468595, 0.526491001853757]","[0.33873792024529137, -0.7944119077958619, -0.5041491268861165]"
oertel_seed-18615_nperz-5_nz-100_nd-100_nmuestras-50.json,18615,5,100,100,50,54,0.385018424,"[1.0, 0.409085991630734, 0.4756395526838449]","[-0.4539904997395467, -0.353861361623238, 0.8177253590884807]"
