file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-17001_nperz-10_nz-100_nd-100_nmuestras-50.json,17001,10,100,100,50,54,0.4702911976496682,"[1.0, 0.4940142230319524, 0.48907024553503897]","[-0.9995065603657316, -0.03141075907812829, -0.0]",30
oertel_seed-17002_nperz-10_nz-100_nd-100_nmuestras-50.json,17002,10,100,100,50,54,0.43679702691244743,"[1.0, 0.5427144052275189, 0.5120860201726066]","[-0.5090414157503713, 0.6274539339889884, 0.5892184635367428]",20
oertel_seed-17003_nperz-10_nz-100_nd-100_nmuestras-50.json,17003,10,100,100,50,54,0.400567970062151,"[1.0, 0.45451346555523786, 0.5601511335098883]","[-0.5090414157503713, -0.6274539339889882, 0.589218463536743]",22
oertel_seed-17004_nperz-10_nz-100_nd-100_nmuestras-50.json,17004,10,100,100,50,54,0.4184271038908405,"[1.0, 0.5442787069220393, 0.5193998498633433]","[-0.9980267284282716, -0.050798597384846544, -0.036907341363112925]",5
oertel_seed-17005_nperz-10_nz-100_nd-100_nmuestras-50.json,17005,10,100,100,50,54,0.4343826651418048,"[1.0, 0.461120812845347, 0.5364628642528866]","[0.9408807689542255, 0.29156596409503227, 0.1724316304899995]",1
oertel_seed-17006_nperz-10_nz-100_nd-100_nmuestras-50.json,17006,10,100,100,50,54,0.4326695834388987,"[1.0, 0.5464964334364583, 0.4852156848648202]","[-0.4539904997395467, -0.8630139157846034, 0.22158431196355508]",13
oertel_seed-17007_nperz-10_nz-100_nd-100_nmuestras-50.json,17007,10,100,100,50,54,0.41823144579624816,"[1.0, 0.5254302432481115, 0.46421438173412477]","[-0.3681245526846781, 0.7850362515105807, -0.49819915448033636]",36
oertel_seed-17008_nperz-10_nz-100_nd-100_nmuestras-50.json,17008,10,100,100,50,54,0.4262936497620298,"[1.0, 0.5156017843435396, 0.4700416295998025]","[-0.9995065603657316, -0.022897457931447825, -0.021502144221956006]",7
oertel_seed-17009_nperz-10_nz-100_nd-100_nmuestras-50.json,17009,10,100,100,50,54,0.47825892761788713,"[1.0, 0.48034983990721425, 0.5481865485341246]","[0.33873792024529137, 0.6858725627117638, -0.6440772074115744]",29
oertel_seed-17010_nperz-10_nz-100_nd-100_nmuestras-50.json,17010,10,100,100,50,54,0.4215249502760021,"[1.0, 0.551553093559468, 0.4076261664242149]","[0.4539904997395467, -0.8473975608908426, -0.2753361580731583]",17
oertel_seed-17011_nperz-10_nz-100_nd-100_nmuestras-50.json,17011,10,100,100,50,54,0.45888842560539156,"[1.0, 0.5179812191389217, 0.5435459612491063]","[0.3387379202452915, 0.9334616430635576, 0.11792362917150213]",1
oertel_seed-17012_nperz-10_nz-100_nd-100_nmuestras-50.json,17012,10,100,100,50,54,0.42906819354250925,"[1.0, 0.5119659136815911, 0.5219357120529676]","[0.33873792024529137, -0.31871199487434493, -0.8852566213878946]",37
oertel_seed-17013_nperz-10_nz-100_nd-100_nmuestras-50.json,17013,10,100,100,50,54,0.4094030241324785,"[1.0, 0.5150065988863441, 0.4391350398634415]","[-0.9759167619387473, 0.2154575361069959, 0.03412512127001011]",24
oertel_seed-17014_nperz-10_nz-100_nd-100_nmuestras-50.json,17014,10,100,100,50,54,0.39768477742590674,"[1.0, 0.5258784689971402, 0.5311052417432864]","[0.5090414157503713, -0.2140578375736591, -0.8337002334317453]",16
oertel_seed-17015_nperz-10_nz-100_nd-100_nmuestras-50.json,17015,10,100,100,50,54,0.4646393618899955,"[1.0, 0.5498914440074772, 0.5086385111398003]","[0.4539904997395467, 0.2753361580731581, -0.8473975608908427]",25
oertel_seed-17016_nperz-10_nz-100_nd-100_nmuestras-50.json,17016,10,100,100,50,54,0.45984023452950656,"[1.0, 0.5036379460586494, 0.5056091944768792]","[0.7705132427757891, 0.07989040978666316, -0.6323977112002043]",20
