file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-8751_nperz-5_nz-100_nd-100_nmuestras-50.json,8751,5,100,100,50,54,0.35022804214725023,"[1.0, 0.5076185618108129, 0.49286146122774044]","[0.2181432413965427, 0.9759167619387473, 0.0]"
oertel_seed-8752_nperz-5_nz-100_nd-100_nmuestras-50.json,8752,5,100,100,50,54,0.42525146998874097,"[1.0, 0.4754595971679921, 0.48367764691166504]","[0.5620833778521307, 0.7690000698954389, -0.30446866643900977]"
oertel_seed-8753_nperz-5_nz-100_nd-100_nmuestras-50.json,8753,5,100,100,50,54,0.36710605026805676,"[1.0, 0.579523526516568, 0.46112602825581817]","[-0.1873813145857246, -0.3327379403953011, 0.9242151837995407]"
oertel_seed-8754_nperz-5_nz-100_nd-100_nmuestras-50.json,8754,5,100,100,50,54,0.3295864740562393,"[1.0, 0.4690976712339793, 0.5038634553078908]","[0.9995065603657316, 0.031024040510710192, 0.004913725292894575]"
oertel_seed-8755_nperz-5_nz-100_nd-100_nmuestras-50.json,8755,5,100,100,50,54,0.3957192643018121,"[1.0, 0.4422259966957527, 0.4375059431493097]","[-0.9995065603657316, -0.031163075860858275, -0.003936812003971143]"
oertel_seed-8756_nperz-5_nz-100_nd-100_nmuestras-50.json,8756,5,100,100,50,54,0.4655201099046031,"[1.0, 0.3286968167153141, 0.4967013813029807]","[-0.9980267284282716, 0.058381148595062604, -0.023114731914567033]"
oertel_seed-8757_nperz-5_nz-100_nd-100_nmuestras-50.json,8757,5,100,100,50,54,0.4393042957576207,"[1.0, 0.48159511406828504, 0.49342614951141667]","[0.09410831331851428, 0.9367051067973253, 0.3372345893649637]"
oertel_seed-8758_nperz-5_nz-100_nd-100_nmuestras-50.json,8758,5,100,100,50,54,0.41218723489981207,"[1.0, 0.5637352009345785, 0.4535499365724033]","[-0.24868988716485474, -0.6405355370070543, -0.7265449510202492]"
oertel_seed-8759_nperz-5_nz-100_nd-100_nmuestras-50.json,8759,5,100,100,50,54,0.39035563007456386,"[1.0, 0.5708653173047342, 0.5113800011627474]","[-0.27899110603922916, 0.9583987654464864, 0.06029733942437441]"
oertel_seed-8760_nperz-5_nz-100_nd-100_nmuestras-50.json,8760,5,100,100,50,54,0.405810635472228,"[1.0, 0.48563547442928173, 0.5962075690628001]","[-0.36812455268467775, -0.84128691717848, 0.3958795734753627]"
oertel_seed-8761_nperz-5_nz-100_nd-100_nmuestras-50.json,8761,5,100,100,50,54,0.35051284223664736,"[1.0, 0.5031664314971132, 0.5126635273830626]","[-0.24868988716485474, 0.41240265216720723, -0.8764002467522388]"
oertel_seed-8762_nperz-5_nz-100_nd-100_nmuestras-50.json,8762,5,100,100,50,54,0.403808141047331,"[1.0, 0.4352007951971555, 0.4830594118764347]","[-0.9980267284282716, -0.03196297495690301, -0.0540464390562919]"
oertel_seed-8763_nperz-5_nz-100_nd-100_nmuestras-50.json,8763,5,100,100,50,54,0.3366686911082481,"[1.0, 0.4861360052497557, 0.3424712776441634]","[0.9822872507286887, 0.011765770092923383, 0.1870115603645795]"
oertel_seed-8764_nperz-5_nz-100_nd-100_nmuestras-50.json,8764,5,100,100,50,54,0.37972424411255495,"[1.0, 0.5224865116304425, 0.5802592305009185]","[0.18738131458572474, -0.9745416223617124, 0.1231132374228173]"
oertel_seed-8765_nperz-5_nz-100_nd-100_nmuestras-50.json,8765,5,100,100,50,54,0.3885863005312893,"[1.0, 0.5630013788964118, 0.4569947902937832]","[0.9995065603657316, 0.030163553605046314, 0.008763322416738774]"
oertel_seed-8766_nperz-5_nz-100_nd-100_nmuestras-50.json,8766,5,100,100,50,54,0.4523313571545453,"[1.0, 0.4237148532248767, 0.48408580189644385]","[-0.30901699437494745, -0.9491798235084412, -0.05971733275991158]"
oertel_seed-8767_nperz-5_nz-100_nd-100_nmuestras-50.json,8767,5,100,100,50,54,0.4196432497635996,"[1.0, 0.42140369091758345, 0.44259501047554356]","[-0.9995065603657316, 0.02842130455238308, -0.013374050747806647]"
oertel_seed-8768_nperz-5_nz-100_nd-100_nmuestras-50.json,8768,5,100,100,50,54,0.44374923894366464,"[1.0, 0.4524443288565571, 0.4818451799677994]","[0.24868988716485474, 0.4124026521672072, 0.8764002467522389]"
oertel_seed-8769_nperz-5_nz-100_nd-100_nmuestras-50.json,8769,5,100,100,50,54,0.3994193625838865,"[1.0, 0.5761442938804383, 0.5539094633687537]","[-0.03141075907812828, 0.7067578666750501, 0.70675786667505]"
oertel_seed-8770_nperz-5_nz-100_nd-100_nmuestras-50.json,8770,5,100,100,50,54,0.3503485914457984,"[1.0, 0.5289019303938662, 0.5607118254899339]","[-0.2181432413965427, -0.895652122551818, -0.38758328343909887]"
oertel_seed-8771_nperz-5_nz-100_nd-100_nmuestras-50.json,8771,5,100,100,50,54,0.4135971742119423,"[1.0, 0.46176893412539277, 0.4627885134522036]","[0.33873792024529137, -0.5041491268861163, -0.7944119077958619]"
oertel_seed-8772_nperz-5_nz-100_nd-100_nmuestras-50.json,8772,5,100,100,50,54,0.38255570663798133,"[1.0, 0.5091571782062191, 0.593508454772353]","[-0.33873792024529137, 0.9182213134082464, 0.20524678070734617]"
oertel_seed-8773_nperz-5_nz-100_nd-100_nmuestras-50.json,8773,5,100,100,50,54,0.36189276431486306,"[1.0, 0.4244099611543907, 0.49894264638175606]","[0.09410831331851438, -0.8569220234204835, -0.5067822719287729]"
oertel_seed-8774_nperz-5_nz-100_nd-100_nmuestras-50.json,8774,5,100,100,50,54,0.4165437963733491,"[1.0, 0.5056926608932739, 0.5482381360987238]","[0.1564344650402308, -0.6984011233337104, -0.6984011233337103]"
oertel_seed-8775_nperz-5_nz-100_nd-100_nmuestras-50.json,8775,5,100,100,50,54,0.4162221778255317,"[1.0, 0.550498550215359, 0.5828866412952727]","[0.2181432413965427, 0.47015148568144044, 0.8552023776537013]"
oertel_seed-8776_nperz-5_nz-100_nd-100_nmuestras-50.json,8776,5,100,100,50,54,0.37651467069586425,"[1.0, 0.4773023438680752, 0.621523557155051]","[-0.4257792915650727, 0.7320204624152019, 0.531843997314794]"
oertel_seed-8777_nperz-5_nz-100_nd-100_nmuestras-50.json,8777,5,100,100,50,54,0.3754617100313527,"[1.0, 0.5950818740520174, 0.4821518729079334]","[0.12533323356430415, 0.5831503900152019, -0.8026376537326376]"
oertel_seed-8778_nperz-5_nz-100_nd-100_nmuestras-50.json,8778,5,100,100,50,54,0.3382939293367447,"[1.0, 0.6038104605049259, 0.5287359882150053]","[-0.9980267284282716, 0.001972297881325771, -0.06275953619832131]"
