file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-6415_nperz-5_nz-100_nd-100_nmuestras-50.json,6415,5,100,100,50,54,0.292624113,"[1.0, 0.4881267189380496, 0.4998135344655005]","[-0.48175367410171543, 0.8745774889840172, 0.05502375170696198]"
oertel_seed-6299_nperz-5_nz-100_nd-100_nmuestras-50.json,6299,5,100,100,50,54,0.31967575936619486,"[1.0, 0.5132869306314887, 0.4393476472222997]","[-0.24868988716485485, -0.8178018111119209, 0.5189928108981798]"
oertel_seed-6373_nperz-5_nz-100_nd-100_nmuestras-50.json,6373,5,100,100,50,54,0.3352216722149518,"[1.0, 0.43817198731386786, 0.4358347922464877]","[-0.8910065241883679, -0.450410649048711, -0.056900097339831826]"
oertel_seed-6295_nperz-5_nz-100_nd-100_nmuestras-50.json,6295,5,100,100,50,54,0.3393925490506869,"[1.0, 0.5040285706972344, 0.4495863554803046]","[0.33873792024529137, 0.08854470220010899, -0.9367051067973253]"
oertel_seed-6453_nperz-5_nz-100_nd-100_nmuestras-50.json,6453,5,100,100,50,54,0.3481787067349644,"[1.0, 0.5233599945382105, 0.42751892524967966]","[0.1873813145857246, -0.9779278251400115, -0.09244139636035746]"
oertel_seed-6377_nperz-5_nz-100_nd-100_nmuestras-50.json,6377,5,100,100,50,54,0.36471432473580606,"[1.0, 0.4924538283348723, 0.44904035695608213]","[-0.9995065603657316, -0.024819368728108287, -0.019251875799579096]"
oertel_seed-6296_nperz-5_nz-100_nd-100_nmuestras-50.json,6296,5,100,100,50,54,0.36492157666432073,"[1.0, 0.4851266928232268, 0.4617327214813122]","[0.09410831331851428, -0.5851766405370115, 0.8054265483172016]"
oertel_seed-6336_nperz-5_nz-100_nd-100_nmuestras-50.json,6336,5,100,100,50,54,0.38761727281595887,"[1.0, 0.5798608611378124, 0.4716917339443049]","[0.9995065603657316, 0.018462780949435733, 0.025411837900422944]"
oertel_seed-6492_nperz-5_nz-100_nd-100_nmuestras-50.json,6492,5,100,100,50,54,0.39139414504268416,"[1.0, 0.5529646504729409, 0.44484110560254253]","[0.36812455268467775, -0.5465089063334351, -0.7522049780538138]"
oertel_seed-6376_nperz-5_nz-100_nd-100_nmuestras-50.json,6376,5,100,100,50,54,0.3946236788987385,"[1.0, 0.4928891928083062, 0.5740686583346187]","[-0.36812455268467775, 0.7522049780538139, 0.546508906333435]"
oertel_seed-6201_nperz-5_nz-100_nd-100_nmuestras-50.json,6201,5,100,100,50,54,0.4006525708505739,"[1.0, 0.6067621482149108, 0.5096808484883919]","[0.9995065603657316, 0.030163553605046314, 0.008763322416738774]"
oertel_seed-6239_nperz-5_nz-100_nd-100_nmuestras-50.json,6239,5,100,100,50,54,0.40074258288259434,"[1.0, 0.4182218643553003, 0.5387990592876907]","[-0.4539904997395467, -0.500819956804084, 0.7369341877080965]"
oertel_seed-6375_nperz-5_nz-100_nd-100_nmuestras-50.json,6375,5,100,100,50,54,0.4041610083377343,"[1.0, 0.5057910686111269, 0.525158575249377]","[-0.5358267949789969, 0.7398902012649933, 0.4067580802572751]"
oertel_seed-6240_nperz-5_nz-100_nd-100_nmuestras-50.json,6240,5,100,100,50,54,0.4070282369490544,"[1.0, 0.41010801047766776, 0.5788154100530235]","[0.18738131458572474, 0.9701936646599785, 0.15366358058358154]"
oertel_seed-6491_nperz-5_nz-100_nd-100_nmuestras-50.json,6491,5,100,100,50,54,0.4108469678884098,"[1.0, 0.45482103675854985, 0.5364161909002769]","[0.3971478906347807, -0.22823629430637277, -0.888921676485414]"
oertel_seed-6452_nperz-5_nz-100_nd-100_nmuestras-50.json,6452,5,100,100,50,54,0.41436973246764514,"[1.0, 0.4545263431038638, 0.5494223087496944]","[-0.2181432413965427, -0.47015148568144044, -0.8552023776537013]"
oertel_seed-6258_nperz-5_nz-100_nd-100_nmuestras-50.json,6258,5,100,100,50,54,0.42088022599266944,"[1.0, 0.6281991017509243, 0.5109725721633559]","[0.9995065603657316, 0.021502144221956006, 0.022897457931447825]"
oertel_seed-6490_nperz-5_nz-100_nd-100_nmuestras-50.json,6490,5,100,100,50,54,0.42517871130665086,"[1.0, 0.458648378459271, 0.4142999903069233]","[-0.6129070536529766, 0.04961424373576075, 0.7885958219525107]"
oertel_seed-6493_nperz-5_nz-100_nd-100_nmuestras-50.json,6493,5,100,100,50,54,0.42670055496170856,"[1.0, 0.4766078124999936, 0.5642978948223555]","[0.9995065603657316, 0.00393681200397115, 0.031163075860858272]"
oertel_seed-6374_nperz-5_nz-100_nd-100_nmuestras-50.json,6374,5,100,100,50,54,0.4270529672156164,"[1.0, 0.43758906973762657, 0.7040851352172054]","[0.9995065603657316, -0.02150214422195601, 0.02289745793144782]"
oertel_seed-6202_nperz-5_nz-100_nd-100_nmuestras-50.json,6202,5,100,100,50,54,0.43171788518144577,"[1.0, 0.5619090665296195, 0.5310762379417981]","[0.21814324139654234, 0.9715856088048157, -0.09184188040532162]"
oertel_seed-6298_nperz-5_nz-100_nd-100_nmuestras-50.json,6298,5,100,100,50,54,0.4403249953983542,"[1.0, 0.6281788726082824, 0.4508505082549391]","[0.0627905195293134, -0.8426618372094055, -0.5347694631970943]"
oertel_seed-6297_nperz-5_nz-100_nd-100_nmuestras-50.json,6297,5,100,100,50,54,0.44726283756244817,"[1.0, 0.4657755349570116, 0.47599020737997927]","[-0.9685831611286311, 0.21405783757365918, -0.12659345224519772]"
oertel_seed-6378_nperz-5_nz-100_nd-100_nmuestras-50.json,6378,5,100,100,50,54,0.47589342361386067,"[1.0, 0.5345878499614355, 0.4849938372234268]","[-0.24868988716485474, 0.1515197886581331, -0.9566582951435306]"
