file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-13751_nperz-10_nz-100_nd-100_nmuestras-50.json,13751,10,100,100,50,54,0.42098779148202214,"[1.0, 0.5085737530968197, 0.562140473988394]","[-0.5090414157503713, 0.7267485300526392, 0.4612086416332481]",14
oertel_seed-13752_nperz-10_nz-100_nd-100_nmuestras-50.json,13752,10,100,100,50,54,0.46095060837026625,"[1.0, 0.4913688445473753, 0.4330135350083025]","[-0.4257792915650727, -0.8976922208985842, 0.11340490030202485]",34
oertel_seed-13753_nperz-10_nz-100_nd-100_nmuestras-50.json,13753,10,100,100,50,54,0.46070694629577136,"[1.0, 0.5147111573895962, 0.482075753315187]","[0.39714789063478056, 0.9105178563404434, 0.11502515485557104]",19
oertel_seed-13754_nperz-10_nz-100_nd-100_nmuestras-50.json,13754,10,100,100,50,54,0.3717448878967658,"[1.0, 0.515289731536599, 0.4995685586764381]","[0.2789911060392295, -0.12035671279727476, 0.9527214831395594]",9
oertel_seed-13755_nperz-10_nz-100_nd-100_nmuestras-50.json,13755,10,100,100,50,54,0.4214052862149503,"[1.0, 0.4464296092520167, 0.5384016626106763]","[-0.30901699437494745, -0.8728365171167697, -0.3777100893210831]",18
oertel_seed-13756_nperz-10_nz-100_nd-100_nmuestras-50.json,13756,10,100,100,50,54,0.4363214619707865,"[1.0, 0.4843385940037116, 0.5091251490225602]","[-0.9822872507286887, 0.14437978433703694, -0.11944134514758695]",17
oertel_seed-13757_nperz-10_nz-100_nd-100_nmuestras-50.json,13757,10,100,100,50,54,0.456974240570398,"[1.0, 0.5330761765684425, 0.5582201438639981]","[-0.3971478906347807, -0.6489505192864646, 0.6489505192864647]",39
oertel_seed-13758_nperz-10_nz-100_nd-100_nmuestras-50.json,13758,10,100,100,50,54,0.4124120929302324,"[1.0, 0.46447050291862224, 0.5568851879939946]","[0.1564344650402308, 0.5551631987468808, -0.8168978399437155]",33
oertel_seed-13759_nperz-10_nz-100_nd-100_nmuestras-50.json,13759,10,100,100,50,54,0.4267086009925206,"[1.0, 0.45795894112432073, 0.543494740882597]","[0.9822872507286887, 0.07978308337684184, 0.16954768256380914]",23
oertel_seed-13760_nperz-10_nz-100_nd-100_nmuestras-50.json,13760,10,100,100,50,54,0.443918361948449,"[1.0, 0.4842753182428631, 0.4575837390887491]","[-0.2789911060392295, -5.880102942028413e-17, -0.960293685676943]",30
oertel_seed-13761_nperz-10_nz-100_nd-100_nmuestras-50.json,13761,10,100,100,50,54,0.4502557316374068,"[1.0, 0.5010932495274112, 0.5274521871115652]","[-0.48175367410171543, -0.619642395858086, 0.6196423958580861]",20
oertel_seed-13762_nperz-10_nz-100_nd-100_nmuestras-50.json,13762,10,100,100,50,54,0.43804113498999053,"[1.0, 0.513455636943843, 0.5297637028663643]","[-0.30901699437494745, -0.9393474323917528, -0.14877801734965795]",31
oertel_seed-13763_nperz-10_nz-100_nd-100_nmuestras-50.json,13763,10,100,100,50,54,0.45766691731234604,"[1.0, 0.49897973225599246, 0.4776511316121913]","[-0.9995065603657316, -0.028827369440197342, -0.012474716711115937]",27
