file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-14303_nperz-5_nz-100_nd-100_nmuestras-50.json,14303,5,100,100,50,54,0.288519184,"[1.0, 0.5409576516142649, 0.6073992740784979]","[0.8443279255020151, -0.0336448428344581, 0.5347694631970943]"
oertel_seed-14327_nperz-5_nz-100_nd-100_nmuestras-50.json,14327,5,100,100,50,54,0.317989277,"[1.0, 0.4300179203659875, 0.48304159065822944]","[0.587785252292473, -0.4958522223775357, -0.6392488332024805]"
oertel_seed-14381_nperz-5_nz-100_nd-100_nmuestras-50.json,14381,5,100,100,50,54,0.319063204,"[1.0, 0.4200966261647789, 0.5364592925425904]","[-0.15643446504023092, -0.42053724194567993, -0.8936871299757525]"
oertel_seed-14283_nperz-5_nz-100_nd-100_nmuestras-50.json,14283,5,100,100,50,54,0.319648961,"[1.0, 0.5358536576081664, 0.5406289260262761]","[-0.36812455268467775, -0.4981991544803363, 0.7850362515105809]"
oertel_seed-14306_nperz-5_nz-100_nd-100_nmuestras-50.json,14306,5,100,100,50,54,0.322160204,"[1.0, 0.5261083587820405, 0.5123966936692136]","[-0.12533323356430415, -0.5050274721438786, 0.8539548190298358]"
oertel_seed-14326_nperz-5_nz-100_nd-100_nmuestras-50.json,14326,5,100,100,50,54,0.326490185,"[1.0, 0.579007290997437, 0.5618913185101196]","[0.9995065603657316, 0.016830726364690903, 0.026520981050879647]"
oertel_seed-14313_nperz-5_nz-100_nd-100_nmuestras-50.json,14313,5,100,100,50,54,0.329171465,"[1.0, 0.5985404883767771, 0.4177965264558072]","[0.09410831331851438, -0.7467820501518181, -0.6583769398569422]"
oertel_seed-14278_nperz-5_nz-100_nd-100_nmuestras-50.json,14278,5,100,100,50,54,0.336159265,"[1.0, 0.6235282530600086, 0.4312019706974647]","[-0.9995065603657316, -0.03085438817815584, -0.005885789328195163]"
oertel_seed-14287_nperz-5_nz-100_nd-100_nmuestras-50.json,14287,5,100,100,50,54,0.339862322,"[1.0, 0.5546819039929703, 0.5371014628907513]","[0.15643446504023092, 0.031024040510710296, 0.9872009760215833]"
oertel_seed-14324_nperz-5_nz-100_nd-100_nmuestras-50.json,14324,5,100,100,50,54,0.34474954,"[1.0, 0.5037077314252364, 0.48489877599250564]","[-0.2181432413965427, 0.3592589214461805, -0.9073844574348497]"
oertel_seed-14279_nperz-5_nz-100_nd-100_nmuestras-50.json,14279,5,100,100,50,54,0.346424145,"[1.0, 0.5508967528898348, 0.5567334726203802]","[0.031410759078128396, 0.8905668662549416, 0.45376648283339394]"
oertel_seed-14307_nperz-5_nz-100_nd-100_nmuestras-50.json,14307,5,100,100,50,54,0.35310292,"[1.0, 0.43163773877491896, 0.5997732822242711]","[-0.1564344650402308, 0.9833049447784513, 0.0929496838177707]"
oertel_seed-14314_nperz-5_nz-100_nd-100_nmuestras-50.json,14314,5,100,100,50,54,0.353955936,"[1.0, 0.4393033172967717, 0.43199694302912073]","[0.9995065603657316, 0.016830726364690903, 0.026520981050879647]"
oertel_seed-14317_nperz-5_nz-100_nd-100_nmuestras-50.json,14317,5,100,100,50,54,0.36087313,"[1.0, 0.44578286235733067, 0.6117450939570741]","[0.3681245526846781, -0.31495055312276177, 0.8748088149980955]"
oertel_seed-14323_nperz-5_nz-100_nd-100_nmuestras-50.json,14323,5,100,100,50,54,0.363033631,"[1.0, 0.395454688776498, 0.29960581681797793]","[-0.15643446504023092, 0.7408759576253525, -0.6531700188773929]"
oertel_seed-14284_nperz-5_nz-100_nd-100_nmuestras-50.json,14284,5,100,100,50,54,0.366586981,"[1.0, 0.39980695805288125, 0.5438039535371859]","[-0.2789911060392295, -5.880102942028413e-17, -0.960293685676943]"
oertel_seed-14296_nperz-5_nz-100_nd-100_nmuestras-50.json,14296,5,100,100,50,54,0.366991553,"[1.0, 0.4469385740110285, 0.6154491549155195]","[0.9876883405951378, -0.12655814072350036, 0.09194987150091019]"
oertel_seed-14316_nperz-5_nz-100_nd-100_nmuestras-50.json,14316,5,100,100,50,54,0.367546765,"[1.0, 0.43675077526221007, 0.45768765745650763]","[-0.21814324139654234, -0.27227209681551423, 0.9371667042360676]"
