file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-501_nperz-5_nz-100_nd-100_nmuestras-50.json,501,5,100,100,50,54,0.4318237702290828,"[1.0, 0.5050201824616023, 0.4070334419964762]","[-0.2789911060392295, -0.6573662633717451, -0.7000239699693696]",18
oertel_seed-502_nperz-5_nz-100_nd-100_nmuestras-50.json,502,5,100,100,50,54,0.4522711691747526,"[1.0, 0.5011008424987524, 0.41123610581900905]","[0.33873792024529137, -0.8748088149980956, -0.34636131220089006]",26
oertel_seed-503_nperz-5_nz-100_nd-100_nmuestras-50.json,503,5,100,100,50,54,0.42041695649506744,"[1.0, 0.45027872287034, 0.5422799976188184]","[0.15643446504023092, -0.6295762426904155, 0.7610269461637978]",28
oertel_seed-504_nperz-5_nz-100_nd-100_nmuestras-50.json,504,5,100,100,50,54,0.3971239340944175,"[1.0, 0.5154844630123473, 0.4496589262732653]","[0.1564344650402308, -0.12379017348055071, -0.9799001230213373]",16
oertel_seed-505_nperz-5_nz-100_nd-100_nmuestras-50.json,505,5,100,100,50,54,0.3993896798932739,"[1.0, 0.5079811455053829, 0.5053783226819056]","[-0.0627905195293134, -0.560974234701674, 0.8254485196898169]",27
oertel_seed-506_nperz-5_nz-100_nd-100_nmuestras-50.json,506,5,100,100,50,54,0.338898902464829,"[1.0, 0.5335735050598323, 0.45284739129160245]","[0.6613118653236517, 0.36136876377884164, -0.6573273410920194]",14
oertel_seed-507_nperz-5_nz-100_nd-100_nmuestras-50.json,507,5,100,100,50,54,0.44066715531872674,"[1.0, 0.5378582575592632, 0.5465721679356969]","[-0.5620833778521307, -0.6691222403055113, 0.48614576401617693]",10
oertel_seed-508_nperz-5_nz-100_nd-100_nmuestras-50.json,508,5,100,100,50,54,0.42688904132038846,"[1.0, 0.40174094510532055, 0.5984274451411595]","[-0.1564344650402308, -0.6984011233337103, 0.6984011233337104]",19
oertel_seed-509_nperz-5_nz-100_nd-100_nmuestras-50.json,509,5,100,100,50,54,0.3481750539724807,"[1.0, 0.4920694407518903, 0.43334791549831553]","[-0.9510565162951535, 0.16557958568997078, -0.26091167780546715]",4
oertel_seed-510_nperz-5_nz-100_nd-100_nmuestras-50.json,510,5,100,100,50,54,0.3925535471203308,"[1.0, 0.42021449822252804, 0.46425517330153454]","[0.24868988716485474, 0.9566582951435306, 0.15151978865813315]",14
oertel_seed-511_nperz-5_nz-100_nd-100_nmuestras-50.json,511,5,100,100,50,54,0.4128629025122287,"[1.0, 0.42655661130091826, 0.45050016186651964]","[-0.8607420270039438, -0.20216472451100231, 0.46717511396962563]",25
oertel_seed-512_nperz-5_nz-100_nd-100_nmuestras-50.json,512,5,100,100,50,54,0.3737477561305202,"[1.0, 0.49786606163517316, 0.44076857474781905]","[-0.12533323356430448, 0.8026376537326374, -0.5831503900152021]",19
oertel_seed-513_nperz-5_nz-100_nd-100_nmuestras-50.json,513,5,100,100,50,54,0.3752642790007556,"[1.0, 0.5197315564935832, 0.5414654698676217]","[0.33873792024529137, 0.7944119077958617, -0.5041491268861168]",15
oertel_seed-514_nperz-5_nz-100_nd-100_nmuestras-50.json,514,5,100,100,50,54,0.4601770868574929,"[1.0, 0.4479554582420445, 0.45267000985826655]","[-0.9995065603657316, 0.027525458005412253, -0.01513224859221211]",34
oertel_seed-515_nperz-5_nz-100_nd-100_nmuestras-50.json,515,5,100,100,50,54,0.34812537240970626,"[1.0, 0.5381317961914681, 0.48832377085975576]","[-0.48175367410171543, 0.2968383022951144, 0.8245001029593947]",18
oertel_seed-516_nperz-5_nz-100_nd-100_nmuestras-50.json,516,5,100,100,50,54,0.4204672176167533,"[1.0, 0.5738389374268766, 0.4730179480526491]","[0.9995065603657316, 0.025411837900422948, 0.01846278094943573]",20
oertel_seed-517_nperz-5_nz-100_nd-100_nmuestras-50.json,517,5,100,100,50,54,0.35505126352469335,"[1.0, 0.525732705635044, 0.42643704460992565]","[-0.33873792024529137, -0.9182213134082464, 0.20524678070734637]",12
