file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-16469_nperz-5_nz-100_nd-100_nmuestras-50.json,16469,5,100,100,50,54,0.235953496,"[2.0, 0.5386209379970359, 0.42481894805921205]","[0.27899110603922916, -0.776893911303601, -0.5644464663104909]"
oertel_seed-16350_nperz-5_nz-100_nd-100_nmuestras-50.json,16350,5,100,100,50,54,0.24634189,"[1.0, 0.4607335374794224, 0.5561866478548219]","[0.4257792915650727, -0.4107828857269093, -0.8062068070093539]"
oertel_seed-16480_nperz-5_nz-100_nd-100_nmuestras-50.json,16480,5,100,100,50,54,0.254702553,"[1.0, 0.6319405163993927, 0.5978519115699645]","[0.6129070536529766, 0.6535218614016094, -0.44413299838292025]"
oertel_seed-16283_nperz-5_nz-100_nd-100_nmuestras-50.json,16283,5,100,100,50,54,0.256856254,"[1.0, 0.4761572138741299, 0.4156962347013145]","[-0.36812455268467775, 0.9297764858882515, 0.0]"
oertel_seed-16300_nperz-5_nz-100_nd-100_nmuestras-50.json,16300,5,100,100,50,54,0.2580003,"[0.0, 0.603166336888095, 0.5305780895627192]","[-0.27899110603922916, 0.3535076834857455, 0.8928584884893851]"
oertel_seed-16449_nperz-5_nz-100_nd-100_nmuestras-50.json,16449,5,100,100,50,54,0.267365697,"[1.0, 0.48503712454546744, 0.4855250706261681]","[-0.48175367410171543, -0.7807949691089309, 0.39783490759821677]"
oertel_seed-16351_nperz-5_nz-100_nd-100_nmuestras-50.json,16351,5,100,100,50,54,0.269256346,"[1.0, 0.5545613016413622, 0.47973187198091655]","[-0.5090414157503713, 0.43815334002193174, 0.7408768370508576]"
oertel_seed-16440_nperz-5_nz-100_nd-100_nmuestras-50.json,16440,5,100,100,50,54,0.27340087,"[1.0, 0.4716292447588221, 0.5482977901284029]","[0.9995065603657316, -0.023561558089999483, 0.02077230767718885]"
oertel_seed-16262_nperz-5_nz-100_nd-100_nmuestras-50.json,16262,5,100,100,50,54,0.276410624,"[1.0, 0.522723884327032, 0.4939632679953436]","[0.9995065603657316, -0.01765546556353383, 0.02597922865673825]"
oertel_seed-16372_nperz-5_nz-100_nd-100_nmuestras-50.json,16372,5,100,100,50,54,0.292008694,"[1.0, 0.44583926178146116, 0.6072725230807863]","[0.9995065603657316, 0.021502144221956006, 0.022897457931447825]"
oertel_seed-16478_nperz-5_nz-100_nd-100_nmuestras-50.json,16478,5,100,100,50,54,0.292278548,"[1.0, 0.531642346480393, 0.623157637240817]","[-0.9995065603657316, 0.006852044800028774, -0.03065428628956508]"
oertel_seed-16299_nperz-5_nz-100_nd-100_nmuestras-50.json,16299,5,100,100,50,54,0.295946452,"[1.0, 0.4854333621426164, 0.5564245352863069]","[-0.9980267284282716, -0.06127832049949919, -0.013697327459097327]"
oertel_seed-16357_nperz-5_nz-100_nd-100_nmuestras-50.json,16357,5,100,100,50,54,0.299080874,"[1.0, 0.34156692487379914, 0.5015659125752542]","[0.4539904997395467, 0.8383309036215832, -0.3018176969285536]"
oertel_seed-16479_nperz-5_nz-100_nd-100_nmuestras-50.json,16479,5,100,100,50,54,0.299835341,"[1.0, 0.5418192369584017, 0.5545218431374179]","[0.6129070536529765, 0.4842915805643156, 0.6243449435824274]"
