file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-8001_nperz-5_nz-100_nd-100_nmuestras-50.json,8001,5,100,100,50,54,0.3714588895816009,"[1.0, 0.5234158118596618, 0.567706806586018]","[0.5090414157503713, 0.3664861304780238, -0.7788226712276053]"
oertel_seed-8002_nperz-5_nz-100_nd-100_nmuestras-50.json,8002,5,100,100,50,54,0.3884852659366847,"[1.0, 0.46952363776475525, 0.4521411930859665]","[-0.21814324139654234, 0.6220727560576186, 0.7519567889206722]"
oertel_seed-8003_nperz-5_nz-100_nd-100_nmuestras-50.json,8003,5,100,100,50,54,0.415771684187998,"[1.0, 0.5064257230751286, 0.4535348007893004]","[0.9408807689542255, 0.32528788591089325, 0.09450486702666207]"
oertel_seed-8004_nperz-5_nz-100_nd-100_nmuestras-50.json,8004,5,100,100,50,54,0.32816314582983186,"[1.0, 0.47037916827277093, 0.460337171479684]","[-0.99556196460308, 0.0936906572928623, -0.008856374635655662]"
oertel_seed-8005_nperz-5_nz-100_nd-100_nmuestras-50.json,8005,5,100,100,50,54,0.3305253188328561,"[1.0, 0.4425147841548627, 0.4427820677068028]","[-0.3971478906347807, -0.9105178563404432, 0.11502515485557128]"
oertel_seed-8006_nperz-5_nz-100_nd-100_nmuestras-50.json,8006,5,100,100,50,54,0.41595864464788357,"[1.0, 0.5748599226752855, 0.5627339626000702]","[0.15643446504023092, 0.5027742712166837, 0.8501448643320204]"
oertel_seed-8007_nperz-5_nz-100_nd-100_nmuestras-50.json,8007,5,100,100,50,54,0.41610308859937656,"[1.0, 0.46204924175398837, 0.5295929823839673]","[-0.12533323356430415, -0.8026376537326375, 0.5831503900152021]"
oertel_seed-8008_nperz-5_nz-100_nd-100_nmuestras-50.json,8008,5,100,100,50,54,0.3840457114445992,"[1.0, 0.45340715676381843, 0.4808317110366759]","[0.9995065603657316, 0.028827369440197342, 0.012474716711115937]"
oertel_seed-8009_nperz-5_nz-100_nd-100_nmuestras-50.json,8009,5,100,100,50,54,0.4627722080318203,"[1.0, 0.43295579352214886, 0.4297429443644178]","[6.123233995736766e-17, 0.031410759078128396, 0.9995065603657316]"
oertel_seed-8010_nperz-5_nz-100_nd-100_nmuestras-50.json,8010,5,100,100,50,54,0.43401510316531394,"[1.0, 0.41012908158298744, 0.6173593096993408]","[-0.36812455268467775, -0.4732947387079607, 0.8002976971240572]"
oertel_seed-8011_nperz-5_nz-100_nd-100_nmuestras-50.json,8011,5,100,100,50,54,0.3565481772310587,"[1.0, 0.5375969144379327, 0.47768747914220927]","[0.4539904997395467, 0.8695482019522102, -0.19436705129191764]"
oertel_seed-8012_nperz-5_nz-100_nd-100_nmuestras-50.json,8012,5,100,100,50,54,0.46544191578557675,"[1.0, 0.4854112297456658, 0.49626841932027205]","[0.27899110603922916, 0.3535076834857452, -0.8928584884893852]"
oertel_seed-8013_nperz-5_nz-100_nd-100_nmuestras-50.json,8013,5,100,100,50,54,0.44118049862799064,"[1.0, 0.52401329941182, 0.5598753585764185]","[-0.9995065603657316, 0.00393681200397114, -0.031163075860858275]"
oertel_seed-8014_nperz-5_nz-100_nd-100_nmuestras-50.json,8014,5,100,100,50,54,0.4497422439976099,"[1.0, 0.5057455327361249, 0.5021323249325069]","[0.9995065603657316, 0.025411837900422948, 0.01846278094943573]"
oertel_seed-8015_nperz-5_nz-100_nd-100_nmuestras-50.json,8015,5,100,100,50,54,0.37930478486167934,"[1.0, 0.4981470432177344, 0.5571900827594587]","[0.6845471059286887, 0.4990133642141358, -0.5313952597646565]"
oertel_seed-8016_nperz-5_nz-100_nd-100_nmuestras-50.json,8016,5,100,100,50,54,0.45443088280743565,"[1.0, 0.5312766463818578, 0.48360321843705645]","[-0.15643446504023092, 0.18507433966170983, -0.9701936646599786]"
oertel_seed-8017_nperz-5_nz-100_nd-100_nmuestras-50.json,8017,5,100,100,50,54,0.4622125124390044,"[1.0, 0.39333719692857005, 0.4794165508625423]","[0.3387379202452915, 0.08854470220010889, 0.9367051067973253]"
oertel_seed-8018_nperz-5_nz-100_nd-100_nmuestras-50.json,8018,5,100,100,50,54,0.46055017209922716,"[1.0, 0.552735834869928, 0.44821733277788267]","[-0.09410831331851438, 0.4519756738318373, 0.8870522056951331]"
oertel_seed-8019_nperz-5_nz-100_nd-100_nmuestras-50.json,8019,5,100,100,50,54,0.4108070142500036,"[1.0, 0.5510582219789408, 0.45583640540618875]","[0.06279051952931353, 6.111151192165938e-17, 0.9980267284282716]"
oertel_seed-8020_nperz-5_nz-100_nd-100_nmuestras-50.json,8020,5,100,100,50,54,0.3722859977784429,"[1.0, 0.5373209192069481, 0.35783859502096793]","[-0.4257792915650727, -0.4359037569521305, 0.7929059903603722]"
oertel_seed-8021_nperz-5_nz-100_nd-100_nmuestras-50.json,8021,5,100,100,50,54,0.41338150594628614,"[1.0, 0.4645527946808493, 0.565394476147694]","[0.06279051952931353, 0.825448519689817, 0.5609742347016738]"
oertel_seed-8022_nperz-5_nz-100_nd-100_nmuestras-50.json,8022,5,100,100,50,54,0.3288188680108029,"[1.0, 0.5432648717472667, 0.5177801196367964]","[0.031410759078128396, 0.9990133642141359, 0.03139525976465669]"
oertel_seed-8023_nperz-5_nz-100_nd-100_nmuestras-50.json,8023,5,100,100,50,54,0.318425516124529,"[1.0, 0.5312579972112359, 0.45228015550566003]","[-0.7705132427757893, 0.5036637605084379, -0.3906816594845944]"
oertel_seed-8024_nperz-5_nz-100_nd-100_nmuestras-50.json,8024,5,100,100,50,54,0.4119786949001577,"[1.0, 0.48924368887002284, 0.6083518773327358]","[-0.1873813145857246, 0.39011330962433655, 0.9014986681066547]"
oertel_seed-8025_nperz-5_nz-100_nd-100_nmuestras-50.json,8025,5,100,100,50,54,0.41573026891022374,"[1.0, 0.5476828497042391, 0.43033940759346645]","[0.9995065603657316, -0.031271357017495435, 0.0029560135568968663]"
oertel_seed-8026_nperz-5_nz-100_nd-100_nmuestras-50.json,8026,5,100,100,50,54,0.42372189057297294,"[1.0, 0.46770213260088184, 0.517505615994794]","[0.09410831331851438, 0.47961563424345577, -0.8724175999792714]"
