file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-5201_nperz-5_nz-100_nd-100_nmuestras-50.json,5201,5,100,100,50,54,0.35966487184043744,"[1.0, 0.48672828384492195, 0.48830868979599584]","[0.18738131458572474, -0.8607848795354713, 0.4732204920618185]"
oertel_seed-5202_nperz-5_nz-100_nd-100_nmuestras-50.json,5202,5,100,100,50,54,0.3843523738236719,"[1.0, 0.6148029680171482, 0.43260526134747596]","[0.3090169943749471, 0.5829092472599268, -0.7514820734031781]"
oertel_seed-5203_nperz-5_nz-100_nd-100_nmuestras-50.json,5203,5,100,100,50,54,0.44922564584157004,"[1.0, 0.5147489220829966, 0.5426568128939524]","[-0.2181432413965427, 0.8400125718582826, -0.4967820501518178]"
oertel_seed-5204_nperz-5_nz-100_nd-100_nmuestras-50.json,5204,5,100,100,50,54,0.45945322383828213,"[1.0, 0.3920816666321614, 0.5259504039866727]","[-0.031410759078128396, 0.9975342624844058, -0.06275953619832152]"
oertel_seed-5205_nperz-5_nz-100_nd-100_nmuestras-50.json,5205,5,100,100,50,54,0.4236331015467729,"[1.0, 0.5437378372463059, 0.4705391214754886]","[-0.2789911060392295, 0.8813139720451332, -0.3813786116564974]"
oertel_seed-5206_nperz-5_nz-100_nd-100_nmuestras-50.json,5206,5,100,100,50,54,0.40099968665110813,"[1.0, 0.43685091969703793, 0.5331103372787155]","[0.9995065603657316, -0.012474716711115939, 0.028827369440197342]"
oertel_seed-5207_nperz-5_nz-100_nd-100_nmuestras-50.json,5207,5,100,100,50,54,0.43757416727590087,"[1.0, 0.5847085427929821, 0.5011797060669958]","[0.5358267949789969, 0.15821127662200532, -0.8293725566548313]"
oertel_seed-5208_nperz-5_nz-100_nd-100_nmuestras-50.json,5208,5,100,100,50,54,0.4247115202739243,"[1.0, 0.3852159714487426, 0.4121227673464476]","[0.8607420270039436, -0.34846282794975914, 0.3710752221402002]"
oertel_seed-5209_nperz-5_nz-100_nd-100_nmuestras-50.json,5209,5,100,100,50,54,0.4585731985961981,"[1.0, 0.5816635142626216, 0.556429688010438]","[-0.12533323356430448, 0.1552009325586787, -0.9799001230213373]"
oertel_seed-5210_nperz-5_nz-100_nd-100_nmuestras-50.json,5210,5,100,100,50,54,0.4230879695325382,"[1.0, 0.3968163791346768, 0.5531505008947237]","[-0.2789911060392295, -0.7587808690903621, -0.5885707735298126]"
oertel_seed-5211_nperz-5_nz-100_nd-100_nmuestras-50.json,5211,5,100,100,50,54,0.4331975157949221,"[1.0, 0.6135563552397513, 0.5259471311320787]","[0.09410831331851438, -0.99556196460308, -0.0]"
