file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-8001_nperz-10_nz-100_nd-100_nmuestras-50.json,8001,10,100,100,50,54,0.4760973329244843,"[1.0, 0.5087228238716078, 0.5256424944266054]","[0.09410831331851428, -0.9256501049326554, 0.3664908028893882]",34
oertel_seed-8002_nperz-10_nz-100_nd-100_nmuestras-50.json,8002,10,100,100,50,54,0.4619623156555116,"[1.0, 0.5384887216324834, 0.478756421782996]","[-0.3971478906347807, 0.44213166284710226, 0.8042345091280283]",29
oertel_seed-8003_nperz-10_nz-100_nd-100_nmuestras-50.json,8003,10,100,100,50,54,0.4080041727238993,"[1.0, 0.5350931230060875, 0.4867523133681857]","[-0.9995065603657316, 0.013374050747806641, -0.028421304552383085]",22
oertel_seed-8004_nperz-10_nz-100_nd-100_nmuestras-50.json,8004,10,100,100,50,54,0.4497716448246843,"[1.0, 0.5224422886171007, 0.47661222408406445]","[0.5090414157503713, -0.8265651335286599, -0.24013937012827838]",14
oertel_seed-8005_nperz-10_nz-100_nd-100_nmuestras-50.json,8005,10,100,100,50,54,0.4058485065546706,"[1.0, 0.43081278271184137, 0.4708332321365635]","[-0.39714789063478056, -0.669014329794503, -0.6282462729646362]",7
oertel_seed-8006_nperz-10_nz-100_nd-100_nmuestras-50.json,8006,10,100,100,50,54,0.43075905704242046,"[1.0, 0.585777815715198, 0.5375109770793651]","[0.18738131458572474, 0.41823756972866394, 0.8888000777517893]",28
oertel_seed-8007_nperz-10_nz-100_nd-100_nmuestras-50.json,8007,10,100,100,50,54,0.41090316034565766,"[1.0, 0.4851722976801307, 0.5301942751933948]","[0.9995065603657316, -0.02597922865673825, 0.017655465563533833]",16
oertel_seed-8008_nperz-10_nz-100_nd-100_nmuestras-50.json,8008,10,100,100,50,54,0.41220873818206444,"[1.0, 0.46758289134152875, 0.5226869712243902]","[0.9995065603657316, -0.027987191268321308, 0.014260186211077972]",17
oertel_seed-8009_nperz-10_nz-100_nd-100_nmuestras-50.json,8009,10,100,100,50,54,0.44581555246218535,"[1.0, 0.45072336201228796, 0.47449504510841056]","[-0.9822872507286887, -0.1365950996979754, -0.12827133660477094]",16
oertel_seed-8010_nperz-10_nz-100_nd-100_nmuestras-50.json,8010,10,100,100,50,54,0.4434232490742203,"[1.0, 0.4436521478899249, 0.47692309554244994]","[-0.09410831331851438, -0.5334487766962619, 0.840580768282029]",28
oertel_seed-8011_nperz-10_nz-100_nd-100_nmuestras-50.json,8011,10,100,100,50,54,0.4212378315644064,"[1.0, 0.4953988083196802, 0.4348848744565838]","[0.36812455268467775, -0.9297764858882515, -0.0]",21
oertel_seed-8012_nperz-10_nz-100_nd-100_nmuestras-50.json,8012,10,100,100,50,54,0.4554311606712204,"[1.0, 0.4728186583387732, 0.4938416870830954]","[0.36812455268467775, 0.17422274019663597, -0.913307588115352]",26
oertel_seed-8013_nperz-10_nz-100_nd-100_nmuestras-50.json,8013,10,100,100,50,54,0.37826748508623037,"[1.0, 0.524734093496012, 0.58096822622325]","[0.3090169943749471, -0.9281519958035119, -0.2074665512159285]",1
oertel_seed-8014_nperz-10_nz-100_nd-100_nmuestras-50.json,8014,10,100,100,50,54,0.4639940052408671,"[1.0, 0.46911961339046826, 0.490631308029575]","[-0.9995065603657316, 0.013374050747806641, -0.028421304552383085]",25
oertel_seed-8015_nperz-10_nz-100_nd-100_nmuestras-50.json,8015,10,100,100,50,54,0.47868750846855757,"[1.0, 0.4722463044449444, 0.5237563156386746]","[-0.18738131458572474, 0.9514268904471453, -0.24428490554719343]",39
oertel_seed-8016_nperz-10_nz-100_nd-100_nmuestras-50.json,8016,10,100,100,50,54,0.43235988448746765,"[1.0, 0.5385259230313615, 0.4754092653207701]","[-0.3387379202452915, -0.743441655637075, -0.5766724599384813]",1
oertel_seed-8017_nperz-10_nz-100_nd-100_nmuestras-50.json,8017,10,100,100,50,54,0.434424180879195,"[1.0, 0.4113768926706728, 0.44386751153734794]","[-0.9995065603657316, 0.02987340710303106, -0.009706458361358802]",5
oertel_seed-8018_nperz-10_nz-100_nd-100_nmuestras-50.json,8018,10,100,100,50,54,0.48642272371175405,"[1.0, 0.4896410931291696, 0.4405073642863403]","[0.27899110603922916, -0.776893911303601, -0.5644464663104909]",31
oertel_seed-8019_nperz-10_nz-100_nd-100_nmuestras-50.json,8019,10,100,100,50,54,0.4581882353660934,"[1.0, 0.48761015533463037, 0.5686880387822109]","[0.30901699437494745, 0.8948307863707109, 0.3221589063655524]",13
oertel_seed-8020_nperz-10_nz-100_nd-100_nmuestras-50.json,8020,10,100,100,50,54,0.3853560293909888,"[1.0, 0.5231594698345017, 0.459776829350453]","[-0.9980267284282716, 0.05193281895130259, -0.03529350731412665]",6
oertel_seed-8021_nperz-10_nz-100_nd-100_nmuestras-50.json,8021,10,100,100,50,54,0.4512050716245143,"[1.0, 0.5384560715701789, 0.5700538724481921]","[0.48175367410171543, 0.4925574187534411, -0.7247762321713133]",30
oertel_seed-8022_nperz-10_nz-100_nd-100_nmuestras-50.json,8022,10,100,100,50,54,0.45000605248173486,"[1.0, 0.4265209642382118, 0.5198967566288392]","[0.9995065603657316, -0.020772307677188847, 0.023561558089999487]",1
