file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-11001_nperz-5_nz-100_nd-100_nmuestras-50.json,11001,5,100,100,50,54,0.39965995401517507,"[1.0, 0.5479432424752987, 0.564102200018046]","[0.5090414157503712, 0.8002976971240572, 0.31686027366772973]"
oertel_seed-11002_nperz-5_nz-100_nd-100_nmuestras-50.json,11002,5,100,100,50,54,0.4006669401884318,"[1.0, 0.501193648854588, 0.5220109283983076]","[0.48175367410171543, 0.7089469964397751, -0.5150801430151619]"
oertel_seed-11003_nperz-5_nz-100_nd-100_nmuestras-50.json,11003,5,100,100,50,54,0.38491773912926547,"[1.0, 0.41781694811539827, 0.5127514734849599]","[-0.9995065603657316, -0.01426018621107797, -0.027987191268321308]"
oertel_seed-11004_nperz-5_nz-100_nd-100_nmuestras-50.json,11004,5,100,100,50,54,0.3491998253831503,"[1.0, 0.568242315045534, 0.422418905920663]","[-0.5358267949789969, -0.8108027755002972, 0.23555998179561538]"
oertel_seed-11005_nperz-5_nz-100_nd-100_nmuestras-50.json,11005,5,100,100,50,54,0.45507921408074986,"[1.0, 0.5497786422915258, 0.5151480129903199]","[-0.9822872507286887, 0.16420349768687112, -0.09027163675968214]"
oertel_seed-11006_nperz-5_nz-100_nd-100_nmuestras-50.json,11006,5,100,100,50,54,0.2985608837528579,"[1.0, 0.5201567660780368, 0.509240885042364]","[0.8607420270039436, -0.21673929337547473, 0.4605944437965381]"
oertel_seed-11007_nperz-5_nz-100_nd-100_nmuestras-50.json,11007,5,100,100,50,54,0.3518605074313956,"[1.0, 0.4956416100858547, 0.6012047227349023]","[0.4539904997395467, -0.8910065241883679, -0.0]"
oertel_seed-11008_nperz-5_nz-100_nd-100_nmuestras-50.json,11008,5,100,100,50,54,0.38239238128229647,"[1.0, 0.544617669426428, 0.5286859916238835]","[-0.9995065603657316, 0.018462780949435726, -0.025411837900422948]"
oertel_seed-11009_nperz-5_nz-100_nd-100_nmuestras-50.json,11009,5,100,100,50,54,0.38444042867007,"[1.0, 0.45236819893526586, 0.6184689989440492]","[-0.27899110603922916, -0.82656513352866, 0.488829257293133]"
oertel_seed-11010_nperz-5_nz-100_nd-100_nmuestras-50.json,11010,5,100,100,50,54,0.29056976837891973,"[1.0, 0.40331320902694073, 0.5778203500223099]","[0.9995065603657316, 0.030423932321343345, 0.007811538130902163]"
oertel_seed-11011_nperz-5_nz-100_nd-100_nmuestras-50.json,11011,5,100,100,50,54,0.3243505308952321,"[1.0, 0.529686605705664, 0.4931998823500991]","[-0.9995065603657316, -0.025411837900422948, -0.01846278094943573]"
oertel_seed-11012_nperz-5_nz-100_nd-100_nmuestras-50.json,11012,5,100,100,50,54,0.43921689465557956,"[1.0, 0.5350192839348424, 0.43897363268367107]","[0.3971478906347807, 0.7590570228538426, -0.5158546200438701]"
oertel_seed-11013_nperz-5_nz-100_nd-100_nmuestras-50.json,11013,5,100,100,50,54,0.45285868828722986,"[1.0, 0.5414481691780404, 0.48771809317250825]","[0.09410831331851428, -0.7257334388496709, 0.6815090616417182]"
oertel_seed-11014_nperz-5_nz-100_nd-100_nmuestras-50.json,11014,5,100,100,50,54,0.3901516115650062,"[1.0, 0.39504997798352004, 0.47403171339298655]","[0.2181432413965427, -0.6680609950124665, 0.711412702428037]"
oertel_seed-11015_nperz-5_nz-100_nd-100_nmuestras-50.json,11015,5,100,100,50,54,0.41261715426595064,"[1.0, 0.484702908572521, 0.5373844856301416]","[0.12533323356430448, -0.031163075860858258, 0.9916251525991089]"
oertel_seed-11016_nperz-5_nz-100_nd-100_nmuestras-50.json,11016,5,100,100,50,54,0.370296064604346,"[1.0, 0.6064946354268616, 0.5277557923471979]","[-0.99556196460308, 0.05531547868674203, -0.07613522478664028]"
oertel_seed-11025_nperz-5_nz-100_nd-100_nmuestras-50.json,11025,5,100,100,50,54,0.3765986008502833,"[1.0, 0.5156372524661016, 0.38770876454005804]","[0.3971478906347807, -0.5394426342002432, -0.7424790888445593]"
oertel_seed-11026_nperz-5_nz-100_nd-100_nmuestras-50.json,11026,5,100,100,50,54,0.3702772248042527,"[1.0, 0.3756405564774658, 0.5196988609400157]","[-0.42577929156507266, -0.22502133758148252, -0.8764002467522389]"
oertel_seed-11027_nperz-5_nz-100_nd-100_nmuestras-50.json,11027,5,100,100,50,54,0.3840258507422277,"[1.0, 0.47972906458601294, 0.5192350639817209]","[-0.7071067811865475, 4.329780281177467e-17, 0.7071067811865476]"
oertel_seed-11028_nperz-5_nz-100_nd-100_nmuestras-50.json,11028,5,100,100,50,54,0.3249919031263752,"[1.0, 0.38393451021533265, 0.47590038718608585]","[-0.99556196460308, 0.008856374635655665, -0.0936906572928623]"
oertel_seed-11029_nperz-5_nz-100_nd-100_nmuestras-50.json,11029,5,100,100,50,54,0.42214970348513053,"[1.0, 0.5272427629385419, 0.5305330171014853]","[0.09410831331851428, -0.3953853342383314, 0.9136815981695086]"
oertel_seed-11030_nperz-5_nz-100_nd-100_nmuestras-50.json,11030,5,100,100,50,54,0.4331062217508646,"[1.0, 0.5158908496074724, 0.5302794866056645]","[-0.2181432413965427, -0.061278320499499335, -0.9739910131360403]"
oertel_seed-11031_nperz-5_nz-100_nd-100_nmuestras-50.json,11031,5,100,100,50,54,0.4335669326179605,"[1.0, 0.3715431753663329, 0.48380539013224577]","[0.3971478906347807, -0.46717511396962574, -0.7899499768034755]"
oertel_seed-11032_nperz-5_nz-100_nd-100_nmuestras-50.json,11032,5,100,100,50,54,0.38864003357734106,"[1.0, 0.4963109394610241, 0.44647157790139824]","[-0.3090169943749471, -0.5345730592074599, 0.7866003696649597]"
oertel_seed-11033_nperz-5_nz-100_nd-100_nmuestras-50.json,11033,5,100,100,50,54,0.4400498507748139,"[1.0, 0.44014068940041784, 0.43941740007371427]","[-0.48175367410171543, -0.1642034976868711, 0.8607848795354713]"
oertel_seed-11034_nperz-5_nz-100_nd-100_nmuestras-50.json,11034,5,100,100,50,54,0.34633927460210845,"[1.0, 0.5541548548149997, 0.45612753908492293]","[0.9995065603657316, 0.007811538130902161, 0.030423932321343345]"
oertel_seed-11035_nperz-5_nz-100_nd-100_nmuestras-50.json,11035,5,100,100,50,54,0.45687324211214325,"[1.0, 0.4824514396493688, 0.39240208249798036]","[-0.3387379202452915, -0.4789472786807568, -0.8098556202386892]"
oertel_seed-11036_nperz-5_nz-100_nd-100_nmuestras-50.json,11036,5,100,100,50,54,0.4626805403312865,"[1.0, 0.4565594105050771, 0.5264398171049314]","[-0.48175367410171543, -0.7398902012649932, 0.46954859978658875]"
oertel_seed-11037_nperz-5_nz-100_nd-100_nmuestras-50.json,11037,5,100,100,50,54,0.33863322353536857,"[1.0, 0.5388005545663527, 0.6031771299316153]","[-0.21814324139654234, -0.6900773602405058, 0.6900773602405059]"
oertel_seed-11038_nperz-5_nz-100_nd-100_nmuestras-50.json,11038,5,100,100,50,54,0.4378368222117355,"[1.0, 0.4823036085998368, 0.43031016366552144]","[0.3681245526846781, -0.5926618372094055, 0.7164050951984344]"
oertel_seed-11039_nperz-5_nz-100_nd-100_nmuestras-50.json,11039,5,100,100,50,54,0.3961957069401822,"[1.0, 0.5811915040317701, 0.5377508276001064]","[-0.24868988716485474, -0.7653308396684787, -0.5936514515052355]"
oertel_seed-11040_nperz-5_nz-100_nd-100_nmuestras-50.json,11040,5,100,100,50,54,0.3170219959750256,"[1.0, 0.5890138627536602, 0.5222063523619963]","[-0.9995065603657316, 0.00876332241673877, -0.030163553605046314]"
oertel_seed-11041_nperz-5_nz-100_nd-100_nmuestras-50.json,11041,5,100,100,50,54,0.36580000488907105,"[1.0, 0.44448442739195276, 0.6102682081171453]","[0.9822872507286887, -0.14437978433703694, 0.11944134514758695]"
oertel_seed-11042_nperz-5_nz-100_nd-100_nmuestras-50.json,11042,5,100,100,50,54,0.4167197372417759,"[1.0, 0.5037767767832522, 0.5308725189957415]","[-0.3090169943749471, -0.0895023246191191, 0.9468356938113643]"
oertel_seed-11043_nperz-5_nz-100_nd-100_nmuestras-50.json,11043,5,100,100,50,54,0.382401634634849,"[1.0, 0.46035287978347283, 0.45467479955527734]","[-0.4539904997395467, 0.7208394201673423, 0.5237204946142994]"
oertel_seed-11044_nperz-5_nz-100_nd-100_nmuestras-50.json,11044,5,100,100,50,54,0.30555098385864676,"[1.0, 0.4592469050625976, 0.48761835839763984]","[0.7705132427757891, 0.5767584698154372, -0.27140193478177943]"
oertel_seed-11045_nperz-5_nz-100_nd-100_nmuestras-50.json,11045,5,100,100,50,54,0.3769918340368985,"[1.0, 0.6181077644950146, 0.4517237198856021]","[0.27899110603922916, 0.7587808690903624, -0.5885707735298126]"
oertel_seed-11046_nperz-5_nz-100_nd-100_nmuestras-50.json,11046,5,100,100,50,54,0.46290643435758005,"[1.0, 0.5205181832858775, 0.524270626419753]","[0.9995065603657316, 0.020772307677188854, 0.02356155808999948]"
oertel_seed-11047_nperz-5_nz-100_nd-100_nmuestras-50.json,11047,5,100,100,50,54,0.3791695580389398,"[1.0, 0.49735431241617845, 0.506191765324403]","[0.24868988716485474, -0.9642845547746816, 0.09115172760253029]"
oertel_seed-11048_nperz-5_nz-100_nd-100_nmuestras-50.json,11048,5,100,100,50,54,0.3681819466041695,"[1.0, 0.5228455914285519, 0.542465564398251]","[0.5358267949789969, -0.4962835027087824, -0.6830756405564746]"
oertel_seed-11049_nperz-5_nz-100_nd-100_nmuestras-50.json,11049,5,100,100,50,54,0.4130529705066342,"[1.0, 0.5476192760298342, 0.4589717597412744]","[0.4539904997395467, 0.6300367553350504, -0.6300367553350505]"
oertel_seed-11050_nperz-5_nz-100_nd-100_nmuestras-50.json,11050,5,100,100,50,54,0.41685904138737545,"[1.0, 0.5556894705164512, 0.588770778005535]","[0.9876883405951378, 0.1435684539070709, 0.06212761781330802]"
