file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-17501_nperz-10_nz-100_nd-100_nmuestras-50.json,17501,10,100,100,50,54,0.4348826838859296,"[1.0, 0.411105414318379, 0.44314439232022446]","[-0.6374239897486897, 4.718032882330089e-17, 0.7705132427757893]",21
oertel_seed-17502_nperz-10_nz-100_nd-100_nmuestras-50.json,17502,10,100,100,50,54,0.4375861473159754,"[1.0, 0.5359344848233176, 0.49130986849470115]","[0.9980267284282716, 0.04002418347676795, 0.048380926818107774]",19
oertel_seed-17503_nperz-10_nz-100_nd-100_nmuestras-50.json,17503,10,100,100,50,54,0.3684728242665103,"[1.0, 0.49317955175360983, 0.5845956461429094]","[0.1873813145857246, -0.4732204920618185, -0.8607848795354716]",8
oertel_seed-17504_nperz-10_nz-100_nd-100_nmuestras-50.json,17504,10,100,100,50,54,0.40834532253275846,"[1.0, 0.405985633516564, 0.5173538395283586]","[-0.3387379202452915, 0.2624973663815798, -0.9035218614016095]",1
oertel_seed-17505_nperz-10_nz-100_nd-100_nmuestras-50.json,17505,10,100,100,50,54,0.37872272067036594,"[1.0, 0.4827359938686197, 0.5052030302329331]","[0.06279051952931353, -0.9583987654464863, 0.27844058082091727]",17
oertel_seed-17506_nperz-10_nz-100_nd-100_nmuestras-50.json,17506,10,100,100,50,54,0.4182283691743025,"[1.0, 0.44411405150553673, 0.5877777806806022]","[-0.3971478906347807, -0.7424790888445593, 0.5394426342002432]",18
oertel_seed-17507_nperz-10_nz-100_nd-100_nmuestras-50.json,17507,10,100,100,50,54,0.4370352643954634,"[1.0, 0.485510847552926, 0.45539846336340006]","[-0.9995065603657316, 0.02987340710303106, -0.009706458361358802]",18
oertel_seed-17508_nperz-10_nz-100_nd-100_nmuestras-50.json,17508,10,100,100,50,54,0.4370906093654182,"[1.0, 0.4942337783565543, 0.4892778450837929]","[0.48175367410171543, 0.6752059017066832, -0.5585789002369881]",1
oertel_seed-17509_nperz-10_nz-100_nd-100_nmuestras-50.json,17509,10,100,100,50,54,0.4676946717222202,"[1.0, 0.5322400814287568, 0.5220891011800513]","[0.36812455268467775, 0.34227355296434414, -0.8644843137107059]",34
oertel_seed-17510_nperz-10_nz-100_nd-100_nmuestras-50.json,17510,10,100,100,50,54,0.46343278280845185,"[1.0, 0.4580784928902955, 0.4276693719387178]","[-0.3090169943749471, 0.9132935673201468, 0.2653363093870012]",9
oertel_seed-17511_nperz-10_nz-100_nd-100_nmuestras-50.json,17511,10,100,100,50,54,0.44248754295178483,"[1.0, 0.4817291999139802, 0.47912330490645516]","[0.9980267284282716, -0.04577231883636089, 0.042983068423550284]",6
oertel_seed-17512_nperz-10_nz-100_nd-100_nmuestras-50.json,17512,10,100,100,50,54,0.43402204840655895,"[1.0, 0.5490210634736283, 0.49603294017468047]","[-0.3090169943749471, -0.4841271555135011, 0.8186143136311997]",15
oertel_seed-17513_nperz-10_nz-100_nd-100_nmuestras-50.json,17513,10,100,100,50,54,0.38774874411588334,"[1.0, 0.4790011426285521, 0.5413663217322128]","[0.5090414157503713, -0.18776505577687075, -0.8400125718582825]",4
oertel_seed-17514_nperz-10_nz-100_nd-100_nmuestras-50.json,17514,10,100,100,50,54,0.47205877556918985,"[1.0, 0.4718954850642838, 0.5509863559020871]","[0.03141075907812828, 0.9818025512669426, -0.18728885321838667]",28
