file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u,best_index
oertel_seed-13001_nperz-10_nz-100_nd-100_nmuestras-50.json,13001,10,100,100,50,54,0.4329864761502648,"[1.0, 0.5720017523046825, 0.4665693168229649]","[0.4257792915650727, 0.7788226712276054, -0.46059444379653786]",28
oertel_seed-13002_nperz-10_nz-100_nd-100_nmuestras-50.json,13002,10,100,100,50,54,0.46888046670523537,"[1.0, 0.445845741968378, 0.5527964725872561]","[-0.12533323356430448, 0.9527214831395593, -0.276791177837506]",40
oertel_seed-13003_nperz-10_nz-100_nd-100_nmuestras-50.json,13003,10,100,100,50,54,0.44544475141779605,"[1.0, 0.49626329982180967, 0.4547543682446348]","[-0.9995065603657316, 0.02221076074636142, -0.022210760746361424]",23
oertel_seed-13004_nperz-10_nz-100_nd-100_nmuestras-50.json,13004,10,100,100,50,54,0.4475441255672642,"[1.0, 0.45411016941706295, 0.4563681989790409]","[0.8270805742745617, -0.5618060236357351, -0.017655465563533833]",17
oertel_seed-13005_nperz-10_nz-100_nd-100_nmuestras-50.json,13005,10,100,100,50,54,0.45076118791737335,"[1.0, 0.49135196489359156, 0.5374454352147708]","[0.21814324139654234, -0.18286856577832628, -0.9586305930248563]",24
oertel_seed-13006_nperz-10_nz-100_nd-100_nmuestras-50.json,13006,10,100,100,50,54,0.4484159477590628,"[1.0, 0.5767508423742985, 0.5315061659605282]","[-6.123233995736766e-17, 0.1564344650402308, -0.9876883405951378]",29
oertel_seed-13007_nperz-10_nz-100_nd-100_nmuestras-50.json,13007,10,100,100,50,54,0.4461065628711814,"[1.0, 0.46566733587852155, 0.49400419243498417]","[0.33873792024529137, 0.778184206710552, -0.5288534407699013]",24
oertel_seed-13008_nperz-10_nz-100_nd-100_nmuestras-50.json,13008,10,100,100,50,54,0.4062468752766117,"[1.0, 0.46178121200351796, 0.5249742596817486]","[-0.5358267949789969, -0.7267485300526392, 0.4297978825551195]",16
oertel_seed-13009_nperz-10_nz-100_nd-100_nmuestras-50.json,13009,10,100,100,50,54,0.4654925301769803,"[1.0, 0.4029173713379279, 0.41790301749651687]","[6.123233995736766e-17, 1.0, 0.0]",29
oertel_seed-13010_nperz-10_nz-100_nd-100_nmuestras-50.json,13010,10,100,100,50,54,0.456039363505536,"[1.0, 0.49668382558477636, 0.479031071624472]","[-0.27899110603922916, 0.5397651185753685, 0.7942402530219216]",28
