Punto[0.         0.54820798 0.4009663 ] -> F: 0.16199982505549745
Punto[1.         0.56074305 0.42080074] -> F: 0.3425046575957859
Punto[2.         0.65096278 0.60281527] -> F: 0.06459983463928105
Punto[1.         0.59958538 0.50189079] -> F: 0.2988774655526241
Punto[1.         0.5615199  0.42242254] -> F: 0.34414539265314165
Punto[1.         0.56228121 0.4240119 ] -> F: 0.3457605126607105
Punto[1.         0.56304252 0.42560127] -> F: 0.34738275959588855
Punto[1.         0.56380383 0.42719063] -> F: 0.3490121334586751
Punto[1.         0.56456514 0.42878   ] -> F: 0.3506486342490708
Punto[1.         0.56532645 0.43036936] -> F: 0.3522091839213942
Punto[1.         0.56608776 0.43195873] -> F: 0.3537577265901175
Punto[1.         0.56684907 0.43354809] -> F: 0.35531294796305213
Punto[1.         0.56761038 0.43513746] -> F: 0.3568748480401983
Punto[1.         0.56837169 0.43672682] -> F: 0.35764298947991446
Punto[1.         0.569133   0.43831619] -> F: 0.35609966670586635
Punto[1.         0.56989431 0.43990555] -> F: 0.3545616050067658
Punto[1.         0.57065561 0.44149492] -> F: 0.35302907721827165
Punto[1.         0.57141692 0.44308428] -> F: 0.3515020833403836
Punto[1.         0.57217823 0.44467365] -> F: 0.34998062337310193
Punto[1.         0.57293954 0.44626301] -> F: 0.3484646973164266
Punto[1.         0.57370085 0.44785238] -> F: 0.34695430517035725
Punto[1.         0.57446216 0.44944174] -> F: 0.3454494469348944
Punto[1.         0.57522347 0.45103111] -> F: 0.3439501226100377
Punto[1.         0.57598478 0.45262047] -> F: 0.34245633219578725
Punto[1.         0.57674609 0.45420984] -> F: 0.34096807569214294
Punto[1.        0.5775074 0.4557992] -> F: 0.3394853530991049
Punto[1.         0.57826871 0.45738857] -> F: 0.33800816441667325
Punto[1.         0.57903002 0.45897793] -> F: 0.3365365096448479
Punto[1.         0.57979133 0.4605673 ] -> F: 0.33507038878362855
Punto[1.         0.58055264 0.46215666] -> F: 0.3336098018330156
Punto[1.         0.58131395 0.46374603] -> F: 0.3321547487930089
Punto[1.         0.58207526 0.46533539] -> F: 0.3307052296636085
Punto[1.         0.58283657 0.46692476] -> F: 0.32926124444481425
Punto[1.         0.58359788 0.46851412] -> F: 0.3278227931366262
Punto[1.         0.58435919 0.47010349] -> F: 0.3263898757390445
Punto[1.         0.5851205  0.47169285] -> F: 0.324962492252069
Punto[1.         0.58588181 0.47328222] -> F: 0.32354064267569976
Punto[1.         0.58664312 0.47487158] -> F: 0.3221243270099369
Punto[1.         0.58740443 0.47646095] -> F: 0.3207135452547801
Punto[1.         0.58816574 0.47805031] -> F: 0.31930829741022954
Punto[1.         0.58892705 0.47963968] -> F: 0.31790858347628537
Punto[1.         0.58968836 0.48122904] -> F: 0.31651440345294746
Punto[1.         0.59044967 0.48281841] -> F: 0.31512575734021564
Punto[1.         0.59121097 0.48440777] -> F: 0.31374264513809014
Punto[1.         0.59197228 0.48599714] -> F: 0.31236506684657095
Punto[1.         0.59273359 0.4875865 ] -> F: 0.31099302246565796
Punto[1.         0.5934949  0.48917587] -> F: 0.3096265119953512
Punto[1.         0.59425621 0.49076523] -> F: 0.3082655354356507
Punto[1.         0.59501752 0.4923546 ] -> F: 0.30691009278655645
Punto[1.         0.59577883 0.49394396] -> F: 0.3055601840480685
Punto[1.         0.59654014 0.49553333] -> F: 0.3042158092201868
Punto[1.         0.59730145 0.49712269] -> F: 0.3028750210494399
Punto[1.         0.59806276 0.49871206] -> F: 0.30153692869451293
Punto[1.         0.59882407 0.50030142] -> F: 0.30020441019557426
