Punto[0.         0.58948777 0.34874267] -> F: 0.12136274425891565
Punto[1.         0.54029591 0.44253598] -> F: 0.3706489843800486
Punto[2.         0.34388599 0.47347447] -> F: 0.08597043277034842
Punto[1.         0.46668688 0.41110857] -> F: 0.38540417387752146
Punto[1.         0.53882373 0.44190743] -> F: 0.3732273492284251
Punto[1.         0.53738099 0.44129146] -> F: 0.3761002618930206
Punto[1.         0.53593825 0.44067548] -> F: 0.3793157935585489
Punto[1.         0.53449552 0.4400595 ] -> F: 0.38287394422500953
Punto[1.         0.53305278 0.43944353] -> F: 0.3867747138924023
Punto[1.         0.53161004 0.43882755] -> F: 0.3909579931164597
Punto[1.         0.5301673  0.43821157] -> F: 0.39516446612074824
Punto[1.         0.52872457 0.43759559] -> F: 0.3993643034386485
Punto[1.         0.52728183 0.43697962] -> F: 0.40355750507015936
Punto[1.         0.52583909 0.43636364] -> F: 0.4074864804470626
Punto[1.         0.52439636 0.43574766] -> F: 0.4100524657815727
Punto[1.         0.52295362 0.43513168] -> F: 0.4126805989492849
Punto[1.         0.52151088 0.43451571] -> F: 0.41537087995019806
Punto[1.         0.52006815 0.43389973] -> F: 0.4181233087843132
Punto[1.         0.51862541 0.43328375] -> F: 0.4209378854516299
Punto[1.         0.51718267 0.43266777] -> F: 0.42381460995214776
Punto[1.         0.51573993 0.4320518 ] -> F: 0.4267534822858674
Punto[1.         0.5142972  0.43143582] -> F: 0.42840430765824455
Punto[1.         0.51285446 0.43081984] -> F: 0.4284952670379497
Punto[1.         0.51141172 0.43020387] -> F: 0.4285862154866071
Punto[1.         0.50996899 0.42958789] -> F: 0.4283892906285094
Punto[1.         0.50852625 0.42897191] -> F: 0.426931379320272
Punto[1.         0.50708351 0.42835593] -> F: 0.4254763853105492
Punto[1.         0.50564078 0.42773996] -> F: 0.42402430859934115
Punto[1.         0.50419804 0.42712398] -> F: 0.4225751491866478
Punto[1.        0.5027553 0.426508 ] -> F: 0.42112890707246914
Punto[1.         0.50131256 0.42589202] -> F: 0.4196855822568052
Punto[1.         0.49986983 0.42527605] -> F: 0.4182331354177655
Punto[1.         0.49842709 0.42466007] -> F: 0.41677966699690844
Punto[1.         0.49698435 0.42404409] -> F: 0.41532918125731544
Punto[1.         0.49554162 0.42342811] -> F: 0.4138816781989865
Punto[1.         0.49409888 0.42281214] -> F: 0.4124371578219217
Punto[1.         0.49265614 0.42219616] -> F: 0.410995620126121
Punto[1.         0.49121341 0.42158018] -> F: 0.40955706511158435
Punto[1.         0.48977067 0.42096421] -> F: 0.40812149277831183
Punto[1.         0.48832793 0.42034823] -> F: 0.4066889031263034
Punto[1.         0.48688519 0.41973225] -> F: 0.405259296155559
Punto[1.         0.48544246 0.41911627] -> F: 0.40383267186607885
Punto[1.         0.48399972 0.4185003 ] -> F: 0.4024090302578627
Punto[1.         0.48255698 0.41788432] -> F: 0.4009883713309106
Punto[1.         0.48111425 0.41726834] -> F: 0.3995706950852227
Punto[1.         0.47967151 0.41665236] -> F: 0.3981481363417486
Punto[1.         0.47822877 0.41603639] -> F: 0.39671992873283835
Punto[1.         0.47678604 0.41542041] -> F: 0.3952947740688159
Punto[1.         0.4753433  0.41480443] -> F: 0.39387267234968154
Punto[1.         0.47390056 0.41418845] -> F: 0.39245362357543495
Punto[1.         0.47245783 0.41357248] -> F: 0.3910376277460765
Punto[1.         0.47101509 0.4129565 ] -> F: 0.3896246848616058
Punto[1.         0.46957235 0.41234052] -> F: 0.388214794922023
Punto[1.         0.46812961 0.41172454] -> F: 0.38680795792732836
