Punto[0.         0.46498103 0.54718576] -> F: 0.0606532133850744
Punto[1.         0.5222603  0.38776735] -> F: 0.384334909902085
Punto[2.         0.55778646 0.35169525] -> F: 0.14080328410116488
Punto[1.         0.51138374 0.44944051] -> F: 0.3336130671397326
Punto[1.         0.52204276 0.38900081] -> F: 0.38511336512353334
Punto[1.         0.52182958 0.3902096 ] -> F: 0.38587912317490664
Punto[1.        0.5216164 0.3914184] -> F: 0.38664772415119564
Punto[1.         0.52140322 0.39262719] -> F: 0.3860363420283608
Punto[1.         0.52119004 0.39383599] -> F: 0.38487307644615204
Punto[1.         0.52097686 0.39504478] -> F: 0.38371192740967597
Punto[1.         0.52076368 0.39625357] -> F: 0.38255289491893274
Punto[1.         0.5205505  0.39746237] -> F: 0.38139597897392225
Punto[1.         0.52033732 0.39867116] -> F: 0.38024117957464454
Punto[1.         0.52012414 0.39987996] -> F: 0.3790884967210996
Punto[1.         0.51991096 0.40108875] -> F: 0.37793793041328744
Punto[1.         0.51969778 0.40229754] -> F: 0.3767894806512081
Punto[1.         0.5194846  0.40350634] -> F: 0.3756431474348614
Punto[1.         0.51927142 0.40471513] -> F: 0.3744989307642476
Punto[1.         0.51905824 0.40592393] -> F: 0.37335683063936653
Punto[1.         0.51884506 0.40713272] -> F: 0.37221684706021824
Punto[1.         0.51863188 0.40834151] -> F: 0.37107898002680256
Punto[1.         0.5184187  0.40955031] -> F: 0.36994322953911984
Punto[1.         0.51820552 0.4107591 ] -> F: 0.3688095955971699
Punto[1.         0.51799234 0.4119679 ] -> F: 0.3676779225931817
Punto[1.         0.51777916 0.41317669] -> F: 0.3665453935255785
Punto[1.         0.51756598 0.41438548] -> F: 0.3654150188188176
Punto[1.         0.5173528  0.41559428] -> F: 0.364286887567833
Punto[1.         0.51713962 0.41680307] -> F: 0.36316100719024613
Punto[1.         0.51692643 0.41801187] -> F: 0.36203737768605687
Punto[1.         0.51671325 0.41922066] -> F: 0.3609159990552654
Punto[1.         0.51650007 0.42042945] -> F: 0.35979687129787163
Punto[1.         0.51628689 0.42163825] -> F: 0.35867999441387566
Punto[1.         0.51607371 0.42284704] -> F: 0.35756536840327713
Punto[1.         0.51586053 0.42405584] -> F: 0.3564529932660766
Punto[1.         0.51564735 0.42526463] -> F: 0.35534286900227363
Punto[1.         0.51543417 0.42647342] -> F: 0.35423499561186844
Punto[1.         0.51522099 0.42768222] -> F: 0.35312937309486087
Punto[1.         0.51500781 0.42889101] -> F: 0.352026001451251
Punto[1.         0.51479463 0.4300998 ] -> F: 0.3509248806810389
Punto[1.         0.51458145 0.4313086 ] -> F: 0.3498260107842245
Punto[1.         0.51436827 0.43251739] -> F: 0.34872939176080775
Punto[1.         0.51415509 0.43372619] -> F: 0.34763502361078874
Punto[1.         0.51394191 0.43493498] -> F: 0.34654290633416734
Punto[1.         0.51372873 0.43614377] -> F: 0.3454530399309438
Punto[1.         0.51351555 0.43735257] -> F: 0.34436542440111795
Punto[1.         0.51330237 0.43856136] -> F: 0.3432800597446897
Punto[1.         0.51308919 0.43977016] -> F: 0.34219694596165934
Punto[1.         0.51287601 0.44097895] -> F: 0.34111608305202645
Punto[1.         0.51266283 0.44218774] -> F: 0.34003747101579135
Punto[1.         0.51244965 0.44339654] -> F: 0.338961109852954
Punto[1.         0.51223647 0.44460533] -> F: 0.33788699956351426
Punto[1.         0.51202329 0.44581413] -> F: 0.3368151401474723
Punto[1.         0.51181011 0.44702292] -> F: 0.33574553160482806
Punto[1.         0.51159692 0.44823171] -> F: 0.3346781739355815
