Punto[0.         0.42859229 0.73887898] -> F: 0.14565025028373732
Punto[1.         0.47283633 0.64075046] -> F: 0.39200725267515457
Punto[2.         0.45147203 0.50663545] -> F: 0.10234873509513523
Punto[1.         0.44003216 0.62275722] -> F: 0.3966085660672291
Punto[1.         0.47218025 0.64039059] -> F: 0.39310542827867617
Punto[1.         0.47153728 0.64003793] -> F: 0.3941823412168691
Punto[1.         0.47089432 0.63968526] -> F: 0.3952599479225441
Punto[1.         0.47025136 0.63933259] -> F: 0.39631885625567775
Punto[1.         0.4696084  0.63897992] -> F: 0.3972986899065903
Punto[1.         0.46896544 0.63862726] -> F: 0.39828458937321365
Punto[1.         0.46832248 0.63827459] -> F: 0.3992765546555483
Punto[1.         0.46767951 0.63792192] -> F: 0.400274585753594
Punto[1.         0.46703655 0.63756925] -> F: 0.40127868266735084
Punto[1.         0.46639359 0.63721659] -> F: 0.40228884539681903
Punto[1.         0.46575063 0.63686392] -> F: 0.4033050739419982
Punto[1.         0.46510767 0.63651125] -> F: 0.40432736830288873
Punto[1.         0.46446471 0.63615858] -> F: 0.4053557284794902
Punto[1.         0.46382174 0.63580592] -> F: 0.40639015447180266
Punto[1.         0.46317878 0.63545325] -> F: 0.40742664196868583
Punto[1.         0.46253582 0.63510058] -> F: 0.4082731447630474
Punto[1.         0.46189286 0.63474791] -> F: 0.40912788835260405
Punto[1.         0.4612499  0.63439525] -> F: 0.4099029119332965
Punto[1.         0.46060693 0.63404258] -> F: 0.4106082162157852
Punto[1.         0.45996397 0.63368991] -> F: 0.41131297462498995
Punto[1.         0.45932101 0.63333724] -> F: 0.41201722291180604
Punto[1.         0.45867805 0.63298458] -> F: 0.41273308285418436
Punto[1.         0.45803509 0.63263191] -> F: 0.41347028164595523
Punto[1.         0.45739213 0.63227924] -> F: 0.41422881928711774
Punto[1.         0.45674916 0.63192657] -> F: 0.41500869577767246
Punto[1.         0.4561062  0.63157391] -> F: 0.4158099111176194
Punto[1.         0.45546324 0.63122124] -> F: 0.41554277740990336
Punto[1.         0.45482028 0.63086857] -> F: 0.414775684394446
Punto[1.         0.45417732 0.6305159 ] -> F: 0.4139899881258588
Punto[1.         0.45353436 0.63016324] -> F: 0.41320954973098495
Punto[1.         0.45289139 0.62981057] -> F: 0.4124343692098248
Punto[1.         0.45224843 0.6294579 ] -> F: 0.41163346310686644
Punto[1.         0.45160547 0.62910523] -> F: 0.4108383543671409
Punto[1.         0.45096251 0.62875257] -> F: 0.4100498180540434
Punto[1.         0.45031955 0.6283999 ] -> F: 0.40924908054484316
Punto[1.         0.44967658 0.62804723] -> F: 0.40843449832420237
Punto[1.         0.44903362 0.62769456] -> F: 0.4076287883536929
Punto[1.         0.44839066 0.6273419 ] -> F: 0.4068319506333147
Punto[1.         0.4477477  0.62698923] -> F: 0.4060143501160921
Punto[1.         0.44710474 0.62663656] -> F: 0.40518111914671806
Punto[1.         0.44646178 0.62628389] -> F: 0.4043617460063715
Punto[1.         0.44581881 0.62593123] -> F: 0.40355623069505236
Punto[1.         0.44517585 0.62557856] -> F: 0.40276457321276077
Punto[1.         0.44453289 0.62522589] -> F: 0.40188780165799864
Punto[1.         0.44388993 0.62487322] -> F: 0.4010397668911397
Punto[1.         0.44324697 0.62452056] -> F: 0.40022429292595535
Punto[1.         0.44260401 0.62416789] -> F: 0.3994413797624457
Punto[1.         0.44196104 0.62381522] -> F: 0.3986910274006103
Punto[1.         0.44131808 0.62346255] -> F: 0.39797323584044975
Punto[1.         0.44067512 0.62310988] -> F: 0.39728675006193437
