Punto[0.         0.52447231 0.63244505] -> F: 0.12229479386205432
Punto[1.         0.49737484 0.50509824] -> F: 0.40840195769753485
Punto[2.         0.50411245 0.28020229] -> F: 0.11368242419667227
Punto[1.         0.51429238 0.45632367] -> F: 0.41898047624344853
Punto[1.         0.49771319 0.50412275] -> F: 0.41066793879731056
Punto[1.         0.49804477 0.50316677] -> F: 0.41289408571908837
Punto[1.         0.49837636 0.50221079] -> F: 0.4151256626763383
Punto[1.         0.49870794 0.5012548 ] -> F: 0.41736266966906044
Punto[1.         0.49903952 0.50029882] -> F: 0.41960510669725515
Punto[1.         0.49937111 0.49934284] -> F: 0.42185297376092207
Punto[1.         0.49970269 0.49838686] -> F: 0.4241062708600611
Punto[1.         0.50003428 0.49743088] -> F: 0.4263649979946725
Punto[1.         0.50036586 0.4964749 ] -> F: 0.4286291551647565
Punto[1.         0.50069744 0.49551892] -> F: 0.43089874237031245
Punto[1.         0.50102903 0.49456293] -> F: 0.43316879174302075
Punto[1.         0.50136061 0.49360695] -> F: 0.4354190839000228
Punto[1.         0.5016922  0.49265097] -> F: 0.4376745720638112
Punto[1.         0.50202378 0.49169499] -> F: 0.43993525623438623
Punto[1.         0.50235536 0.49073901] -> F: 0.44220113641174763
Punto[1.         0.50268695 0.48978303] -> F: 0.4444722125958955
Punto[1.         0.50301853 0.48882704] -> F: 0.44674848478682955
Punto[1.         0.50335011 0.48787106] -> F: 0.44902995298455023
Punto[1.         0.5036817  0.48691508] -> F: 0.45131661718905736
Punto[1.         0.50401328 0.4859591 ] -> F: 0.4536084774003508
Punto[1.         0.50434487 0.48500312] -> F: 0.4559055336184305
Punto[1.         0.50467645 0.48404714] -> F: 0.45820778584329674
Punto[1.         0.50500803 0.48309116] -> F: 0.4589642155943992
Punto[1.         0.50533962 0.48213517] -> F: 0.4576264712809961
Punto[1.         0.5056712  0.48117919] -> F: 0.4562959186273126
Punto[1.         0.50600279 0.48022321] -> F: 0.4549725576333488
Punto[1.         0.50633437 0.47926723] -> F: 0.4536563882991046
Punto[1.         0.50666595 0.47831125] -> F: 0.45234741062458006
Punto[1.         0.50699754 0.47735527] -> F: 0.4510456246097751
Punto[1.         0.50732912 0.47639929] -> F: 0.44965817746718345
Punto[1.         0.50766071 0.4754433 ] -> F: 0.4480800094456731
Punto[1.         0.50799229 0.47448732] -> F: 0.4465269009286398
Punto[1.         0.50832387 0.47353134] -> F: 0.4449988519160833
Punto[1.         0.50865546 0.47257536] -> F: 0.44349586240800415
Punto[1.         0.50898704 0.47161938] -> F: 0.44201793240440174
Punto[1.         0.50931862 0.4706634 ] -> F: 0.4405650619052764
Punto[1.         0.50965021 0.46970741] -> F: 0.4391372509106284
Punto[1.         0.50998179 0.46875143] -> F: 0.4377344994204571
Punto[1.         0.51031338 0.46779545] -> F: 0.43635680743476285
Punto[1.         0.51064496 0.46683947] -> F: 0.43500417495354565
Punto[1.         0.51097654 0.46588349] -> F: 0.4335057847830426
Punto[1.         0.51130813 0.46492751] -> F: 0.43200076664013737
Punto[1.         0.51163971 0.46397153] -> F: 0.43050741233922035
Punto[1.         0.5119713  0.46301554] -> F: 0.42902572188029103
Punto[1.         0.51230288 0.46205956] -> F: 0.4275556952633499
Punto[1.         0.51263446 0.46110358] -> F: 0.42609733248839643
Punto[1.         0.51296605 0.4601476 ] -> F: 0.4246506335554312
Punto[1.         0.51329763 0.45919162] -> F: 0.4232155984644535
Punto[1.         0.51362922 0.45823564] -> F: 0.421792227215464
Punto[1.         0.5139608  0.45727965] -> F: 0.42038051980846225
