Punto[0.         0.50628088 0.49807314] -> F: 0.12081128489983738
Punto[1.         0.53693724 0.45441497] -> F: 0.3788058051073342
Punto[2.         0.69542048 0.44063623] -> F: 0.12717806372682638
Punto[1.         0.60085068 0.46935469] -> F: 0.41132648285482243
Punto[1.         0.5382155  0.45471376] -> F: 0.38142965222665315
Punto[1.         0.53946821 0.45500658] -> F: 0.3840102356525878
Punto[1.         0.54072091 0.4552994 ] -> F: 0.38657077112313376
Punto[1.         0.54197361 0.45559222] -> F: 0.3891246171622998
Punto[1.         0.54322632 0.45588504] -> F: 0.39168717944248094
Punto[1.         0.54447902 0.45617785] -> F: 0.3942584579636782
Punto[1.         0.54573173 0.45647067] -> F: 0.3968384527258904
Punto[1.         0.54698443 0.45676349] -> F: 0.3994271637291182
Punto[1.         0.54823713 0.45705631] -> F: 0.40202459097336146
Punto[1.         0.54948984 0.45734913] -> F: 0.40463073445862036
Punto[1.         0.55074254 0.45764195] -> F: 0.40724559418489475
Punto[1.         0.55199524 0.45793476] -> F: 0.40986917015218427
Punto[1.         0.55324795 0.45822758] -> F: 0.4124709151566339
Punto[1.         0.55450065 0.4585204 ] -> F: 0.4150679653022143
Punto[1.         0.55575335 0.45881322] -> F: 0.41767308860839836
Punto[1.         0.55700606 0.45910604] -> F: 0.42028628507518584
Punto[1.         0.55825876 0.45939886] -> F: 0.4229075547025765
Punto[1.         0.55951146 0.45969168] -> F: 0.425536897490571
Punto[1.         0.56076417 0.45998449] -> F: 0.4281743134391684
Punto[1.         0.56201687 0.46027731] -> F: 0.4308198025483699
Punto[1.         0.56326957 0.46057013] -> F: 0.43347336481817456
Punto[1.         0.56452228 0.46086295] -> F: 0.4361183279515974
Punto[1.         0.56577498 0.46115577] -> F: 0.4387448763243312
Punto[1.         0.56702769 0.46144859] -> F: 0.44137918636675794
Punto[1.         0.56828039 0.46174141] -> F: 0.4440212580788768
Punto[1.         0.56953309 0.46203422] -> F: 0.4466710914606882
Punto[1.         0.5707858  0.46232704] -> F: 0.4493286865121922
Punto[1.         0.5720385  0.46261986] -> F: 0.45119924956762436
Punto[1.         0.5732912  0.46291268] -> F: 0.45022914543675696
Punto[1.         0.57454391 0.4632055 ] -> F: 0.4492495246211108
Punto[1.         0.57579661 0.46349832] -> F: 0.44824836162920867
Punto[1.         0.57704931 0.46379114] -> F: 0.4472496725363182
Punto[1.         0.57830202 0.46408395] -> F: 0.4462534573424393
Punto[1.         0.57955472 0.46437677] -> F: 0.4452597160475721
Punto[1.         0.58080742 0.46466959] -> F: 0.4442684486517165
Punto[1.         0.58206013 0.46496241] -> F: 0.44327965515487266
Punto[1.         0.58331283 0.46525523] -> F: 0.4422933355570404
Punto[1.         0.58456553 0.46554805] -> F: 0.4413094898582198
Punto[1.         0.58581824 0.46584086] -> F: 0.44013590516546536
Punto[1.         0.58707094 0.46613368] -> F: 0.4377419268007457
Punto[1.         0.58832364 0.4664265 ] -> F: 0.43533411074555795
Punto[1.         0.58957635 0.46671932] -> F: 0.43293268199272017
Punto[1.         0.59082905 0.46701214] -> F: 0.43053764054223237
Punto[1.         0.59208176 0.46730496] -> F: 0.42814898639409477
Punto[1.         0.59333446 0.46759778] -> F: 0.42576671954830697
Punto[1.         0.59458716 0.46789059] -> F: 0.42339084000486943
Punto[1.         0.59583987 0.46818341] -> F: 0.4210213477637816
Punto[1.         0.59709257 0.46847623] -> F: 0.41865824282504416
Punto[1.         0.59834527 0.46876905] -> F: 0.4162149609130788
Punto[1.         0.59959798 0.46906187] -> F: 0.41376725517686147
