Punto[0.         0.29317783 0.57974703] -> F: 0.1474115664308507
Punto[1.         0.62161259 0.45704727] -> F: 0.33738782996548056
Punto[2.         0.74255736 0.37475554] -> F: 0.026726054576947544
Punto[1.         0.51786759 0.47725129] -> F: 0.22119723270538347
Punto[1.         0.61953769 0.45745135] -> F: 0.3419188588713798
Punto[1.         0.61750429 0.45784735] -> F: 0.3464948461575564
Punto[1.         0.61547089 0.45824335] -> F: 0.3500725504337034
Punto[1.         0.61343749 0.45863935] -> F: 0.3499749134804427
Punto[1.         0.61140408 0.45903534] -> F: 0.34735885868362676
Punto[1.         0.60937068 0.45943134] -> F: 0.3447133768795682
Punto[1.         0.60733728 0.45982734] -> F: 0.3420582907784801
Punto[1.         0.60530388 0.46022334] -> F: 0.33940843326534426
Punto[1.         0.60327048 0.46061934] -> F: 0.3367638043401606
Punto[1.         0.60123707 0.46101534] -> F: 0.33412232221441557
Punto[1.         0.59920367 0.46141134] -> F: 0.33143765213236076
Punto[1.         0.59717027 0.46180734] -> F: 0.3287584132527805
Punto[1.         0.59513687 0.46220334] -> F: 0.3260846055756749
Punto[1.         0.59310347 0.46259933] -> F: 0.3234162291010441
Punto[1.         0.59107006 0.46299533] -> F: 0.32073534743582627
Punto[1.         0.58903666 0.46339133] -> F: 0.3180259605903558
Punto[1.         0.58700326 0.46378733] -> F: 0.31532221942424427
Punto[1.         0.58496986 0.46418333] -> F: 0.31262412393749056
Punto[1.         0.58293646 0.46457933] -> F: 0.3099316741300953
Punto[1.         0.58090305 0.46497533] -> F: 0.30721266036018535
Punto[1.         0.57886965 0.46537133] -> F: 0.30447806185947335
Punto[1.         0.57683625 0.46576732] -> F: 0.3017493368809257
Punto[1.         0.57480285 0.46616332] -> F: 0.29902648542454235
Punto[1.         0.57276945 0.46655932] -> F: 0.29630950749032336
Punto[1.         0.57073605 0.46695532] -> F: 0.293554135331055
Punto[1.         0.56870264 0.46735132] -> F: 0.2907936798093987
Punto[1.         0.56666924 0.46774732] -> F: 0.2880393407679794
Punto[1.         0.56463584 0.46814332] -> F: 0.285291118206797
Punto[1.         0.56260244 0.46853932] -> F: 0.2825490121258516
Punto[1.         0.56056904 0.46893531] -> F: 0.2797596943440122
Punto[1.         0.55853563 0.46933131] -> F: 0.2769725650722086
Punto[1.         0.55650223 0.46972731] -> F: 0.27419181240270185
Punto[1.         0.55446883 0.47012331] -> F: 0.27141743633549203
Punto[1.         0.55243543 0.47051931] -> F: 0.26864943687057924
Punto[1.         0.55040203 0.47091531] -> F: 0.2658294017672529
Punto[1.         0.54836862 0.47131131] -> F: 0.26301458479828477
Punto[1.         0.54633522 0.47170731] -> F: 0.2602064241339233
Punto[1.         0.54430182 0.4721033 ] -> F: 0.25740491977416874
Punto[1.         0.54226842 0.4724993 ] -> F: 0.2546100717190208
Punto[1.         0.54023502 0.4728953 ] -> F: 0.2517635978962312
Punto[1.         0.53820161 0.4732913 ] -> F: 0.24891984987588187
Punto[1.         0.53616821 0.4736873 ] -> F: 0.24608306031408503
Punto[1.         0.53413481 0.4740833 ] -> F: 0.2432535282266013
Punto[1.         0.53210141 0.4744793 ] -> F: 0.24043795533128
Punto[1.         0.53006801 0.4748753 ] -> F: 0.23763910699457858
Punto[1.        0.5280346 0.4752713] -> F: 0.23485698321649662
Punto[1.         0.5260012  0.47566729] -> F: 0.2320915839970346
Punto[1.         0.5239678  0.47606329] -> F: 0.22934290933619214
Punto[1.         0.5219344  0.47645929] -> F: 0.22661095923396962
Punto[1.         0.519901   0.47685529] -> F: 0.22389573369036653
