Punto[0.         0.54826684 0.28161584] -> F: 0.08624316714943969
Punto[1.         0.51054096 0.41423124] -> F: 0.32015555564867576
Punto[2.         0.30217973 0.25949064] -> F: 0.0929231836898458
Punto[1.         0.42522329 0.27055324] -> F: 0.3099125535606848
Punto[1.         0.50883461 0.41135768] -> F: 0.3247050612209052
Punto[1.         0.50716238 0.40854159] -> F: 0.32939578782030754
Punto[1.         0.50549015 0.4057255 ] -> F: 0.33431637999127056
Punto[1.         0.50381793 0.40290942] -> F: 0.33909211633206926
Punto[1.         0.5021457  0.40009333] -> F: 0.34324046145578285
Punto[1.         0.50047347 0.39727724] -> F: 0.3470750075789343
Punto[1.         0.49880125 0.39446115] -> F: 0.35160226067944156
Punto[1.         0.49712902 0.39164506] -> F: 0.3558362669315172
Punto[1.         0.49545679 0.38882897] -> F: 0.3603890770059474
Punto[1.         0.49378457 0.38601288] -> F: 0.36501697487154766
Punto[1.         0.49211234 0.38319679] -> F: 0.36969424291361797
Punto[1.         0.49044012 0.3803807 ] -> F: 0.3746013765272489
Punto[1.         0.48876789 0.37756462] -> F: 0.3797383757124403
Punto[1.         0.48709566 0.37474853] -> F: 0.3849707310585699
Punto[1.         0.48542344 0.37193244] -> F: 0.3903305368149131
Punto[1.         0.48375121 0.36911635] -> F: 0.39584955434138575
Punto[1.         0.48207898 0.36630026] -> F: 0.40039519729089434
Punto[1.         0.48040676 0.36348417] -> F: 0.4048574699321554
Punto[1.         0.47873453 0.36066808] -> F: 0.4096155206086384
Punto[1.         0.47706231 0.35785199] -> F: 0.4142752131273169
Punto[1.         0.47539008 0.3550359 ] -> F: 0.4191647712175561
Punto[1.         0.47371785 0.35221982] -> F: 0.41888221182929614
Punto[1.         0.47204563 0.34940373] -> F: 0.4159994069362669
Punto[1.         0.4703734  0.34658764] -> F: 0.41312460112948646
Punto[1.         0.46870117 0.34377155] -> F: 0.4102577944089549
Punto[1.         0.46702895 0.34095546] -> F: 0.40739898677467207
Punto[1.         0.46535672 0.33813937] -> F: 0.40453218562435667
Punto[1.         0.46368449 0.33532328] -> F: 0.4016673439203533
Punto[1.         0.46201227 0.33250719] -> F: 0.39881062620614965
Punto[1.         0.46034004 0.3296911 ] -> F: 0.3959620324817454
Punto[1.         0.45866782 0.32687501] -> F: 0.39312156274714066
Punto[1.         0.45699559 0.32405893] -> F: 0.3902892170023354
Punto[1.         0.45532336 0.32124284] -> F: 0.3874617648785387
Punto[1.         0.45365114 0.31842675] -> F: 0.38462352824222207
Punto[1.         0.45197891 0.31561066] -> F: 0.3817935440740243
Punto[1.         0.45030668 0.31279457] -> F: 0.37897181237394567
Punto[1.         0.44863446 0.30997848] -> F: 0.3761583331419859
Punto[1.         0.44696223 0.30716239] -> F: 0.37227829814227087
Punto[1.        0.44529   0.3043463] -> F: 0.36742293412970817
Punto[1.         0.44361778 0.30153021] -> F: 0.36277703086243734
Punto[1.         0.44194555 0.29871413] -> F: 0.35836819456957913
Punto[1.         0.44027333 0.29589804] -> F: 0.3540922373027531
Punto[1.         0.4386011  0.29308195] -> F: 0.3498122745878151
Punto[1.         0.43692887 0.29026586] -> F: 0.34568971383574193
Punto[1.         0.43525665 0.28744977] -> F: 0.3401197482747246
Punto[1.         0.43358442 0.28463368] -> F: 0.33449254838635256
Punto[1.         0.43191219 0.28181759] -> F: 0.3288191598993043
Punto[1.         0.43023997 0.2790015 ] -> F: 0.32339754653351566
Punto[1.         0.42856774 0.27618541] -> F: 0.31856255834483016
Punto[1.         0.42689551 0.27336932] -> F: 0.31430841467747245
