Punto[0.         0.50892003 0.44674823] -> F: 0.14607030448570038
Punto[1.         0.54365947 0.4513515 ] -> F: 0.3017832852792872
Punto[2.         0.87092321 0.40435871] -> F: 0.03988194267390515
Punto[1.         0.68992162 0.42555347] -> F: 0.2536860986838211
Punto[1.         0.54658471 0.45083554] -> F: 0.30632693631796437
Punto[1.         0.54945145 0.4503299 ] -> F: 0.30965333597809
Punto[1.         0.55231819 0.44982426] -> F: 0.3129760789247618
Punto[1.         0.55518493 0.44931861] -> F: 0.3163040440862113
Punto[1.         0.55805166 0.44881297] -> F: 0.31975294771805973
Punto[1.         0.5609184  0.44830733] -> F: 0.3231242732236495
Punto[1.         0.56378514 0.44780169] -> F: 0.3264118767666764
Punto[1.         0.56665188 0.44729605] -> F: 0.32989545578586094
Punto[1.         0.56951862 0.44679041] -> F: 0.3337959597426791
Punto[1.         0.57238535 0.44628477] -> F: 0.33783210608524206
Punto[1.         0.57525209 0.44577913] -> F: 0.34005293183989055
Punto[1.         0.57811883 0.44527348] -> F: 0.3379607167331728
Punto[1.         0.58098557 0.44476784] -> F: 0.33585151814897224
Punto[1.         0.58385231 0.4442622 ] -> F: 0.33374487806692005
Punto[1.         0.58671905 0.44375656] -> F: 0.33164472047315136
Punto[1.         0.58958578 0.44325092] -> F: 0.32952378332172216
Punto[1.         0.59245252 0.44274528] -> F: 0.3274098977249856
Punto[1.         0.59531926 0.44223964] -> F: 0.32529681178080305
Punto[1.         0.598186   0.44173399] -> F: 0.32316889357223144
Punto[1.         0.60105274 0.44122835] -> F: 0.3210482176281791
Punto[1.         0.60391947 0.44072271] -> F: 0.3189216121287671
Punto[1.         0.60678621 0.44021707] -> F: 0.3167871233300018
Punto[1.         0.60965295 0.43971143] -> F: 0.3146600733717111
Punto[1.         0.61251969 0.43920579] -> F: 0.3125194260278804
Punto[1.         0.61538643 0.43870015] -> F: 0.3103787373618683
Punto[1.         0.61825316 0.43819451] -> F: 0.3082449437632154
Punto[1.         0.6211199  0.43768886] -> F: 0.3060905331411908
Punto[1.         0.62398664 0.43718322] -> F: 0.3039439748911267
Punto[1.         0.62685338 0.43667758] -> F: 0.30179538487404467
Punto[1.         0.62972012 0.43617194] -> F: 0.2996351748364181
Punto[1.         0.63258686 0.4356663 ] -> F: 0.2974830357100972
Punto[1.         0.63545359 0.43516066] -> F: 0.29531931545558116
Punto[1.         0.63832033 0.43465502] -> F: 0.2931535424470107
Punto[1.         0.64118707 0.43414937] -> F: 0.2909960679492896
Punto[1.         0.64405381 0.43364373] -> F: 0.2888169129861169
Punto[1.         0.64692055 0.43313809] -> F: 0.2866457670117668
Punto[1.         0.64978728 0.43263245] -> F: 0.28447345227053866
Punto[1.         0.65265402 0.43212681] -> F: 0.28228828870021255
Punto[1.         0.65552076 0.43162117] -> F: 0.28011191035389743
Punto[1.         0.6583875  0.43111553] -> F: 0.27792405091354244
Punto[1.         0.66125424 0.43060989] -> F: 0.27573348074868365
Punto[1.         0.66412098 0.43010424] -> F: 0.27355195745535665
Punto[1.         0.66698771 0.4295986 ] -> F: 0.27134841024816936
Punto[1.         0.66985445 0.42909296] -> F: 0.2691524488673361
Punto[1.         0.67272119 0.42858732] -> F: 0.2669574906300129
Punto[1.         0.67558793 0.42808168] -> F: 0.2647464734655596
Punto[1.         0.67845467 0.42757604] -> F: 0.26254507079021017
Punto[1.        0.6813214 0.4270704] -> F: 0.26033499907438784
Punto[1.         0.68418814 0.42656476] -> F: 0.2581181078093942
Punto[1.         0.68705488 0.42605911] -> F: 0.25591114082287036
