Punto[0.         0.45173843 0.5669664 ] -> F: 0.07913061815523399
Punto[1.         0.48427302 0.49323844] -> F: 0.28847731296458495
Punto[2.         0.35271489 0.63795457] -> F: 0.14770950007643324
Punto[1.         0.40222666 0.60246048] -> F: 0.3099021064942945
Punto[1.         0.48263209 0.49542288] -> F: 0.29422658529409024
Punto[1.         0.48102399 0.49756364] -> F: 0.29979872043621236
Punto[1.         0.47941588 0.49970439] -> F: 0.3055700506147627
Punto[1.         0.47780777 0.50184514] -> F: 0.31154057582974115
Punto[1.         0.47619966 0.50398589] -> F: 0.31771029608114765
Punto[1.         0.47459155 0.50612664] -> F: 0.3240727735117494
Punto[1.         0.47298344 0.5082674 ] -> F: 0.33033738078615205
Punto[1.         0.47137533 0.51040815] -> F: 0.3347164809957125
Punto[1.         0.46976722 0.5125489 ] -> F: 0.3390568820626207
Punto[1.         0.46815912 0.51468965] -> F: 0.3437691237958671
Punto[1.         0.46655101 0.5168304 ] -> F: 0.3488532061954511
Punto[1.         0.4649429  0.51897116] -> F: 0.35428672620938334
Punto[1.         0.46333479 0.52111191] -> F: 0.3596741804033141
Punto[1.         0.46172668 0.52325266] -> F: 0.3652608296336731
Punto[1.         0.46011857 0.52539341] -> F: 0.37104667390046026
Punto[1.         0.45851046 0.52753416] -> F: 0.3770317132036752
Punto[1.         0.45690236 0.52967492] -> F: 0.3832159475433186
Punto[1.         0.45529425 0.53181567] -> F: 0.3815723658866167
Punto[1.         0.45368614 0.53395642] -> F: 0.3793364545098944
Punto[1.         0.45207803 0.53609717] -> F: 0.3771063789970033
Punto[1.         0.45046992 0.53823792] -> F: 0.3748821393479432
Punto[1.         0.44886181 0.54037868] -> F: 0.37266373556271415
Punto[1.         0.4472537  0.54251943] -> F: 0.3704511676413163
Punto[1.         0.4456456  0.54466018] -> F: 0.3682444355837496
Punto[1.         0.44403749 0.54680093] -> F: 0.36604353939001394
Punto[1.         0.44242938 0.54894168] -> F: 0.3638484790601094
Punto[1.         0.44082127 0.55108244] -> F: 0.3616491067811452
Punto[1.         0.43921316 0.55322319] -> F: 0.3594444787092712
Punto[1.         0.43760505 0.55536394] -> F: 0.3572458008959362
Punto[1.         0.43599694 0.55750469] -> F: 0.3550530733411401
Punto[1.         0.43438884 0.55964544] -> F: 0.352866296044883
Punto[1.         0.43278073 0.5617862 ] -> F: 0.35068546900716496
Punto[1.         0.43117262 0.56392695] -> F: 0.34851059222798575
Punto[1.         0.42956451 0.5660677 ] -> F: 0.34634166570734554
Punto[1.         0.4279564  0.56820845] -> F: 0.34417868944524427
Punto[1.         0.42634829 0.5703492 ] -> F: 0.3420061626508156
Punto[1.         0.42474018 0.57248996] -> F: 0.3398337397279055
Punto[1.         0.42313207 0.57463071] -> F: 0.33766738615854386
Punto[1.         0.42152397 0.57677146] -> F: 0.3355071019427308
Punto[1.         0.41991586 0.57891221] -> F: 0.3333528870804663
Punto[1.         0.41830775 0.58105296] -> F: 0.33120474157175034
Punto[1.         0.41669964 0.58319372] -> F: 0.3290626654165829
Punto[1.         0.41509153 0.58533447] -> F: 0.3269266586149641
Punto[1.         0.41348342 0.58747522] -> F: 0.3247900027426232
Punto[1.         0.41187531 0.58961597] -> F: 0.3226445462629146
Punto[1.         0.41026721 0.59175672] -> F: 0.3205052834417505
Punto[1.         0.4086591  0.59389748] -> F: 0.3183722142791309
Punto[1.         0.40705099 0.59603823] -> F: 0.316245338775056
Punto[1.         0.40544288 0.59817898] -> F: 0.3141246569295256
Punto[1.         0.40383477 0.60031973] -> F: 0.3120101687425397
