Punto[0.         0.32203701 0.57888673] -> F: 0.09461100758814096
Punto[1.         0.48280282 0.48558024] -> F: 0.2847998537169854
Punto[2.         0.34990956 0.64200476] -> F: 0.0730117693959057
Punto[1.         0.33597328 0.61044574] -> F: 0.292030268446258
Punto[1.         0.47986623 0.48807755] -> F: 0.28803805770558477
Punto[1.         0.47698837 0.49052491] -> F: 0.2912292575503131
Punto[1.         0.47411051 0.49297228] -> F: 0.2944380379376505
Punto[1.         0.47123265 0.49541964] -> F: 0.2976657031525084
Punto[1.         0.46835479 0.49786701] -> F: 0.3014506947581975
Punto[1.         0.46547694 0.50031437] -> F: 0.30623419749486613
Punto[1.         0.46259908 0.50276173] -> F: 0.3123180689807015
Punto[1.         0.45972122 0.5052091 ] -> F: 0.31991787397675087
Punto[1.         0.45684336 0.50765646] -> F: 0.32631512384276495
Punto[1.         0.4539655  0.51010383] -> F: 0.3332999418774055
Punto[1.         0.45108764 0.51255119] -> F: 0.340872200955937
Punto[1.         0.44820978 0.51499855] -> F: 0.34812860429020825
Punto[1.         0.44533192 0.51744592] -> F: 0.3546714031029195
Punto[1.         0.44245406 0.51989328] -> F: 0.36018239837935934
Punto[1.         0.43957621 0.52234064] -> F: 0.36524564672437876
Punto[1.         0.43669835 0.52478801] -> F: 0.37041801873497193
Punto[1.         0.43382049 0.52723537] -> F: 0.37642905697059653
Punto[1.         0.43094263 0.52968274] -> F: 0.3834433077375036
Punto[1.         0.42806477 0.5321301 ] -> F: 0.39145335886494026
Punto[1.         0.42518691 0.53457746] -> F: 0.39060860303980866
Punto[1.         0.42230905 0.53702483] -> F: 0.3874169798775314
Punto[1.         0.41943119 0.53947219] -> F: 0.3842274149579373
Punto[1.         0.41655333 0.54191956] -> F: 0.3810340750183186
Punto[1.         0.41367548 0.54436692] -> F: 0.3778495144720075
Punto[1.         0.41079762 0.54681428] -> F: 0.3746543769772098
Punto[1.         0.40791976 0.54926165] -> F: 0.3714749871596911
Punto[1.         0.4050419  0.55170901] -> F: 0.36827789156285884
Punto[1.         0.40216404 0.55415637] -> F: 0.36509859325549865
Punto[1.         0.39928618 0.55660374] -> F: 0.3619046810441975
Punto[1.         0.39640832 0.5590511 ] -> F: 0.35872360466535747
Punto[1.         0.39353046 0.56149847] -> F: 0.3555348740628265
Punto[1.         0.3906526  0.56394583] -> F: 0.35235169539311784
Punto[1.         0.38777475 0.56639319] -> F: 0.34916868153289715
Punto[1.         0.38489689 0.56884056] -> F: 0.34598296755525093
Punto[1.         0.38201903 0.57128792] -> F: 0.342806420127951
Punto[1.         0.37914117 0.57373529] -> F: 0.3396176138652878
Punto[1.         0.37626331 0.57618265] -> F: 0.33644847603408523
Punto[1.         0.37338545 0.57863001] -> F: 0.33325594753153814
Punto[1.         0.37050759 0.58107738] -> F: 0.3300835619800207
Punto[1.         0.36762973 0.58352474] -> F: 0.3268984442614024
Punto[1.         0.36475187 0.5859721 ] -> F: 0.3237219850630667
Punto[1.         0.36187401 0.58841947] -> F: 0.3205458005495463
Punto[1.         0.35899616 0.59086683] -> F: 0.31736425349550457
Punto[1.        0.3561183 0.5933142] -> F: 0.31419901419929025
Punto[1.         0.35324044 0.59576156] -> F: 0.3110111422897815
Punto[1.         0.35036258 0.59820892] -> F: 0.3078453733658731
Punto[1.         0.34748472 0.60065629] -> F: 0.3046637955147978
Punto[1.         0.34460686 0.60310365] -> F: 0.30149093736081556
Punto[1.         0.341729   0.60555101] -> F: 0.29833114128920063
Punto[1.         0.33885114 0.60799838] -> F: 0.2951646832180042
