Punto[0.         0.35933268 0.68146605] -> F: 0.06948885114655506
Punto[1.         0.47546167 0.47793598] -> F: 0.3535188940219905
Punto[2.         0.44366714 0.66727341] -> F: 0.0694303142098978
Punto[1.         0.40149991 0.67436973] -> F: 0.2837826980046561
Punto[1.         0.47398244 0.48186466] -> F: 0.35833517942018234
Punto[1.         0.47253279 0.48571476] -> F: 0.36317028704229354
Punto[1.         0.47108314 0.48956486] -> F: 0.36813964612945627
Punto[1.         0.46963348 0.49341496] -> F: 0.37240256987724646
Punto[1.         0.46818383 0.49726506] -> F: 0.37608942477599755
Punto[1.         0.46673418 0.50111517] -> F: 0.37986183190092987
Punto[1.         0.46528453 0.50496527] -> F: 0.3846235578695868
Punto[1.         0.46383488 0.50881537] -> F: 0.38919648374454285
Punto[1.         0.46238523 0.51266547] -> F: 0.39408802868438486
Punto[1.         0.46093558 0.51651557] -> F: 0.39929819268911293
Punto[1.         0.45948593 0.52036567] -> F: 0.40466324509141327
Punto[1.         0.45803628 0.52421577] -> F: 0.40986844485660556
Punto[1.         0.45658663 0.52806588] -> F: 0.4152530374450936
Punto[1.         0.45513698 0.53191598] -> F: 0.42081702285687766
Punto[1.         0.45368733 0.53576608] -> F: 0.4250089051905044
Punto[1.         0.45223768 0.53961618] -> F: 0.4277111594294566
Punto[1.         0.45078803 0.54346628] -> F: 0.4241966431220307
Punto[1.         0.44933838 0.54731638] -> F: 0.42069434131948213
Punto[1.         0.44788873 0.55116648] -> F: 0.41720425402181105
Punto[1.         0.44643908 0.55501659] -> F: 0.41372638122901734
Punto[1.         0.44498943 0.55886669] -> F: 0.41026072294110094
Punto[1.         0.44353978 0.56271679] -> F: 0.40680609558259234
Punto[1.         0.44209012 0.56656689] -> F: 0.4033614435024977
Punto[1.         0.44064047 0.57041699] -> F: 0.399821469640849
Punto[1.         0.43919082 0.57426709] -> F: 0.3961493536304755
Punto[1.         0.43774117 0.57811719] -> F: 0.39256128834035137
Punto[1.         0.43629152 0.5819673 ] -> F: 0.3889888529835278
Punto[1.         0.43484187 0.5858174 ] -> F: 0.38540055934476874
Punto[1.         0.43339222 0.5896675 ] -> F: 0.38160208374959037
Punto[1.         0.43194257 0.5935176 ] -> F: 0.3770511934383816
Punto[1.         0.43049292 0.5973677 ] -> F: 0.37268384274411426
Punto[1.         0.42904327 0.6012178 ] -> F: 0.36862571402704186
Punto[1.         0.42759362 0.6050679 ] -> F: 0.36483995573962685
Punto[1.         0.42614397 0.60891801] -> F: 0.3611134797675052
Punto[1.         0.42469432 0.61276811] -> F: 0.35740617153081145
Punto[1.         0.42324467 0.61661821] -> F: 0.3531717129167262
Punto[1.         0.42179502 0.62046831] -> F: 0.34807757805162937
Punto[1.         0.42034537 0.62431841] -> F: 0.34331990662947987
Punto[1.         0.41889572 0.62816851] -> F: 0.33883191980257626
Punto[1.         0.41744607 0.63201862] -> F: 0.33460874871124696
Punto[1.         0.41599642 0.63586872] -> F: 0.3306291237743884
Punto[1.         0.41454677 0.63971882] -> F: 0.3267852305074366
Punto[1.         0.41309711 0.64356892] -> F: 0.32260195533831765
Punto[1.         0.41164746 0.64741902] -> F: 0.3169981101752659
Punto[1.         0.41019781 0.65126912] -> F: 0.3118002868858627
Punto[1.         0.40874816 0.65511922] -> F: 0.30679947598038454
Punto[1.         0.40729851 0.65896933] -> F: 0.3020721057216626
Punto[1.         0.40584886 0.66281943] -> F: 0.2978215348622675
Punto[1.         0.40439921 0.66666953] -> F: 0.2935987264236393
Punto[1.         0.40294956 0.67051963] -> F: 0.2896279038439984
