Punto[0.         0.59227228 0.62368252] -> F: 0.07005422312596872
Punto[1.         0.49187598 0.55070371] -> F: 0.3717992046297062
Punto[2.         0.45789072 0.28328348] -> F: 0.11876300126452587
Punto[1.        0.5250815 0.453483 ] -> F: 0.3491951901846686
Punto[1.         0.49254009 0.54875929] -> F: 0.3751220235928913
Punto[1.         0.49319092 0.54685377] -> F: 0.37831961854625146
Punto[1.         0.49384175 0.54494824] -> F: 0.38146421674238473
Punto[1.         0.49449257 0.54304271] -> F: 0.38477420070772095
Punto[1.         0.4951434  0.54113719] -> F: 0.3881786717997928
Punto[1.         0.49579423 0.53923166] -> F: 0.3916776300186
Punto[1.         0.49644506 0.53732614] -> F: 0.39502415256927953
Punto[1.         0.49709589 0.53542061] -> F: 0.3985668041003106
Punto[1.         0.49774672 0.53351509] -> F: 0.40244254349395875
Punto[1.         0.49839754 0.53160956] -> F: 0.40660576905555706
Punto[1.         0.49904837 0.52970403] -> F: 0.4105895600119303
Punto[1.         0.4996992  0.52779851] -> F: 0.4133294570332665
Punto[1.         0.50035003 0.52589298] -> F: 0.41432014386598254
Punto[1.         0.50100086 0.52398746] -> F: 0.4153110375094202
Punto[1.         0.50165169 0.52208193] -> F: 0.41630618372329076
Punto[1.         0.50230251 0.5201764 ] -> F: 0.41495056503912064
Punto[1.         0.50295334 0.51827088] -> F: 0.4131595269825653
Punto[1.         0.50360417 0.51636535] -> F: 0.41136243192144856
Punto[1.         0.504255   0.51445983] -> F: 0.40955789607044724
Punto[1.         0.50490583 0.5125543 ] -> F: 0.407747478614765
Punto[1.         0.50555665 0.51064878] -> F: 0.4059293536152643
Punto[1.         0.50620748 0.50874325] -> F: 0.404105729661032
Punto[1.         0.50685831 0.50683772] -> F: 0.40227389293026483
Punto[1.         0.50750914 0.5049322 ] -> F: 0.4004372201356544
Punto[1.         0.50815997 0.50302667] -> F: 0.39859151665353554
Punto[1.         0.5088108  0.50112115] -> F: 0.39674200207766014
Punto[1.         0.50946162 0.49921562] -> F: 0.3948822428789684
Punto[1.         0.51011245 0.49731009] -> F: 0.39302015291812187
Punto[1.         0.51076328 0.49540457] -> F: 0.39114611325624976
Punto[1.         0.51141411 0.49349904] -> F: 0.3892717863222128
Punto[1.         0.51206494 0.49159352] -> F: 0.3873832034680974
Punto[1.         0.51271577 0.48968799] -> F: 0.38549538059374105
Punto[1.         0.51336659 0.48778247] -> F: 0.38359363661973744
Punto[1.         0.51401742 0.48587694] -> F: 0.38169098047281497
Punto[1.         0.51466825 0.48397141] -> F: 0.3797776002366781
Punto[1.         0.51531908 0.48206589] -> F: 0.3778597642570921
Punto[1.         0.51596991 0.48016036] -> F: 0.3759353677740328
Punto[1.         0.51662074 0.47825484] -> F: 0.3740019581750108
Punto[1.         0.51727156 0.47634931] -> F: 0.3720693496213551
Punto[1.         0.51792239 0.47444378] -> F: 0.37013754211306543
Punto[1.         0.51857322 0.47253826] -> F: 0.368206535650142
Punto[1.         0.51922405 0.47063273] -> F: 0.3662764291326507
Punto[1.         0.51987488 0.46872721] -> F: 0.36435113929755764
Punto[1.         0.52052571 0.46682168] -> F: 0.36243269306157183
Punto[1.         0.52117653 0.46491616] -> F: 0.36052109042469294
Punto[1.         0.52182736 0.46301063] -> F: 0.35861633138692106
Punto[1.         0.52247819 0.4611051 ] -> F: 0.35671841594825643
Punto[1.         0.52312902 0.45919958] -> F: 0.35482734410869887
Punto[1.         0.52377985 0.45729405] -> F: 0.3529431158682484
Punto[1.         0.52443068 0.45538853] -> F: 0.351065731226905
