Punto[0.         0.58974611 0.45240508] -> F: 0.135261194492158
Punto[1.         0.58323009 0.44045363] -> F: 0.44227384140999426
Punto[2.         0.60132349 0.38036257] -> F: 0.11005780758994686
Punto[1.         0.5955348  0.41638383] -> F: 0.44731913951891256
Punto[1.         0.58347619 0.43997224] -> F: 0.4430017456282868
Punto[1.         0.58371736 0.43950047] -> F: 0.44371934114318756
Punto[1.         0.58395853 0.4390287 ] -> F: 0.44444114311602173
Punto[1.         0.58419971 0.43855693] -> F: 0.4451671515467898
Punto[1.         0.58444088 0.43808517] -> F: 0.44589736643549105
Punto[1.         0.58468205 0.4376134 ] -> F: 0.44661925027717386
Punto[1.         0.58492322 0.43714163] -> F: 0.44729940174398913
Punto[1.         0.58516439 0.43666986] -> F: 0.4479819849111435
Punto[1.         0.58540557 0.43619809] -> F: 0.4486669997786374
Punto[1.         0.58564674 0.43572632] -> F: 0.4493544463464706
Punto[1.         0.58588791 0.43525456] -> F: 0.4500443246146433
Punto[1.         0.58612908 0.43478279] -> F: 0.45073663458315505
Punto[1.         0.58637026 0.43431102] -> F: 0.4514313762520063
Punto[1.         0.58661143 0.43383925] -> F: 0.45212854962119675
Punto[1.         0.5868526  0.43336748] -> F: 0.45282815469072657
Punto[1.         0.58709377 0.43289571] -> F: 0.4534938697240007
Punto[1.         0.58733494 0.43242395] -> F: 0.4541563938150209
Punto[1.         0.58757612 0.43195218] -> F: 0.45482058074738757
Punto[1.         0.58781729 0.43148041] -> F: 0.4554864305211012
Punto[1.         0.58805846 0.43100864] -> F: 0.45615394313616137
Punto[1.         0.58829963 0.43053687] -> F: 0.4568231185925684
Punto[1.         0.58854081 0.43006511] -> F: 0.4574939568903218
Punto[1.         0.58878198 0.42959334] -> F: 0.4581664580294222
Punto[1.         0.58902315 0.42912157] -> F: 0.4588309600038061
Punto[1.         0.58926432 0.4286498 ] -> F: 0.45947333493811937
Punto[1.         0.58950549 0.42817803] -> F: 0.45960738080361824
Punto[1.         0.58974667 0.42770626] -> F: 0.4591307039815808
Punto[1.         0.58998784 0.4272345 ] -> F: 0.4586543863234788
Punto[1.         0.59022901 0.42676273] -> F: 0.45817842782931184
Punto[1.         0.59047018 0.42629096] -> F: 0.4577028284990802
Punto[1.         0.59071136 0.42581919] -> F: 0.4572275883327837
Punto[1.         0.59095253 0.42534742] -> F: 0.4567527073304225
Punto[1.         0.5911937  0.42487566] -> F: 0.4562781854919965
Punto[1.         0.59143487 0.42440389] -> F: 0.4558040228175056
Punto[1.         0.59167604 0.42393212] -> F: 0.45533021930695
Punto[1.         0.59191722 0.42346035] -> F: 0.4548567749603297
Punto[1.         0.59215839 0.42298858] -> F: 0.45438368977764454
Punto[1.         0.59239956 0.42251681] -> F: 0.45391096375889456
Punto[1.         0.59264073 0.42204505] -> F: 0.4534385969040798
Punto[1.         0.59288191 0.42157328] -> F: 0.4529665892132003
Punto[1.         0.59312308 0.42110151] -> F: 0.45249494068625623
Punto[1.         0.59336425 0.42062974] -> F: 0.45199533985472595
Punto[1.         0.59360542 0.42015797] -> F: 0.45147434475343107
Punto[1.         0.5938466  0.41968621] -> F: 0.45095370397368745
Punto[1.         0.59408777 0.41921444] -> F: 0.45043341751549476
Punto[1.         0.59432894 0.41874267] -> F: 0.4499134853788533
Punto[1.         0.59457011 0.4182709 ] -> F: 0.44939390756376285
Punto[1.         0.59481128 0.41779913] -> F: 0.4488746840702237
Punto[1.         0.59505246 0.41732736] -> F: 0.44835581489823545
Punto[1.         0.59529363 0.4168556 ] -> F: 0.4478373000477984
