Punto[0.         0.41634375 0.57798516] -> F: 0.0930721396622542
Punto[1.         0.44357523 0.55320717] -> F: 0.3932192571278482
Punto[2.         0.40657666 0.4628385 ] -> F: 0.19083789343920712
Punto[1.         0.41146021 0.52041183] -> F: 0.37214271288272244
Punto[1.         0.44293293 0.55255126] -> F: 0.3932618877711849
Punto[1.         0.44230347 0.55190847] -> F: 0.39301587528103976
Punto[1.         0.44167402 0.55126568] -> F: 0.3927675793286628
Punto[1.         0.44104456 0.55062289] -> F: 0.3925193352691848
Punto[1.         0.44041511 0.5499801 ] -> F: 0.3922711431026059
Punto[1.         0.43978565 0.54933732] -> F: 0.39201068685653523
Punto[1.         0.4391562  0.54869453] -> F: 0.3917473489695136
Punto[1.         0.43852674 0.54805174] -> F: 0.3914840695529344
Punto[1.         0.43789729 0.54740895] -> F: 0.3912208486067979
Punto[1.         0.43726784 0.54676616] -> F: 0.39094527928095196
Punto[1.         0.43663838 0.54612337] -> F: 0.39066709896121155
Punto[1.         0.43600893 0.54548058] -> F: 0.39038898400701805
Punto[1.         0.43537947 0.5448378 ] -> F: 0.3901109344183717
Punto[1.         0.43475002 0.54419501] -> F: 0.38981971159426576
Punto[1.         0.43412056 0.54355222] -> F: 0.3895268562360273
Punto[1.         0.43349111 0.54290943] -> F: 0.38922902778135676
Punto[1.         0.43286166 0.54226664] -> F: 0.3888931116761284
Punto[1.         0.4322322  0.54162385] -> F: 0.38855790948192903
Punto[1.         0.43160275 0.54098106] -> F: 0.38822342119875863
Punto[1.         0.43097329 0.54033827] -> F: 0.3878896468266172
Punto[1.         0.43034384 0.53969549] -> F: 0.3875565863655049
Punto[1.         0.42971438 0.5390527 ] -> F: 0.3871753667315917
Punto[1.         0.42908493 0.53840991] -> F: 0.38674686125926383
Punto[1.         0.42845547 0.53776712] -> F: 0.3863200392108026
Punto[1.         0.42782602 0.53712433] -> F: 0.38589490058620796
Punto[1.         0.42719657 0.53648154] -> F: 0.3854714453854801
Punto[1.         0.42656711 0.53583875] -> F: 0.3850496736086188
Punto[1.         0.42593766 0.53519597] -> F: 0.38462958525562413
Punto[1.         0.4253082  0.53455318] -> F: 0.38421118032649615
Punto[1.         0.42467875 0.53391039] -> F: 0.38371218050631084
Punto[1.         0.42404929 0.5332676 ] -> F: 0.3831255886593543
Punto[1.         0.42341984 0.53262481] -> F: 0.38258819020010965
Punto[1.         0.42279039 0.53198202] -> F: 0.38209867376977713
Punto[1.         0.42216093 0.53133923] -> F: 0.3816234345397967
Punto[1.         0.42153148 0.53069645] -> F: 0.38114775294461634
Punto[1.         0.42090202 0.53005366] -> F: 0.3806716289842358
Punto[1.         0.42027257 0.52941087] -> F: 0.3801950626586552
Punto[1.         0.41964311 0.52876808] -> F: 0.37967287042964654
Punto[1.         0.41901366 0.52812529] -> F: 0.37911828315959784
Punto[1.        0.4183842 0.5274825] -> F: 0.3785716249413697
Punto[1.         0.41775475 0.52683971] -> F: 0.37803289577496235
Punto[1.         0.4171253  0.52619693] -> F: 0.3775020956603757
Punto[1.         0.41649584 0.52555414] -> F: 0.37697922459760963
Punto[1.         0.41586639 0.52491135] -> F: 0.37646428258666437
Punto[1.         0.41523693 0.52426856] -> F: 0.3759572696275397
Punto[1.         0.41460748 0.52362577] -> F: 0.3754178009753723
Punto[1.         0.41397802 0.52298298] -> F: 0.3747609502836433
Punto[1.         0.41334857 0.52234019] -> F: 0.37410501612851377
Punto[1.         0.41271912 0.52169741] -> F: 0.3734499985099839
Punto[1.         0.41208966 0.52105462] -> F: 0.37279589742805336
