Punto[0.         0.62345846 0.49783668] -> F: 0.07319232777645748
Punto[1.         0.58790131 0.4304613 ] -> F: 0.3726738949419408
Punto[2.         0.38983528 0.51432981] -> F: 0.17743559985559815
Punto[1.         0.50664687 0.50608325] -> F: 0.31822036918187424
Punto[1.         0.58627622 0.43197374] -> F: 0.3758358746336025
Punto[1.         0.58468363 0.43345593] -> F: 0.378935520634725
Punto[1.         0.58309104 0.43493812] -> F: 0.38204760786166775
Punto[1.         0.58149846 0.43642031] -> F: 0.38489103079066045
Punto[1.         0.57990587 0.4379025 ] -> F: 0.3834618895738046
Punto[1.         0.57831328 0.43938469] -> F: 0.38203007806738587
Punto[1.         0.5767207  0.44086688] -> F: 0.3805978295371891
Punto[1.         0.57512811 0.44234907] -> F: 0.3791674324558029
Punto[1.         0.57353552 0.44383126] -> F: 0.37773888682322765
Punto[1.         0.57194293 0.44531345] -> F: 0.37631219263946303
Punto[1.         0.57035035 0.44679564] -> F: 0.3748840898886235
Punto[1.         0.56875776 0.44827783] -> F: 0.3734544866289561
Punto[1.         0.56716517 0.44976002] -> F: 0.37202675208614755
Punto[1.         0.56557259 0.45124221] -> F: 0.37060088626019805
Punto[1.        0.56398   0.4527244] -> F: 0.3691768891511072
Punto[1.         0.56238741 0.45420659] -> F: 0.3677514699861541
Punto[1.         0.56079483 0.45568878] -> F: 0.3663247458094378
Punto[1.         0.55920224 0.45717097] -> F: 0.3648999074225226
Punto[1.         0.55760965 0.45865316] -> F: 0.36347695482540865
Punto[1.         0.55601706 0.46013535] -> F: 0.3620558880180957
Punto[1.         0.55442448 0.46161754] -> F: 0.3606323160709197
Punto[1.         0.55283189 0.46309973] -> F: 0.3592086890587064
Punto[1.         0.5512393  0.46458192] -> F: 0.3577869647505165
Punto[1.         0.54964672 0.46606411] -> F: 0.35636714314635004
Punto[1.         0.54805413 0.4675463 ] -> F: 0.3549490602449789
Punto[1.         0.54646154 0.46902849] -> F: 0.3535268143129384
Punto[1.         0.54486896 0.47051068] -> F: 0.3521064878755207
Punto[1.         0.54327637 0.47199287] -> F: 0.35068808093272547
Punto[1.         0.54168378 0.47347506] -> F: 0.3492715934845529
Punto[1.         0.54009119 0.47495725] -> F: 0.34785398543764656
Punto[1.         0.53849861 0.47643944] -> F: 0.34643521305384445
Punto[1.         0.53690602 0.47792163] -> F: 0.3450183768657473
Punto[1.         0.53531343 0.47940382] -> F: 0.3436034768733554
Punto[1.         0.53372085 0.48088601] -> F: 0.34218999854813686
Punto[1.         0.53212826 0.4823682 ] -> F: 0.3407729236899436
Punto[1.         0.53053567 0.48385039] -> F: 0.33935780167241697
Punto[1.         0.52894309 0.48533258] -> F: 0.337944632495557
Punto[1.         0.5273505  0.48681477] -> F: 0.33653341615936366
Punto[1.         0.52575791 0.48829696] -> F: 0.33511947707894973
Punto[1.         0.52416532 0.48977915] -> F: 0.33370620055848016
Punto[1.         0.52257274 0.49126134] -> F: 0.33229489350047237
Punto[1.         0.52098015 0.49274353] -> F: 0.3308855559049266
Punto[1.         0.51938756 0.49422572] -> F: 0.3294747875167318
Punto[1.         0.51779498 0.49570791] -> F: 0.32806347622583604
Punto[1.         0.51620239 0.4971901 ] -> F: 0.32665415102880574
Punto[1.         0.5146098  0.49867229] -> F: 0.3252468119256409
Punto[1.         0.51301722 0.50015448] -> F: 0.3238388124534993
Punto[1.         0.51142463 0.50163668] -> F: 0.3224295749387744
Punto[1.         0.50983204 0.50311887] -> F: 0.3210225224953198
Punto[1.         0.50823946 0.50460106] -> F: 0.3196193202046911
