Punto[0.         0.51069713 0.44873872] -> F: 0.17617209612844348
Punto[1.         0.48079588 0.46691343] -> F: 0.3896781476995092
Punto[2.         0.44174943 0.46671157] -> F: 0.0803144375147489
Punto[1.         0.47622328 0.45772515] -> F: 0.3863156858156093
Punto[1.         0.48070443 0.46672967] -> F: 0.3897731153398098
Punto[1.         0.48061481 0.46654958] -> F: 0.3898661978762157
Punto[1.         0.48052518 0.46636949] -> F: 0.3899592945176044
Punto[1.         0.48043556 0.4661894 ] -> F: 0.3900524052639759
Punto[1.         0.48034594 0.46600931] -> F: 0.39014553011533004
Punto[1.         0.48025631 0.46582921] -> F: 0.3902386690716671
Punto[1.         0.48016669 0.46564912] -> F: 0.39033182213298695
Punto[1.         0.48007707 0.46546903] -> F: 0.3904249892992896
Punto[1.         0.47998744 0.46528894] -> F: 0.3905181705705751
Punto[1.         0.47989782 0.46510885] -> F: 0.3906113659468432
Punto[1.         0.4798082  0.46492876] -> F: 0.39070457542809417
Punto[1.         0.47971858 0.46474867] -> F: 0.390797799014328
Punto[1.         0.47962895 0.46456858] -> F: 0.3908910367055446
Punto[1.         0.47953933 0.46438849] -> F: 0.3908145011681018
Punto[1.         0.47944971 0.4642084 ] -> F: 0.3906932258742897
Punto[1.         0.47936008 0.46402831] -> F: 0.39057196054261917
Punto[1.         0.47927046 0.46384822] -> F: 0.39045070517309005
Punto[1.         0.47918084 0.46366813] -> F: 0.39032945976570244
Punto[1.         0.47909121 0.46348804] -> F: 0.3902081330872391
Punto[1.         0.47900159 0.46330795] -> F: 0.3900863382428533
Punto[1.         0.47891197 0.46312786] -> F: 0.3899645534544126
Punto[1.         0.47882235 0.46294777] -> F: 0.3898427787219168
Punto[1.         0.47873272 0.46276768] -> F: 0.389721014045366
Punto[1.         0.4786431  0.46258759] -> F: 0.38959925942476026
Punto[1.         0.47855348 0.4624075 ] -> F: 0.38947751486009946
Punto[1.         0.47846385 0.46222741] -> F: 0.38935578035138363
Punto[1.         0.47837423 0.46204732] -> F: 0.3892340558986128
Punto[1.         0.47828461 0.46186723] -> F: 0.389112341501787
Punto[1.         0.47819499 0.46168714] -> F: 0.3889906371609061
Punto[1.         0.47810536 0.46150705] -> F: 0.38886894287597024
Punto[1.         0.47801574 0.46132696] -> F: 0.38874725864697934
Punto[1.         0.47792612 0.46114687] -> F: 0.38862558447393347
Punto[1.         0.47783649 0.46096677] -> F: 0.38850392035683257
Punto[1.         0.47774687 0.46078668] -> F: 0.3883822662956767
Punto[1.         0.47765725 0.46060659] -> F: 0.38826062229046576
Punto[1.         0.47756762 0.4604265 ] -> F: 0.3881389883411998
Punto[1.         0.477478   0.46024641] -> F: 0.3880173644478788
Punto[1.         0.47738838 0.46006632] -> F: 0.38789575061050285
Punto[1.         0.47729876 0.45988623] -> F: 0.3877741468290719
Punto[1.         0.47720913 0.45970614] -> F: 0.38765255310358593
Punto[1.         0.47711951 0.45952605] -> F: 0.38753096943404486
Punto[1.         0.47702989 0.45934596] -> F: 0.3874093958204489
Punto[1.         0.47694026 0.45916587] -> F: 0.38728783226279784
Punto[1.         0.47685064 0.45898578] -> F: 0.38716627876109183
Punto[1.         0.47676102 0.45880569] -> F: 0.3870447353153309
Punto[1.         0.47667139 0.4586256 ] -> F: 0.38692320192551477
Punto[1.         0.47658177 0.45844551] -> F: 0.3868016785916437
Punto[1.         0.47649215 0.45826542] -> F: 0.3866801653137176
Punto[1.         0.47640253 0.45808533] -> F: 0.38655866209173656
Punto[1.         0.4763129  0.45790524] -> F: 0.3864371689257004
