Punto[0.         0.56610836 0.2878159 ] -> F: 0.12059327156066815
Punto[1.         0.53643599 0.45317862] -> F: 0.4475643049317904
Punto[2.         0.51937097 0.57069703] -> F: 0.16197582126817422
Punto[1.         0.54273967 0.42925647] -> F: 0.428135057664301
Punto[1.         0.53656207 0.45270018] -> F: 0.4485317161310726
Punto[1.         0.53668562 0.4522313 ] -> F: 0.448710614711425
Punto[1.         0.53680917 0.45176243] -> F: 0.44828591672315476
Punto[1.         0.53693272 0.45129355] -> F: 0.4478615733828912
Punto[1.         0.53705628 0.45082468] -> F: 0.44743758469063455
Punto[1.         0.53717983 0.4503558 ] -> F: 0.4470139506463845
Punto[1.         0.53730338 0.44988693] -> F: 0.44659067125014146
Punto[1.         0.53742693 0.44941806] -> F: 0.4461677465019052
Punto[1.         0.53755048 0.44894918] -> F: 0.4457451764016755
Punto[1.         0.53767404 0.44848031] -> F: 0.4453229609494529
Punto[1.         0.53779759 0.44801143] -> F: 0.44490110014523704
Punto[1.         0.53792114 0.44754256] -> F: 0.4444795939890279
Punto[1.         0.53804469 0.44707369] -> F: 0.4440584424808256
Punto[1.         0.53816824 0.44660481] -> F: 0.44363764562062996
Punto[1.         0.5382918  0.44613594] -> F: 0.44321720340844134
Punto[1.         0.53841535 0.44566706] -> F: 0.4427971158442594
Punto[1.         0.5385389  0.44519819] -> F: 0.44237738292808426
Punto[1.         0.53866245 0.44472931] -> F: 0.441958004659916
Punto[1.         0.538786   0.44426044] -> F: 0.44153898103975436
Punto[1.         0.53890956 0.44379157] -> F: 0.44112031206759966
Punto[1.         0.53903311 0.44332269] -> F: 0.4407019977434518
Punto[1.         0.53915666 0.44285382] -> F: 0.44028403806731053
Punto[1.         0.53928021 0.44238494] -> F: 0.4398664330391763
Punto[1.         0.53940376 0.44191607] -> F: 0.4394491826590487
Punto[1.         0.53952731 0.4414472 ] -> F: 0.43903228692692803
Punto[1.         0.53965087 0.44097832] -> F: 0.4386157458428141
Punto[1.         0.53977442 0.44050945] -> F: 0.438199559406707
Punto[1.         0.53989797 0.44004057] -> F: 0.4377837276186067
Punto[1.         0.54002152 0.4395717 ] -> F: 0.43736825047851313
Punto[1.         0.54014507 0.43910282] -> F: 0.43695312798642627
Punto[1.         0.54026863 0.43863395] -> F: 0.4365383601423465
Punto[1.         0.54039218 0.43816508] -> F: 0.4361239469462734
Punto[1.         0.54051573 0.4376962 ] -> F: 0.4357098883982069
Punto[1.         0.54063928 0.43722733] -> F: 0.43529618449814744
Punto[1.         0.54076283 0.43675845] -> F: 0.43488192328197434
Punto[1.         0.54088639 0.43628958] -> F: 0.4344574341229602
Punto[1.         0.54100994 0.4358207 ] -> F: 0.43403331963833397
Punto[1.         0.54113349 0.43535183] -> F: 0.43360957982809567
Punto[1.         0.54125704 0.43488296] -> F: 0.4331862146922455
Punto[1.         0.54138059 0.43441408] -> F: 0.4327632242307829
Punto[1.         0.54150415 0.43394521] -> F: 0.4323406084437085
Punto[1.         0.5416277  0.43347633] -> F: 0.43191836733102207
Punto[1.         0.54175125 0.43300746] -> F: 0.4314965008927235
Punto[1.         0.5418748  0.43253859] -> F: 0.43107500912881286
Punto[1.         0.54199835 0.43206971] -> F: 0.43065389203929033
Punto[1.         0.54212191 0.43160084] -> F: 0.4302331496241555
Punto[1.         0.54224546 0.43113196] -> F: 0.4298127818834087
Punto[1.         0.54236901 0.43066309] -> F: 0.4293927888170499
Punto[1.         0.54249256 0.43019421] -> F: 0.42897317042507893
Punto[1.         0.54261611 0.42972534] -> F: 0.4285539267074959
