Punto[0.         0.42519604 0.46732016] -> F: 0.17320082454939034
Punto[1.         0.50821772 0.54267627] -> F: 0.3512323581890936
Punto[2.         0.57627407 0.41947322] -> F: 0.04359429537192619
Punto[1.         0.50073505 0.44339669] -> F: 0.2823154977801756
Punto[1.         0.50806807 0.54069068] -> F: 0.35283301281563606
Punto[1.         0.50792141 0.5387448 ] -> F: 0.3543409172778074
Punto[1.         0.50777475 0.53679892] -> F: 0.35579911766234784
Punto[1.         0.50762809 0.53485304] -> F: 0.35722818876031737
Punto[1.         0.50748143 0.53290716] -> F: 0.35704583840946436
Punto[1.         0.50733477 0.53096128] -> F: 0.35544280155317576
Punto[1.         0.50718811 0.5290154 ] -> F: 0.35384084116351283
Punto[1.         0.50704145 0.52706952] -> F: 0.35223995724047547
Punto[1.         0.50689479 0.52512364] -> F: 0.35063817878292136
Punto[1.         0.50674813 0.52317776] -> F: 0.34903067649134323
Punto[1.         0.50660146 0.52123188] -> F: 0.3474242625165073
Punto[1.        0.5064548 0.519286 ] -> F: 0.34581893685841336
Punto[1.         0.50630814 0.51734012] -> F: 0.34421331569881386
Punto[1.         0.50616148 0.51539424] -> F: 0.3426013398101099
Punto[1.         0.50601482 0.51344836] -> F: 0.34099046426098756
Punto[1.         0.50586816 0.51150248] -> F: 0.33938068905144697
Punto[1.        0.5057215 0.5095566] -> F: 0.3377712853846775
Punto[1.         0.50557484 0.50761072] -> F: 0.33615480991491414
Punto[1.         0.50542818 0.50566484] -> F: 0.3345394470082595
Punto[1.         0.50528152 0.50371896] -> F: 0.3329251966647139
Punto[1.         0.50513486 0.50177308] -> F: 0.331312058884277
Punto[1.        0.5049882 0.4998272] -> F: 0.3296911120878786
Punto[1.         0.50484154 0.49788132] -> F: 0.3280712176408515
Punto[1.         0.50469488 0.49593544] -> F: 0.32645244821085717
Punto[1.         0.50454822 0.49398956] -> F: 0.32483480379789553
Punto[1.         0.50440156 0.49204368] -> F: 0.323210281669027
Punto[1.        0.5042549 0.4900978] -> F: 0.3215857923204179
Punto[1.         0.50410824 0.48815192] -> F: 0.31996244070492563
Punto[1.         0.50396158 0.48620604] -> F: 0.31834022682255003
Punto[1.         0.50381492 0.48426016] -> F: 0.3167123690605068
Punto[1.         0.50366826 0.48231428] -> F: 0.31508320130159884
Punto[1.        0.5035216 0.4803684] -> F: 0.3134551842882199
Punto[1.         0.50337494 0.47842253] -> F: 0.31182831802037
Punto[1.         0.50322828 0.47647665] -> F: 0.3101974468448073
Punto[1.         0.50308162 0.47453077] -> F: 0.30856349583847603
Punto[1.         0.50293496 0.47258489] -> F: 0.3069307089233857
Punto[1.         0.5027883  0.47063901] -> F: 0.3052990860995367
Punto[1.         0.50264164 0.46869313] -> F: 0.3036656194184157
Punto[1.         0.50249498 0.46674725] -> F: 0.30202675757991504
Punto[1.         0.50234832 0.46480137] -> F: 0.30038907355190164
Punto[1.         0.50220166 0.46285549] -> F: 0.29875256733437533
Punto[1.         0.502055   0.46090961] -> F: 0.29711703567953685
Punto[1.         0.50190834 0.45896373] -> F: 0.2954731109862456
Punto[1.         0.50176168 0.45701785] -> F: 0.2938303782402487
Punto[1.         0.50161502 0.45507197] -> F: 0.29218883744154583
Punto[1.         0.50146836 0.45312609] -> F: 0.2905484885901372
Punto[1.         0.5013217  0.45118021] -> F: 0.28890273947223344
Punto[1.         0.50117503 0.44923433] -> F: 0.28725478001223853
Punto[1.         0.50102837 0.44728845] -> F: 0.2856080271023451
Punto[1.         0.50088171 0.44534257] -> F: 0.28396248074255304
