Punto[0.         0.31872321 0.32115757] -> F: 0.06269947401825968
Punto[1.         0.4621441  0.38971021] -> F: 0.37573058128289516
Punto[2.         0.54537965 0.4936555 ] -> F: 0.16115307732890946
Punto[1.         0.43205143 0.40740653] -> F: 0.3725603234860279
Punto[1.         0.46154225 0.39006414] -> F: 0.3763390285654284
Punto[1.         0.46095243 0.39041098] -> F: 0.37694223349821043
Punto[1.         0.46036262 0.39075783] -> F: 0.37755229506127697
Punto[1.         0.4597728  0.39110468] -> F: 0.3781692132546279
Punto[1.         0.45918298 0.39145153] -> F: 0.37879298807826334
Punto[1.         0.45859317 0.39179838] -> F: 0.37942361953218323
Punto[1.         0.45800335 0.39214522] -> F: 0.38006110761638756
Punto[1.         0.45741354 0.39249207] -> F: 0.3807054523308765
Punto[1.         0.45682372 0.39283892] -> F: 0.3813566536756498
Punto[1.         0.4562339  0.39318577] -> F: 0.3819732918398638
Punto[1.         0.45564409 0.39353262] -> F: 0.38249001482426925
Punto[1.         0.45505427 0.39387946] -> F: 0.3830065207052656
Punto[1.         0.45446445 0.39422631] -> F: 0.3835228094828527
Punto[1.         0.45387464 0.39457316] -> F: 0.3840388811570309
Punto[1.         0.45328482 0.39492001] -> F: 0.3845547357277999
Punto[1.         0.452695   0.39526686] -> F: 0.3850719191651307
Punto[1.         0.45210519 0.3956137 ] -> F: 0.38560072999374584
Punto[1.         0.45151537 0.39596055] -> F: 0.3861430671736143
Punto[1.         0.45092555 0.3963074 ] -> F: 0.3866989307047364
Punto[1.         0.45033574 0.39665425] -> F: 0.3865584379447829
Punto[1.         0.44974592 0.3970011 ] -> F: 0.3862447038819548
Punto[1.         0.44915611 0.39734794] -> F: 0.38592891934449514
Punto[1.         0.44856629 0.39769479] -> F: 0.38561316973216403
Punto[1.         0.44797647 0.39804164] -> F: 0.3852974550449614
Punto[1.         0.44738666 0.39838849] -> F: 0.38498177528288713
Punto[1.         0.44679684 0.39873534] -> F: 0.38466097984327496
Punto[1.         0.44620702 0.39908218] -> F: 0.38433290675712434
Punto[1.         0.44561721 0.39942903] -> F: 0.3840048714091945
Punto[1.         0.44502739 0.39977588] -> F: 0.38367687379948545
Punto[1.         0.44443757 0.40012273] -> F: 0.3833489139279971
Punto[1.         0.44384776 0.40046958] -> F: 0.3830178514286825
Punto[1.         0.44325794 0.40081642] -> F: 0.3826781115897357
Punto[1.         0.44266812 0.40116327] -> F: 0.3822019086314617
Punto[1.         0.44207831 0.40151012] -> F: 0.3816652720310553
Punto[1.         0.44148849 0.40185697] -> F: 0.3811290781503112
Punto[1.         0.44089868 0.40220382] -> F: 0.38059332698922926
Punto[1.         0.44030886 0.40255066] -> F: 0.38005801854780946
Punto[1.         0.43971904 0.40289751] -> F: 0.3795231528260519
Punto[1.         0.43912923 0.40324436] -> F: 0.3789887298239564
Punto[1.         0.43853941 0.40359121] -> F: 0.37845474954152314
Punto[1.         0.43794959 0.40393805] -> F: 0.3779212119787521
Punto[1.         0.43735978 0.4042849 ] -> F: 0.3773881171356433
Punto[1.         0.43676996 0.40463175] -> F: 0.3768554650121965
Punto[1.         0.43618014 0.4049786 ] -> F: 0.37632325560841207
Punto[1.         0.43559033 0.40532545] -> F: 0.37579148892428976
Punto[1.         0.43500051 0.40567229] -> F: 0.37525729893788223
Punto[1.         0.43441069 0.40601914] -> F: 0.3747169866474375
Punto[1.         0.43382088 0.40636599] -> F: 0.3741771329570298
Punto[1.         0.43323106 0.40671284] -> F: 0.3736377378666589
Punto[1.         0.43264124 0.40705969] -> F: 0.3730988013763249
