Punto[0.        0.6637427 0.5532143] -> F: 0.1469250241746623
Punto[1.         0.52601875 0.60530937] -> F: 0.35024666007631955
Punto[2.         0.60665871 0.55729235] -> F: 0.09657798663790028
Punto[1.         0.63520071 0.55525332] -> F: 0.3696575561513862
Punto[1.         0.52820239 0.60430825] -> F: 0.3544544390521767
Punto[1.         0.53034236 0.60332715] -> F: 0.3586243664868401
Punto[1.         0.53248232 0.60234605] -> F: 0.3626083478677936
Punto[1.         0.53462229 0.60136496] -> F: 0.3661420879641001
Punto[1.         0.53676226 0.60038386] -> F: 0.3697690676094889
Punto[1.         0.53890222 0.59940276] -> F: 0.37348928680395976
Punto[1.         0.54104219 0.59842166] -> F: 0.37730274554751303
Punto[1.         0.54318215 0.59744056] -> F: 0.38106472215966813
Punto[1.         0.54532212 0.59645946] -> F: 0.3848187797102344
Punto[1.         0.54746209 0.59547836] -> F: 0.38863295122989494
Punto[1.         0.54960205 0.59449727] -> F: 0.3925072367186498
Punto[1.         0.55174202 0.59351617] -> F: 0.3964416361764987
Punto[1.         0.55388199 0.59253507] -> F: 0.4000499667974557
Punto[1.         0.55602195 0.59155397] -> F: 0.4028851669406483
Punto[1.         0.55816192 0.59057287] -> F: 0.4059584519524938
Punto[1.         0.56030189 0.58959177] -> F: 0.40926982183299243
Punto[1.         0.56244185 0.58861067] -> F: 0.41281927658214407
Punto[1.         0.56458182 0.58762958] -> F: 0.41555495313880275
Punto[1.         0.56672178 0.58664848] -> F: 0.41437110791900406
Punto[1.         0.56886175 0.58566738] -> F: 0.41317338024990086
Punto[1.         0.57100172 0.58468628] -> F: 0.4119654571791689
Punto[1.         0.57314168 0.58370518] -> F: 0.41074044601674664
Punto[1.         0.57528165 0.58272408] -> F: 0.40950125883681754
Punto[1.         0.57742162 0.58174298] -> F: 0.4082515446165579
Punto[1.         0.57956158 0.58076188] -> F: 0.4069861197906005
Punto[1.         0.58170155 0.57978079] -> F: 0.40570515182089134
Punto[1.         0.58384151 0.57879969] -> F: 0.4044134958461619
Punto[1.         0.58598148 0.57781859] -> F: 0.4031080621195345
Punto[1.         0.58812145 0.57683749] -> F: 0.40178514467779564
Punto[1.         0.59026141 0.57585639] -> F: 0.4004515233548948
Punto[1.         0.59240138 0.57487529] -> F: 0.39910614411400624
Punto[1.         0.59454135 0.57389419] -> F: 0.39774122241034066
Punto[1.         0.59668131 0.5729131 ] -> F: 0.3963657251956547
Punto[1.         0.59882128 0.571932  ] -> F: 0.3949798793197872
Punto[1.         0.60096124 0.5709509 ] -> F: 0.39357325491295614
Punto[1.         0.60310121 0.5699698 ] -> F: 0.3921561140844079
Punto[1.         0.60524118 0.5689887 ] -> F: 0.39072907444429084
Punto[1.         0.60738114 0.5680076 ] -> F: 0.3892810597623567
Punto[1.         0.60952111 0.5670265 ] -> F: 0.38782273052752786
Punto[1.         0.61166108 0.56604541] -> F: 0.38635432839913403
Punto[1.         0.61380104 0.56506431] -> F: 0.384864558353441
Punto[1.         0.61594101 0.56408321] -> F: 0.3833658654924189
Punto[1.         0.61808098 0.56310211] -> F: 0.3818540618767083
Punto[1.         0.62022094 0.56212101] -> F: 0.3803264241054609
Punto[1.         0.62236091 0.56113991] -> F: 0.3787971932093523
Punto[1.         0.62450087 0.56015881] -> F: 0.37727168457585136
Punto[1.         0.62664084 0.55917772] -> F: 0.3757498982049582
Punto[1.         0.62878081 0.55819662] -> F: 0.37423183409667293
Punto[1.         0.63092077 0.55721552] -> F: 0.3727046373913797
Punto[1.         0.63306074 0.55623442] -> F: 0.37117919882052014
