Punto[0.         0.63975503 0.58177113] -> F: 0.16867179686566677
Punto[1.         0.42202526 0.55047042] -> F: 0.3533763476661957
Punto[2.         0.28950046 0.49434679] -> F: 0.04332765923115189
Punto[1.         0.46462774 0.53805896] -> F: 0.31941767981747127
Punto[1.         0.42287731 0.55022219] -> F: 0.3527224651830767
Punto[1.         0.42371232 0.54997892] -> F: 0.3520823791502902
Punto[1.         0.42454733 0.54973566] -> F: 0.3514430046575608
Punto[1.         0.42538234 0.5494924 ] -> F: 0.35080434170488867
Punto[1.         0.42621735 0.54924913] -> F: 0.35016639029227364
Punto[1.         0.42705236 0.54900587] -> F: 0.3495291504197158
Punto[1.         0.42788736 0.5487626 ] -> F: 0.3488926220872151
Punto[1.         0.42872237 0.54851934] -> F: 0.3482568052947718
Punto[1.         0.42955738 0.54827607] -> F: 0.3476217000423855
Punto[1.         0.43039239 0.54803281] -> F: 0.3469873063300566
Punto[1.         0.4312274  0.54778954] -> F: 0.34635362415778476
Punto[1.         0.43206241 0.54754628] -> F: 0.3457206535255702
Punto[1.         0.43289742 0.54730301] -> F: 0.3450883944334127
Punto[1.         0.43373243 0.54705975] -> F: 0.34445684688131256
Punto[1.         0.43456743 0.54681648] -> F: 0.3438260108692695
Punto[1.         0.43540244 0.54657322] -> F: 0.3431953780798927
Punto[1.         0.43623745 0.54632995] -> F: 0.3425219098270233
Punto[1.         0.43707246 0.54608669] -> F: 0.3418492562736846
Punto[1.         0.43790747 0.54584343] -> F: 0.3411774174198766
Punto[1.         0.43874248 0.54560016] -> F: 0.3405063932655989
Punto[1.         0.43957749 0.5453569 ] -> F: 0.3398361838108522
Punto[1.         0.44041249 0.54511363] -> F: 0.3391667890556357
Punto[1.         0.4412475  0.54487037] -> F: 0.33849820899995015
Punto[1.         0.44208251 0.5446271 ] -> F: 0.33783044364379516
Punto[1.         0.44291752 0.54438384] -> F: 0.3371634929871706
Punto[1.         0.44375253 0.54414057] -> F: 0.33649735703007666
Punto[1.         0.44458754 0.54389731] -> F: 0.3358320357725134
Punto[1.         0.44542255 0.54365404] -> F: 0.3351675292144808
Punto[1.         0.44625755 0.54341078] -> F: 0.33450383735597866
Punto[1.         0.44709256 0.54316751] -> F: 0.33384096019700726
Punto[1.         0.44792757 0.54292425] -> F: 0.33317889773756637
Punto[1.         0.44876258 0.54268098] -> F: 0.3325176499776562
Punto[1.         0.44959759 0.54243772] -> F: 0.33185721691727643
Punto[1.         0.4504326  0.54219446] -> F: 0.33119759855642744
Punto[1.         0.45126761 0.54195119] -> F: 0.330538794895109
Punto[1.         0.45210262 0.54170793] -> F: 0.329866352591178
Punto[1.         0.45293762 0.54146466] -> F: 0.329163245526385
Punto[1.         0.45377263 0.5412214 ] -> F: 0.32846107115871764
Punto[1.         0.45460764 0.54097813] -> F: 0.3277598294881759
Punto[1.         0.45544265 0.54073487] -> F: 0.3270595205147596
Punto[1.         0.45627766 0.5404916 ] -> F: 0.32636014423846893
Punto[1.         0.45711267 0.54024834] -> F: 0.325661700659304
Punto[1.         0.45794768 0.54000507] -> F: 0.3249641897772647
Punto[1.         0.45878268 0.53976181] -> F: 0.3242676115923509
Punto[1.         0.45961769 0.53951854] -> F: 0.32357196610456274
Punto[1.         0.4604527  0.53927528] -> F: 0.3228772533139001
Punto[1.         0.46128771 0.53903202] -> F: 0.3221834732203632
Punto[1.         0.46212272 0.53878875] -> F: 0.3214906258239518
Punto[1.         0.46295773 0.53854549] -> F: 0.32079871112466596
Punto[1.         0.46379274 0.53830222] -> F: 0.3201077291225059
