Punto[0.         0.55833313 0.54883688] -> F: 0.07020297284621606
Punto[1.         0.47896694 0.53858951] -> F: 0.3557615920174089
Punto[2.         0.44958674 0.58012031] -> F: 0.1548806120597604
Punto[1.         0.50395993 0.5644786 ] -> F: 0.3554047127161372
Punto[1.         0.4794668  0.53910729] -> F: 0.35702021112302085
Punto[1.         0.47995666 0.53961472] -> F: 0.35825379221006465
Punto[1.         0.48044653 0.54012215] -> F: 0.35948750630344517
Punto[1.         0.48093639 0.54062957] -> F: 0.36072135340316275
Punto[1.         0.48142625 0.541137  ] -> F: 0.36154430555021627
Punto[1.         0.48191612 0.54164443] -> F: 0.3621364630089018
Punto[1.         0.48240598 0.54215185] -> F: 0.36272864410768074
Punto[1.         0.48289584 0.54265928] -> F: 0.36332084884655236
Punto[1.        0.4833857 0.5431667] -> F: 0.36391307722551736
Punto[1.         0.48387557 0.54367413] -> F: 0.36450532924457535
Punto[1.         0.48436543 0.54418156] -> F: 0.3650976049037266
Punto[1.         0.48485529 0.54468898] -> F: 0.36568990420297115
Punto[1.         0.48534515 0.54519641] -> F: 0.3662822271423088
Punto[1.         0.48583502 0.54570383] -> F: 0.3668745737217394
Punto[1.         0.48632488 0.54621126] -> F: 0.3674669439412634
Punto[1.         0.48681474 0.54671869] -> F: 0.3680593378008804
Punto[1.         0.4873046  0.54722611] -> F: 0.36865175530059063
Punto[1.         0.48779447 0.54773354] -> F: 0.36924419644039386
Punto[1.         0.48828433 0.54824096] -> F: 0.36983666122029024
Punto[1.         0.48877419 0.54874839] -> F: 0.37042914964027984
Punto[1.         0.48926405 0.54925582] -> F: 0.3710216617003627
Punto[1.         0.48975392 0.54976324] -> F: 0.3716141974005385
Punto[1.         0.49024378 0.55027067] -> F: 0.37220675674080766
Punto[1.         0.49073364 0.55077809] -> F: 0.37279933972116974
Punto[1.         0.4912235  0.55128552] -> F: 0.37339194634162526
Punto[1.         0.49171337 0.55179295] -> F: 0.3739846869020152
Punto[1.         0.49220323 0.55230037] -> F: 0.37458309554040625
Punto[1.         0.49269309 0.5528078 ] -> F: 0.3749628256012988
Punto[1.         0.49318296 0.55331522] -> F: 0.3741388199586456
Punto[1.         0.49367282 0.55382265] -> F: 0.37331391182228824
Punto[1.         0.49416268 0.55433008] -> F: 0.3724899444903733
Punto[1.         0.49465254 0.5548375 ] -> F: 0.3716669179629005
Punto[1.         0.49514241 0.55534493] -> F: 0.37084483223986986
Punto[1.         0.49563227 0.55585235] -> F: 0.3700236873212815
Punto[1.         0.49612213 0.55635978] -> F: 0.3692034832071354
Punto[1.         0.49661199 0.55686721] -> F: 0.3683842198974316
Punto[1.         0.49710186 0.55737463] -> F: 0.3675658973921698
Punto[1.         0.49759172 0.55788206] -> F: 0.3667485156913504
Punto[1.         0.49808158 0.55838949] -> F: 0.3659320747949731
Punto[1.         0.49857144 0.55889691] -> F: 0.36511657470303804
Punto[1.         0.49906131 0.55940434] -> F: 0.36430201541554524
Punto[1.         0.49955117 0.55991176] -> F: 0.3634883969324947
Punto[1.         0.50004103 0.56041919] -> F: 0.36265571261890506
Punto[1.         0.50053089 0.56092662] -> F: 0.3617437649739545
Punto[1.         0.50102076 0.56143404] -> F: 0.3608334095167482
Punto[1.         0.50151062 0.56194147] -> F: 0.3599246462472861
Punto[1.         0.50200048 0.56244889] -> F: 0.35901747516556826
Punto[1.         0.50249035 0.56295632] -> F: 0.35811189627159407
Punto[1.         0.50298021 0.56346375] -> F: 0.35720790956536436
Punto[1.         0.50347007 0.56397117] -> F: 0.3563055150468787
