Punto[0.         0.62949627 0.56107766] -> F: 0.03465807001572235
Punto[1.         0.55311501 0.49809602] -> F: 0.2935072233067228
Punto[2.        0.5896192 0.5491872] -> F: 0.21814817632994388
Punto[1.         0.60955773 0.55513243] -> F: 0.23751968188499709
Punto[1.         0.55424386 0.49923675] -> F: 0.2923216927323059
Punto[1.         0.55535014 0.50035466] -> F: 0.2911624818034535
Punto[1.         0.55645642 0.50147258] -> F: 0.29000585355479747
Punto[1.         0.5575627  0.50259049] -> F: 0.28885180798633814
Punto[1.         0.55866897 0.5037084 ] -> F: 0.2877003450980752
Punto[1.         0.55977525 0.50482632] -> F: 0.2865514648900089
Punto[1.         0.56088153 0.50594423] -> F: 0.28540516736213895
Punto[1.         0.56198781 0.50706215] -> F: 0.2842614525144658
Punto[1.         0.56309408 0.50818006] -> F: 0.283120320346989
Punto[1.         0.56420036 0.50929797] -> F: 0.28198177085970894
Punto[1.         0.56530664 0.51041589] -> F: 0.28084580405262527
Punto[1.         0.56641292 0.5115338 ] -> F: 0.2797124199257383
Punto[1.         0.56751919 0.51265171] -> F: 0.2785816184790477
Punto[1.         0.56862547 0.51376963] -> F: 0.2774533997125537
Punto[1.         0.56973175 0.51488754] -> F: 0.2763277636262564
Punto[1.         0.57083803 0.51600545] -> F: 0.27520471022015547
Punto[1.         0.5719443  0.51712337] -> F: 0.27408423949425104
Punto[1.         0.57305058 0.51824128] -> F: 0.27296635144854325
Punto[1.         0.57415686 0.51935919] -> F: 0.27185104608303207
Punto[1.         0.57526314 0.52047711] -> F: 0.2707383233977173
Punto[1.         0.57636941 0.52159502] -> F: 0.2696281833925991
Punto[1.         0.57747569 0.52271294] -> F: 0.2685206260676775
Punto[1.         0.57858197 0.52383085] -> F: 0.2674156514229525
Punto[1.         0.57968824 0.52494876] -> F: 0.2663132594584239
Punto[1.         0.58079452 0.52606668] -> F: 0.2652134501740918
Punto[1.         0.5819008  0.52718459] -> F: 0.26411622356995623
Punto[1.         0.58300708 0.5283025 ] -> F: 0.2630215796460174
Punto[1.         0.58411335 0.52942042] -> F: 0.261929518402275
Punto[1.         0.58521963 0.53053833] -> F: 0.2608400398387292
Punto[1.         0.58632591 0.53165624] -> F: 0.2597531439553799
Punto[1.         0.58743219 0.53277416] -> F: 0.25866883075222724
Punto[1.         0.58853846 0.53389207] -> F: 0.25758710022927106
Punto[1.         0.58964474 0.53500999] -> F: 0.2565079523865114
Punto[1.         0.59075102 0.5361279 ] -> F: 0.25543138722394826
Punto[1.         0.5918573  0.53724581] -> F: 0.25435740474158164
Punto[1.         0.59296357 0.53836373] -> F: 0.25328600493941167
Punto[1.         0.59406985 0.53948164] -> F: 0.2522171878174382
Punto[1.         0.59517613 0.54059955] -> F: 0.25115095337566123
Punto[1.         0.59628241 0.54171747] -> F: 0.2500873016140808
Punto[1.         0.59738868 0.54283538] -> F: 0.249026232532697
Punto[1.         0.59849496 0.54395329] -> F: 0.24796774613150976
Punto[1.         0.59960124 0.54507121] -> F: 0.24691184241051894
Punto[1.         0.60070752 0.54618912] -> F: 0.2458585213697247
Punto[1.         0.60181379 0.54730703] -> F: 0.24480778300912703
Punto[1.         0.60292007 0.54842495] -> F: 0.24375962732872591
Punto[1.         0.60402635 0.54954286] -> F: 0.24271405432852128
Punto[1.         0.60513263 0.55066078] -> F: 0.2416710640085132
Punto[1.         0.6062389  0.55177869] -> F: 0.24063065636870182
Punto[1.         0.60734518 0.5528966 ] -> F: 0.23959283140908683
Punto[1.         0.60845146 0.55401452] -> F: 0.2385555187519907
