Punto[0.         0.42495521 0.39046863] -> F: 0.20783471583596938
Punto[1.         0.4936973  0.65524439] -> F: 0.29093334347451494
Punto[2.         0.62153635 0.70939457] -> F: 0.026409881550183468
Punto[1.         0.52324578 0.5499316 ] -> F: 0.20255707896868416
Punto[1.         0.49428827 0.65313814] -> F: 0.2894916245499057
Punto[1.         0.49486742 0.651074  ] -> F: 0.28807575112286715
Punto[1.         0.49544657 0.64900987] -> F: 0.2866294730678342
Punto[1.         0.49602572 0.64694574] -> F: 0.28517779929242104
Punto[1.         0.49660487 0.64488161] -> F: 0.28369824888805834
Punto[1.         0.49718402 0.64281748] -> F: 0.28221070872474197
Punto[1.         0.49776317 0.64075335] -> F: 0.28069795725129215
Punto[1.         0.49834232 0.63868922] -> F: 0.27917453886988086
Punto[1.         0.49892147 0.63662509] -> F: 0.27762858299003496
Punto[1.         0.49950062 0.63456096] -> F: 0.27606932947829216
Punto[1.         0.50007977 0.63249683] -> F: 0.27449008906528466
Punto[1.         0.50065892 0.6304327 ] -> F: 0.27289510256737254
Punto[1.         0.50123807 0.62836857] -> F: 0.27128241771311984
Punto[1.         0.50181723 0.62630444] -> F: 0.2696518672993698
Punto[1.         0.50239638 0.62424031] -> F: 0.2680054944208568
Punto[1.         0.50297553 0.62217617] -> F: 0.2663403568203779
Punto[1.         0.50355468 0.62011204] -> F: 0.2646606312092162
Punto[1.         0.50413383 0.61804791] -> F: 0.26296809014441336
Punto[1.         0.50471298 0.61598378] -> F: 0.26125543109481736
Punto[1.         0.50529213 0.61391965] -> F: 0.259537267277542
Punto[1.         0.50587128 0.61185552] -> F: 0.2577911988140425
Punto[1.         0.50645043 0.60979139] -> F: 0.25604825743785226
Punto[1.         0.50702958 0.60772726] -> F: 0.2542681954535011
Punto[1.         0.50760873 0.60566313] -> F: 0.25249233645768665
Punto[1.         0.50818788 0.603599  ] -> F: 0.2506868119870148
Punto[1.         0.50876703 0.60153487] -> F: 0.2488764639978568
Punto[1.         0.50934618 0.59947074] -> F: 0.2470476112912638
Punto[1.         0.50992533 0.59740661] -> F: 0.2452019528175265
Punto[1.         0.51050448 0.59534248] -> F: 0.24335138328793943
Punto[1.         0.51108363 0.59327834] -> F: 0.2414694481882658
Punto[1.         0.51166278 0.59121421] -> F: 0.23959237535323286
Punto[1.         0.51224193 0.58915008] -> F: 0.2376815840177102
Punto[1.         0.51282108 0.58708595] -> F: 0.23577348943136642
Punto[1.         0.51340023 0.58502182] -> F: 0.23387496833165208
Punto[1.         0.51397938 0.58295769] -> F: 0.23198602071856744
Punto[1.         0.51455853 0.58089356] -> F: 0.23010664659211236
Punto[1.         0.51513768 0.57882943] -> F: 0.2282368459522869
Punto[1.         0.51571683 0.5767653 ] -> F: 0.22635613782030006
Punto[1.         0.51629598 0.57470117] -> F: 0.2244790211241198
Punto[1.         0.51687513 0.57263704] -> F: 0.22261175551867934
Punto[1.         0.51745428 0.57057291] -> F: 0.22075434100397884
Punto[1.         0.51803343 0.56850878] -> F: 0.21890677758001814
Punto[1.         0.51861258 0.56644465] -> F: 0.21706906524679737
Punto[1.         0.51919173 0.56438051] -> F: 0.2152412040043164
Punto[1.         0.51977088 0.56231638] -> F: 0.2134160124058355
Punto[1.         0.52035003 0.56025225] -> F: 0.21158081728247233
Punto[1.         0.52092918 0.55818812] -> F: 0.20975577131264433
Punto[1.         0.52150833 0.55612399] -> F: 0.20794087449635146
Punto[1.         0.52208748 0.55405986] -> F: 0.20613612683359384
Punto[1.         0.52266663 0.55199573] -> F: 0.20434152832437139
