Punto[0.         0.38801537 0.47680564] -> F: 0.1279330969950378
Punto[1.         0.44717605 0.41313076] -> F: 0.3320332785320579
Punto[2.         0.36697659 0.47128299] -> F: 0.09550240946316932
Punto[1.         0.37749598 0.47404432] -> F: 0.3653962562278523
Punto[1.         0.44578244 0.41434903] -> F: 0.33704782451450527
Punto[1.         0.44441672 0.41554293] -> F: 0.34195213806128405
Punto[1.         0.44305099 0.41673684] -> F: 0.346882095204145
Punto[1.         0.44168526 0.41793074] -> F: 0.3518376959430883
Punto[1.         0.44031953 0.41912465] -> F: 0.3568189402781139
Punto[1.         0.4389538  0.42031856] -> F: 0.3617818436407674
Punto[1.         0.43758807 0.42151246] -> F: 0.3665776667577639
Punto[1.         0.43622234 0.42270637] -> F: 0.3713915677212703
Punto[1.         0.43485661 0.42390027] -> F: 0.3762234559689711
Punto[1.         0.43349088 0.42509418] -> F: 0.38107333150086653
Punto[1.         0.43212515 0.42628808] -> F: 0.3858409223162063
Punto[1.         0.43075942 0.42748199] -> F: 0.39048501345648895
Punto[1.         0.42939369 0.4286759 ] -> F: 0.39514458633599475
Punto[1.         0.42802796 0.4298698 ] -> F: 0.3998196409547236
Punto[1.         0.42666223 0.43106371] -> F: 0.4043395771548058
Punto[1.         0.4252965  0.43225761] -> F: 0.40882960961040116
Punto[1.         0.42393078 0.43345152] -> F: 0.413333182196419
Punto[1.         0.42256505 0.43464543] -> F: 0.41774949662684036
Punto[1.         0.42119932 0.43583933] -> F: 0.4220851651327991
Punto[1.         0.41983359 0.43703324] -> F: 0.42290028030059823
Punto[1.         0.41846786 0.43822714] -> F: 0.421098120029962
Punto[1.         0.41710213 0.43942105] -> F: 0.4193003676480304
Punto[1.         0.4157364  0.44061495] -> F: 0.4175070231548033
Punto[1.         0.41437067 0.44180886] -> F: 0.41567103716663445
Punto[1.         0.41300494 0.44300277] -> F: 0.4138350604675443
Punto[1.         0.41163921 0.44419667] -> F: 0.41200375042038057
Punto[1.         0.41027348 0.44539058] -> F: 0.41017710702514343
Punto[1.         0.40890775 0.44658448] -> F: 0.40835513028183273
Punto[1.         0.40754202 0.44777839] -> F: 0.4065378201904485
Punto[1.         0.40617629 0.44897229] -> F: 0.40468553944497987
Punto[1.         0.40481056 0.4501662 ] -> F: 0.40282297215423707
Punto[1.         0.40344484 0.45136011] -> F: 0.40096535852929427
Punto[1.         0.40207911 0.45255401] -> F: 0.39911269857015175
Punto[1.         0.40071338 0.45374792] -> F: 0.3972649922768092
Punto[1.         0.39934765 0.45494182] -> F: 0.395422239649267
Punto[1.         0.39798192 0.45613573] -> F: 0.3935635055203793
Punto[1.         0.39661619 0.45732964] -> F: 0.39167239488169237
Punto[1.         0.39525046 0.45852354] -> F: 0.3897865586440025
Punto[1.         0.39388473 0.45971745] -> F: 0.38790599680730964
Punto[1.         0.392519   0.46091135] -> F: 0.38603070937161377
Punto[1.         0.39115327 0.46210526] -> F: 0.384160696336915
Punto[1.         0.38978754 0.46329916] -> F: 0.38229595770321334
Punto[1.         0.38842181 0.46449307] -> F: 0.3803886673978771
Punto[1.         0.38705608 0.46568698] -> F: 0.3784787251412022
Punto[1.         0.38569035 0.46688088] -> F: 0.37657903741607635
Punto[1.         0.38432462 0.46807479] -> F: 0.3746896042224996
Punto[1.         0.38295889 0.46926869] -> F: 0.37281042556047195
Punto[1.         0.38159317 0.4704626 ] -> F: 0.3709415014299934
Punto[1.         0.38022744 0.4716565 ] -> F: 0.36908283183106405
Punto[1.         0.37886171 0.47285041] -> F: 0.3672344167636836
