Punto[0.         0.44300082 0.29807487] -> F: 0.1657194864877836
Punto[1.         0.31800097 0.37879618] -> F: 0.30360622661555914
Punto[2.         0.38639801 0.53567431] -> F: 0.06135962158889791
Punto[1.         0.41469941 0.41687459] -> F: 0.2767551307829615
Punto[1.         0.31993494 0.37955774] -> F: 0.30831019056738257
Punto[1.         0.32183023 0.38030408] -> F: 0.31294756255703166
Punto[1.         0.32372552 0.38105042] -> F: 0.3176120864941842
Punto[1.         0.32562081 0.38179675] -> F: 0.32230376237884034
Punto[1.         0.3275161  0.38254309] -> F: 0.32688777531155905
Punto[1.         0.32941139 0.38328943] -> F: 0.331073342461468
Punto[1.         0.33130668 0.38403577] -> F: 0.33537235717488384
Punto[1.         0.33320197 0.3847821 ] -> F: 0.33972973472561485
Punto[1.         0.33509726 0.38552844] -> F: 0.34418617759519743
Punto[1.         0.33699254 0.38627478] -> F: 0.3445538907309588
Punto[1.         0.33888783 0.38702111] -> F: 0.343149478368737
Punto[1.         0.34078312 0.38776745] -> F: 0.34174368404672684
Punto[1.         0.34267841 0.38851379] -> F: 0.3403252829593214
Punto[1.         0.3445737  0.38926012] -> F: 0.33888529145553475
Punto[1.         0.34646899 0.39000646] -> F: 0.33744994554151725
Punto[1.         0.34836428 0.3907528 ] -> F: 0.3359794335857774
Punto[1.         0.35025957 0.39149913] -> F: 0.33450944528661364
Punto[1.         0.35215486 0.39224547] -> F: 0.3330271195103188
Punto[1.         0.35405015 0.39299181] -> F: 0.33152161996983504
Punto[1.         0.35594544 0.39373815] -> F: 0.3300213707724305
Punto[1.         0.35784073 0.39448448] -> F: 0.3284876698133361
Punto[1.         0.35973602 0.39523082] -> F: 0.32695120614458006
Punto[1.         0.36163131 0.39597716] -> F: 0.3254092287699987
Punto[1.         0.3635266  0.39672349] -> F: 0.32383534211396603
Punto[1.         0.36542189 0.39746983] -> F: 0.3222674045337573
Punto[1.         0.36731718 0.39821617] -> F: 0.32067574657890985
Punto[1.         0.36921247 0.3989625 ] -> F: 0.319069347091583
Punto[1.         0.37110776 0.39970884] -> F: 0.3174692896971689
Punto[1.         0.37300305 0.40045518] -> F: 0.3158285513442996
Punto[1.         0.37489833 0.40120151] -> F: 0.31418880094859497
Punto[1.         0.37679362 0.40194785] -> F: 0.3125482615663347
Punto[1.         0.37868891 0.40269419] -> F: 0.31086689437511517
Punto[1.         0.3805842  0.40344053] -> F: 0.3091927655436276
Punto[1.         0.38247949 0.40418686] -> F: 0.30750758099434716
Punto[1.         0.38437478 0.4049332 ] -> F: 0.3057900677396086
Punto[1.         0.38627007 0.40567954] -> F: 0.30408030827755256
Punto[1.         0.38816536 0.40642587] -> F: 0.302352740089206
Punto[1.         0.39006065 0.40717221] -> F: 0.3005975032238679
Punto[1.         0.39195594 0.40791855] -> F: 0.2988505909207497
Punto[1.         0.39385123 0.40866488] -> F: 0.297083795245826
Punto[1.         0.39574652 0.40941122] -> F: 0.2952889178193505
Punto[1.         0.39764181 0.41015756] -> F: 0.2935030013218604
Punto[1.        0.3995371 0.4109039] -> F: 0.29170138416237545
Punto[1.         0.40143239 0.41165023] -> F: 0.28986452892952225
Punto[1.         0.40332768 0.41239657] -> F: 0.2880373495303764
Punto[1.         0.40522297 0.41314291] -> F: 0.28620707520875976
Punto[1.         0.40711826 0.41388924] -> F: 0.2843253758346517
Punto[1.         0.40901355 0.41463558] -> F: 0.2824541622923867
Punto[1.         0.41090884 0.41538192] -> F: 0.280593434581965
Punto[1.         0.41280413 0.41612825] -> F: 0.27867380640105993
