Punto[0.         0.46331752 0.56579659] -> F: 0.07075584455775417
Punto[1.         0.55516698 0.56508812] -> F: 0.3595885636525164
Punto[2.         0.61383303 0.61047082] -> F: 0.18355937545267054
Punto[1.         0.53857527 0.5881337 ] -> F: 0.34092578354334757
Punto[1.         0.55483514 0.56554903] -> F: 0.3596557141968616
Punto[1.         0.55450994 0.56600072] -> F: 0.359721515234372
Punto[1.         0.55418475 0.56645242] -> F: 0.35952507525035216
Punto[1.         0.55385955 0.56690411] -> F: 0.3591412390957334
Punto[1.         0.55353435 0.5673558 ] -> F: 0.35875772093772423
Punto[1.         0.55320916 0.5678075 ] -> F: 0.3583745207763247
Punto[1.         0.55288396 0.56825919] -> F: 0.3579916386115349
Punto[1.         0.55255876 0.56871088] -> F: 0.35760907444335477
Punto[1.         0.55223356 0.56916258] -> F: 0.3572268282717842
Punto[1.         0.55190837 0.56961427] -> F: 0.3568449000968234
Punto[1.         0.55158317 0.57006596] -> F: 0.3564632899184722
Punto[1.         0.55125797 0.57051766] -> F: 0.3560819977367307
Punto[1.         0.55093277 0.57096935] -> F: 0.35570102355159877
Punto[1.         0.55060758 0.57142104] -> F: 0.3553203673630766
Punto[1.         0.55028238 0.57187274] -> F: 0.35493318336706625
Punto[1.         0.54995718 0.57232443] -> F: 0.35454304995196956
Punto[1.         0.54963198 0.57277612] -> F: 0.3541532517015206
Punto[1.         0.54930679 0.57322782] -> F: 0.3537637886157195
Punto[1.         0.54898159 0.57367951] -> F: 0.35337466069456613
Punto[1.         0.54865639 0.57413121] -> F: 0.35298586793806047
Punto[1.         0.54833119 0.5745829 ] -> F: 0.3525974103462026
Punto[1.         0.548006   0.57503459] -> F: 0.35220928791899236
Punto[1.         0.5476808  0.57548629] -> F: 0.35182150065643003
Punto[1.         0.5473556  0.57593798] -> F: 0.35143404855851534
Punto[1.         0.54703041 0.57638967] -> F: 0.3510469316252484
Punto[1.         0.54670521 0.57684137] -> F: 0.3506601498566293
Punto[1.         0.54638001 0.57729306] -> F: 0.35027370325265794
Punto[1.         0.54605481 0.57774475] -> F: 0.3498875918133342
Punto[1.         0.54572962 0.57819645] -> F: 0.34950181553865833
Punto[1.         0.54540442 0.57864814] -> F: 0.3491163744286301
Punto[1.         0.54507922 0.57909983] -> F: 0.3487312684832497
Punto[1.         0.54475402 0.57955153] -> F: 0.3483464977025171
Punto[1.         0.54442883 0.58000322] -> F: 0.3479620620864322
Punto[1.         0.54410363 0.58045491] -> F: 0.34757783704933853
Punto[1.         0.54377843 0.58090661] -> F: 0.3471837116755926
Punto[1.         0.54345323 0.5813583 ] -> F: 0.34678993981543255
Punto[1.         0.54312804 0.58181   ] -> F: 0.3463965214688585
Punto[1.         0.54280284 0.58226169] -> F: 0.3460034566358703
Punto[1.         0.54247764 0.58271338] -> F: 0.3456107453164681
Punto[1.         0.54215244 0.58316508] -> F: 0.34521838751065204
Punto[1.         0.54182725 0.58361677] -> F: 0.3448263832184218
Punto[1.         0.54150205 0.58406846] -> F: 0.3444347324397775
Punto[1.         0.54117685 0.58452016] -> F: 0.3440434351747192
Punto[1.         0.54085166 0.58497185] -> F: 0.34365249142324683
Punto[1.         0.54052646 0.58542354] -> F: 0.34326190118536054
Punto[1.         0.54020126 0.58587524] -> F: 0.34287166446106015
Punto[1.         0.53987606 0.58632693] -> F: 0.3424817812503457
Punto[1.         0.53955087 0.58677862] -> F: 0.34209225155321715
Punto[1.         0.53922567 0.58723032] -> F: 0.3417030753696747
Punto[1.         0.53890047 0.58768201] -> F: 0.34131425269971816
