Punto[0.         0.45396959 0.69103421] -> F: 0.05467096593594463
Punto[1.         0.5149038  0.56295795] -> F: 0.3462018486884332
Punto[2.         0.57975295 0.40864591] -> F: 0.1871202319586497
Punto[1.         0.51686127 0.54984006] -> F: 0.33642030575702925
Punto[1.         0.51494295 0.56269559] -> F: 0.3462276385143041
Punto[1.         0.51498132 0.56243848] -> F: 0.346252920201555
Punto[1.         0.51501969 0.56218137] -> F: 0.346278209469351
Punto[1.         0.51505805 0.56192426] -> F: 0.34620075798432043
Punto[1.         0.51509642 0.56166715] -> F: 0.3459927779203676
Punto[1.         0.51513478 0.56141004] -> F: 0.34578482274346634
Punto[1.         0.51517315 0.56115293] -> F: 0.34557689245361667
Punto[1.         0.51521152 0.56089582] -> F: 0.34536898705081864
Punto[1.         0.51524988 0.56063871] -> F: 0.3451611065350722
Punto[1.         0.51528825 0.5603816 ] -> F: 0.3449532509063774
Punto[1.         0.51532662 0.56012448] -> F: 0.34474542016473414
Punto[1.         0.51536498 0.55986737] -> F: 0.34453761431014274
Punto[1.         0.51540335 0.55961026] -> F: 0.34432983334260275
Punto[1.         0.51544172 0.55935315] -> F: 0.34412207726211436
Punto[1.         0.51548008 0.55909604] -> F: 0.34391434606867766
Punto[1.         0.51551845 0.55883893] -> F: 0.34370663976229265
Punto[1.         0.51555681 0.55858182] -> F: 0.34349895834295924
Punto[1.         0.51559518 0.55832471] -> F: 0.3432913018106774
Punto[1.         0.51563355 0.5580676 ] -> F: 0.3430836701654472
Punto[1.         0.51567191 0.55781049] -> F: 0.34287606340726845
Punto[1.         0.51571028 0.55755338] -> F: 0.3426684815361416
Punto[1.         0.51574865 0.55729627] -> F: 0.3424609245520663
Punto[1.         0.51578701 0.55703916] -> F: 0.3422533924550425
Punto[1.         0.51582538 0.55678205] -> F: 0.3420458852450704
Punto[1.         0.51586375 0.55652494] -> F: 0.3418384029221499
Punto[1.         0.51590211 0.55626782] -> F: 0.3416309454862811
Punto[1.         0.51594048 0.55601071] -> F: 0.3414227065514277
Punto[1.         0.51597885 0.5557536 ] -> F: 0.3412139833412543
Punto[1.         0.51601721 0.55549649] -> F: 0.3410052853348845
Punto[1.         0.51605558 0.55523938] -> F: 0.34079661253231824
Punto[1.         0.51609394 0.55498227] -> F: 0.3405879649335553
Punto[1.         0.51613231 0.55472516] -> F: 0.3403793425385959
Punto[1.         0.51617068 0.55446805] -> F: 0.34017074534744
Punto[1.         0.51620904 0.55421094] -> F: 0.33996217336008755
Punto[1.         0.51624741 0.55395383] -> F: 0.3397536265765387
Punto[1.         0.51628578 0.55369672] -> F: 0.3395451049967932
Punto[1.         0.51632414 0.55343961] -> F: 0.3393366086208512
Punto[1.         0.51636251 0.5531825 ] -> F: 0.3391281374487127
Punto[1.         0.51640088 0.55292539] -> F: 0.33891969148037776
Punto[1.         0.51643924 0.55266828] -> F: 0.3387112707158462
Punto[1.         0.51647761 0.55241116] -> F: 0.3385028751551182
Punto[1.         0.51651597 0.55215405] -> F: 0.3382945047981936
Punto[1.         0.51655434 0.55189694] -> F: 0.33808615964507255
Punto[1.         0.51659271 0.55163983] -> F: 0.3378778396957549
Punto[1.         0.51663107 0.55138272] -> F: 0.3376695449502408
Punto[1.         0.51666944 0.55112561] -> F: 0.3374612754085302
Punto[1.         0.51670781 0.5508685 ] -> F: 0.33725303107062293
Punto[1.         0.51674617 0.55061139] -> F: 0.33704481193651936
Punto[1.         0.51678454 0.55035428] -> F: 0.3368366180062192
Punto[1.         0.51682291 0.55009717] -> F: 0.3366284492797225
