Punto[0.         0.48696932 0.74192053] -> F: 0.04987708697544412
Punto[1.         0.51533427 0.50391723] -> F: 0.325202533356455
Punto[2.         0.59956714 0.54190682] -> F: 0.1760922137706654
Punto[1.         0.54326823 0.64191368] -> F: 0.2603381681502628
Punto[1.         0.51589295 0.50667716] -> F: 0.32981228466770773
Punto[1.         0.51644046 0.50938189] -> F: 0.33423027657458376
Punto[1.         0.51698796 0.51208662] -> F: 0.33863452334925154
Punto[1.         0.51753547 0.51479135] -> F: 0.3422901649653947
Punto[1.         0.51808297 0.51749608] -> F: 0.3457356967056794
Punto[1.         0.51863048 0.52020081] -> F: 0.34920588200154806
Punto[1.         0.51917798 0.52290554] -> F: 0.35197560755247903
Punto[1.         0.51972549 0.52561027] -> F: 0.3500773049787629
Punto[1.       0.520273 0.528315] -> F: 0.3481561240206115
Punto[1.         0.5208205  0.53101973] -> F: 0.3461414117794095
Punto[1.         0.52136801 0.53372446] -> F: 0.3440376224158892
Punto[1.         0.52191551 0.5364292 ] -> F: 0.34193136983743705
Punto[1.         0.52246302 0.53913393] -> F: 0.33982499685462486
Punto[1.         0.52301052 0.54183866] -> F: 0.3377196452070707
Punto[1.         0.52355803 0.54454339] -> F: 0.33561531489477425
Punto[1.         0.52410553 0.54724812] -> F: 0.3335120059177356
Punto[1.         0.52465304 0.54995285] -> F: 0.33140640361096746
Punto[1.         0.52520054 0.55265758] -> F: 0.32930053292578837
Punto[1.         0.52574805 0.55536231] -> F: 0.3271956880594182
Punto[1.         0.52629556 0.55806704] -> F: 0.32509186901185677
Punto[1.         0.52684306 0.56077177] -> F: 0.32298907578310415
Punto[1.         0.52739057 0.5634765 ] -> F: 0.3208839966609294
Punto[1.         0.52793807 0.56618123] -> F: 0.3187786546325218
Punto[1.         0.52848558 0.56888596] -> F: 0.31667434292343444
Punto[1.         0.52903308 0.57159069] -> F: 0.3145710615336681
Punto[1.         0.52958059 0.57429542] -> F: 0.31246881046322206
Punto[1.         0.53012809 0.57700015] -> F: 0.3103641656058955
Punto[1.         0.5306756  0.57970488] -> F: 0.3082593696467386
Punto[1.         0.53122311 0.58240961] -> F: 0.3061556085334197
Punto[1.         0.53177061 0.58511434] -> F: 0.30405288226593913
Punto[1.         0.53231812 0.58781907] -> F: 0.30195119084429656
Punto[1.         0.53286562 0.5905238 ] -> F: 0.2998471087200509
Punto[1.         0.53341313 0.59322853] -> F: 0.29774461668229046
Punto[1.         0.53396063 0.59593326] -> F: 0.2956450212870109
Punto[1.         0.53450814 0.59863799] -> F: 0.2935483225342121
Punto[1.         0.53505564 0.60134272] -> F: 0.29145452042389425
Punto[1.         0.53560315 0.60404745] -> F: 0.2893632865230262
Punto[1.         0.53615065 0.60675218] -> F: 0.28727116123415475
Punto[1.         0.53669816 0.60945691] -> F: 0.285181944029585
Punto[1.         0.53724567 0.61216164] -> F: 0.2830956349093166
Punto[1.         0.53779317 0.61486637] -> F: 0.2810122338733497
Punto[1.         0.53834068 0.6175711 ] -> F: 0.2789317409216842
Punto[1.         0.53888818 0.62027584] -> F: 0.27685415605432045
Punto[1.         0.53943569 0.62298057] -> F: 0.27477947927125795
Punto[1.         0.53998319 0.6256853 ] -> F: 0.2727077105724971
Punto[1.         0.5405307  0.62839003] -> F: 0.27063884995803755
Punto[1.         0.5410782  0.63109476] -> F: 0.26857289742787965
Punto[1.         0.54162571 0.63379949] -> F: 0.26650985298202323
Punto[1.         0.54217322 0.63650422] -> F: 0.2644497166204683
Punto[1.         0.54272072 0.63920895] -> F: 0.2623924883432147
