Punto[0.         0.58389421 0.32494812] -> F: 0.15528075816598785
Punto[1.         0.46769203 0.39114677] -> F: 0.3764813280297083
Punto[2.         0.49955539 0.50186964] -> F: 0.08339011983104704
Punto[1.         0.5417248  0.41340888] -> F: 0.3616623638847006
Punto[1.         0.46917268 0.39159201] -> F: 0.3791274407412402
Punto[1.         0.47062372 0.39202835] -> F: 0.3817341587212741
Punto[1.         0.47207477 0.39246468] -> F: 0.38434356316851964
Punto[1.         0.47352581 0.39290102] -> F: 0.3869530129612599
Punto[1.         0.47497685 0.39333736] -> F: 0.3895751413693885
Punto[1.         0.47642789 0.3937737 ] -> F: 0.39093433838856095
Punto[1.         0.47787894 0.39421003] -> F: 0.39168421329604336
Punto[1.         0.47932998 0.39464637] -> F: 0.39243529546461214
Punto[1.         0.48078102 0.39508271] -> F: 0.3932057913933313
Punto[1.         0.48223206 0.39551905] -> F: 0.39399981739282086
Punto[1.         0.48368311 0.39595538] -> F: 0.3948173734630807
Punto[1.         0.48513415 0.39639172] -> F: 0.3956078769816059
Punto[1.         0.48658519 0.39682806] -> F: 0.3957895215203514
Punto[1.         0.48803623 0.3972644 ] -> F: 0.3949907240562695
Punto[1.         0.48948727 0.39770073] -> F: 0.3941873902289969
Punto[1.         0.49093832 0.39813707] -> F: 0.39337824850416175
Punto[1.         0.49238936 0.39857341] -> F: 0.39256218434045576
Punto[1.         0.4938404  0.39900975] -> F: 0.39174158088726546
Punto[1.         0.49529144 0.39944608] -> F: 0.39091647731656815
Punto[1.         0.49674249 0.39988242] -> F: 0.3900834509947181
Punto[1.         0.49819353 0.40031876] -> F: 0.389245600317827
Punto[1.         0.49964457 0.4007551 ] -> F: 0.38840333838307806
Punto[1.         0.50109561 0.40119143] -> F: 0.38755442502565995
Punto[1.         0.50254666 0.40162777] -> F: 0.386699382091711
Punto[1.         0.5039977  0.40206411] -> F: 0.3858400832902182
Punto[1.         0.50544874 0.40250045] -> F: 0.38497493226250107
Punto[1.         0.50689978 0.40293678] -> F: 0.38410281512627625
Punto[1.         0.50835083 0.40337312] -> F: 0.38322669267874976
Punto[1.         0.50980187 0.40380946] -> F: 0.38234478163905206
Punto[1.         0.51125291 0.4042458 ] -> F: 0.3814558272198465
Punto[1.         0.51270395 0.40468213] -> F: 0.3805632603729778
Punto[1.         0.514155   0.40511847] -> F: 0.3796638721057807
Punto[1.         0.51560604 0.40555481] -> F: 0.378758528912478
Punto[1.         0.51705708 0.40599115] -> F: 0.3778501835078782
Punto[1.         0.51850812 0.40642748] -> F: 0.37693237340693236
Punto[1.         0.51995916 0.40686382] -> F: 0.37601145136799513
Punto[1.         0.52141021 0.40730016] -> F: 0.3750845046163099
Punto[1.         0.52286125 0.4077365 ] -> F: 0.3741510243702933
Punto[1.         0.52431229 0.40817283] -> F: 0.37321462392929017
Punto[1.         0.52576333 0.40860917] -> F: 0.37226864766400025
Punto[1.         0.52721438 0.40904551] -> F: 0.37132243458202685
Punto[1.         0.52866542 0.40948184] -> F: 0.37036790025343275
Punto[1.         0.53011646 0.40991818] -> F: 0.3694130279602798
Punto[1.         0.5315675  0.41035452] -> F: 0.3684566084640854
Punto[1.         0.53301855 0.41079086] -> F: 0.36749287731890723
Punto[1.         0.53446959 0.41122719] -> F: 0.3665305503651579
Punto[1.         0.53592063 0.41166353] -> F: 0.3655627418491737
Punto[1.         0.53737167 0.41209987] -> F: 0.3645911445168021
Punto[1.         0.53882272 0.41253621] -> F: 0.3636209870080866
Punto[1.         0.54027376 0.41297254] -> F: 0.3626422599900191
