Punto[0.         0.36595002 0.63007192] -> F: 0.13212498030991576
Punto[1.         0.44166049 0.56058314] -> F: 0.41391028345963776
Punto[2.         0.45575912 0.35543468] -> F: 0.10588792150926894
Punto[1.         0.41085457 0.4927533 ] -> F: 0.40832291140008203
Punto[1.         0.44104437 0.55922655] -> F: 0.4158547531088482
Punto[1.         0.44044058 0.55789708] -> F: 0.417763490421426
Punto[1.         0.43983678 0.55656762] -> F: 0.4196745381214263
Punto[1.         0.43923299 0.55523815] -> F: 0.4215595006450271
Punto[1.         0.43862919 0.55390869] -> F: 0.4234474863205967
Punto[1.         0.43802539 0.55257922] -> F: 0.42533849514813526
Punto[1.         0.4374216  0.55124976] -> F: 0.42723252712764254
Punto[1.         0.4368178  0.54992029] -> F: 0.42912958225911874
Punto[1.         0.43621401 0.54859083] -> F: 0.43102966054256375
Punto[1.         0.43561021 0.54726136] -> F: 0.4329327619779777
Punto[1.         0.43500641 0.5459319 ] -> F: 0.43482387549989865
Punto[1.         0.43440262 0.54460243] -> F: 0.4366875026927756
Punto[1.         0.43379882 0.54327297] -> F: 0.4385535419105584
Punto[1.         0.43319502 0.5419435 ] -> F: 0.4404223162793121
Punto[1.         0.43259123 0.54061404] -> F: 0.4406746400129333
Punto[1.         0.43198743 0.53928457] -> F: 0.4397562273798496
Punto[1.         0.43138364 0.53795511] -> F: 0.43883861844012917
Punto[1.         0.43077984 0.53662564] -> F: 0.4379199323827749
Punto[1.         0.43017604 0.53529618] -> F: 0.43699929634902146
Punto[1.         0.42957225 0.53396671] -> F: 0.4360802596834718
Punto[1.         0.42896845 0.53263725] -> F: 0.4351628223861259
Punto[1.         0.42836466 0.53130778] -> F: 0.4342469844569839
Punto[1.         0.42776086 0.52997832] -> F: 0.4333327458960457
Punto[1.         0.42715706 0.52864885] -> F: 0.4324201067033113
Punto[1.         0.42655327 0.52731939] -> F: 0.4315090668787809
Punto[1.         0.42594947 0.52598992] -> F: 0.4305996264224541
Punto[1.         0.42534568 0.52466046] -> F: 0.42969178533433106
Punto[1.         0.42474188 0.52333099] -> F: 0.42878554361441207
Punto[1.         0.42413808 0.52200153] -> F: 0.4278809012626967
Punto[1.         0.42353429 0.52067206] -> F: 0.4269778582791851
Punto[1.         0.42293049 0.5193426 ] -> F: 0.4260764146638775
Punto[1.         0.42232669 0.51801314] -> F: 0.42517657041677365
Punto[1.         0.4217229  0.51668367] -> F: 0.4242783255378736
Punto[1.         0.4211191  0.51535421] -> F: 0.4233816800271774
Punto[1.         0.42051531 0.51402474] -> F: 0.42248663388468494
Punto[1.         0.41991151 0.51269528] -> F: 0.4215931871103963
Punto[1.         0.41930771 0.51136581] -> F: 0.4207013397043116
Punto[1.         0.41870392 0.51003635] -> F: 0.4198110916664307
Punto[1.         0.41810012 0.50870688] -> F: 0.41892058291329914
Punto[1.         0.41749633 0.50737742] -> F: 0.41802854777476794
Punto[1.         0.41689253 0.50604795] -> F: 0.41713813006273914
Punto[1.         0.41628873 0.50471849] -> F: 0.4162493297772129
Punto[1.         0.41568494 0.50338902] -> F: 0.41536214691818885
Punto[1.         0.41508114 0.50205956] -> F: 0.41447658148566713
Punto[1.         0.41447735 0.50073009] -> F: 0.413592633479648
Punto[1.         0.41387355 0.49940063] -> F: 0.41271030290013105
Punto[1.         0.41326975 0.49807116] -> F: 0.4118295897471165
Punto[1.         0.41266596 0.4967417 ] -> F: 0.41095049402060435
Punto[1.         0.41206216 0.49541223] -> F: 0.4100730157205945
Punto[1.         0.41145836 0.49408277] -> F: 0.409197154847087
