file,seed,n_per_z,nz,nd,n_muestras,n_candidatos,best_f,best_cp,best_u
oertel_seed-17501_nperz-5_nz-100_nd-100_nmuestras-50.json,17501,5,100,100,50,54,0.37342336574693763,"[1.0, 0.3838116170712582, 0.4276023642115775]","[-0.36812455268467775, -0.2873167351096879, 0.8842699856020305]"
oertel_seed-17502_nperz-5_nz-100_nd-100_nmuestras-50.json,17502,5,100,100,50,54,0.3926435976064657,"[1.0, 0.4770052553091493, 0.55780092854487]","[-0.4539904997395467, -0.589233186526553, 0.6683538569066547]"
oertel_seed-17503_nperz-5_nz-100_nd-100_nmuestras-50.json,17503,5,100,100,50,54,0.3978716721086952,"[1.0, 0.5299998549582865, 0.5838089056511014]","[0.24868988716485485, -0.4124026521672072, -0.8764002467522389]"
oertel_seed-17504_nperz-5_nz-100_nd-100_nmuestras-50.json,17504,5,100,100,50,54,0.40667465987842644,"[1.0, 0.31445434707065223, 0.4872097545320327]","[-0.1564344650402308, -0.5292298779792165, 0.8339328476572203]"
oertel_seed-17505_nperz-5_nz-100_nd-100_nmuestras-50.json,17505,5,100,100,50,54,0.40831343970124595,"[1.0, 0.6035412832931688, 0.4938763021452128]","[0.031410759078128396, -0.8439113006392526, 0.5355623968012514]"
oertel_seed-17506_nperz-5_nz-100_nd-100_nmuestras-50.json,17506,5,100,100,50,54,0.3375749097613976,"[1.0, 0.41597918105079495, 0.626573767033846]","[-0.6374239897486897, 0.5616799809962879, 0.5274526104218956]"
oertel_seed-17507_nperz-5_nz-100_nd-100_nmuestras-50.json,17507,5,100,100,50,54,0.2976525912740519,"[1.0, 0.4196970364523428, 0.4119896309771843]","[-0.4257792915650727, -0.2796069361821919, 0.8605416643679447]"
oertel_seed-17508_nperz-5_nz-100_nd-100_nmuestras-50.json,17508,5,100,100,50,54,0.43502189637758326,"[1.0, 0.4551756805893475, 0.49527309880725023]","[-0.3971478906347807, 0.7590570228538427, 0.5158546200438698]"
oertel_seed-17509_nperz-5_nz-100_nd-100_nmuestras-50.json,17509,5,100,100,50,54,0.4711180188025864,"[1.0, 0.5667020292406859, 0.4568812614130334]","[6.123233995736766e-17, -0.9297764858882513, 0.36812455268467814]"
oertel_seed-17510_nperz-5_nz-100_nd-100_nmuestras-50.json,17510,5,100,100,50,54,0.4283956861442574,"[1.0, 0.47608331308559804, 0.4442487534232009]","[-0.06279051952931353, -0.825448519689817, -0.5609742347016738]"
oertel_seed-17511_nperz-5_nz-100_nd-100_nmuestras-50.json,17511,5,100,100,50,54,0.3772924604230473,"[1.0, 0.4942090013077918, 0.5001334450177634]","[0.30901699437494745, 0.11919898848967422, 0.943557151597354]"
oertel_seed-17512_nperz-5_nz-100_nd-100_nmuestras-50.json,17512,5,100,100,50,54,0.4212404006672922,"[1.0, 0.5345979734913034, 0.4860616953013511]","[0.9995065603657316, -0.02987340710303106, 0.009706458361358802]"
